q,quality_threshold,n,EV_net,hit_rate
0.0,0.5982950738756707,332,-0.20207988322838052,0.45481927710843373
0.5,1.0,215,-0.18040303996368615,0.46511627906976744
0.7,1.0,215,-0.18040303996368615,0.46511627906976744
0.8,1.0,215,-0.18040303996368615,0.46511627906976744
0.9,1.0,215,-0.18040303996368615,0.46511627906976744
0.95,1.0,215,-0.18040303996368615,0.46511627906976744
