ts,event,corr,source,symbol,interval,period,latency_ms,error
2025-09-30 00:23:38.337889+00:00,price_fetch_success,corr-1759188073529,yfinance_history,JPY=X,15m,60d,467,
2025-09-30 00:25:53.597731+00:00,price_fetch_start,corr-1759188073529,,JPY=X,15m,60d,,
2025-09-30 00:25:54.598739+00:00,price_fetch_start,corr-1759188073529,,JPY=X,15m,60d,,
2025-09-30 00:25:55.094168+00:00,price_fetch_success,corr-1759188073529,yfinance_history,JPY=X,15m,60d,489,
2025-09-30 00:31:58.172526+00:00,price_fetch_start,corr-1759188073529,,JPY=X,15m,60d,,
2025-09-30 00:31:58.527779+00:00,price_fetch_success,corr-1759188073529,yfinance_history,JPY=X,15m,60d,352,
2025-09-30 00:39:47.773487+00:00,price_fetch_start,corr-1759188073529,,JPY=X,15m,60d,,
2025-09-30 00:39:48.259779+00:00,price_fetch_start,corr-1759188073529,,JPY=X,15m,60d,,
2025-09-30 00:39:49.052375+00:00,price_fetch_success,corr-1759188073529,yfinance_history,JPY=X,15m,60d,510,
2025-09-30 00:49:11.143476+00:00,price_fetch_start,corr-1759188073529,,JPY=X,15m,60d,,
2025-09-30 00:49:12.037237+00:00,price_fetch_start,corr-1759188073529,,JPY=X,15m,60d,,
2025-09-30 00:49:12.436197+00:00,price_fetch_success,corr-1759188073529,yfinance_history,JPY=X,15m,60d,394,
2025-09-30 00:52:44.106963+00:00,price_fetch_start,corr-1759188073529,,JPY=X,15m,60d,,
2025-09-30 00:52:44.585594+00:00,price_fetch_start,corr-1759188073529,,JPY=X,15m,60d,,
2025-09-30 00:52:45.081995+00:00,price_fetch_success,corr-1759188073529,yfinance_history,JPY=X,15m,60d,469,
2025-09-30 01:02:11.578935+00:00,price_fetch_start,corr-1759188073529,,JPY=X,15m,60d,,
2025-09-30 01:02:12.554958+00:00,price_fetch_start,corr-1759188073529,,JPY=X,15m,60d,,
2025-09-30 01:02:12.952849+00:00,price_fetch_success,corr-1759188073529,yfinance_history,JPY=X,15m,60d,392,
2025-09-30 01:10:53.861127+00:00,price_fetch_start,corr-1759188073529,,JPY=X,15m,60d,,
2025-09-30 01:10:54.413429+00:00,price_fetch_start,corr-1759188073529,,JPY=X,15m,60d,,
2025-09-30 01:10:55.016890+00:00,price_fetch_success,corr-1759188073529,yfinance_history,JPY=X,15m,60d,378,
2025-09-30 01:18:01.628669+00:00,price_fetch_start,corr-1759188073529,,JPY=X,15m,60d,,
2025-09-30 01:18:02.578639+00:00,price_fetch_start,corr-1759188073529,,JPY=X,15m,60d,,
2025-09-30 01:18:02.988153+00:00,price_fetch_success,corr-1759188073529,yfinance_history,JPY=X,15m,60d,405,
2025-09-30 01:23:54.047910+00:00,price_fetch_start,corr-1759188073529,,JPY=X,15m,60d,,
2025-09-30 01:23:54.786081+00:00,price_fetch_start,corr-1759188073529,,JPY=X,15m,60d,,
2025-09-30 01:23:55.469047+00:00,price_fetch_success,corr-1759188073529,yfinance_history,JPY=X,15m,60d,668,
2025-09-30 01:32:34.453126+00:00,price_fetch_start,corr-1759188073529,,JPY=X,15m,60d,,
2025-09-30 01:32:34.965398+00:00,price_fetch_start,corr-1759188073529,,JPY=X,15m,60d,,
2025-09-30 01:32:35.670148+00:00,price_fetch_success,corr-1759188073529,yfinance_history,JPY=X,15m,60d,501,
2025-09-30 01:42:38.273421+00:00,price_fetch_start,corr-1759188073529,,JPY=X,15m,60d,,
2025-09-30 01:42:39.108350+00:00,price_fetch_start,corr-1759188073529,,JPY=X,15m,60d,,
2025-09-30 01:42:39.660626+00:00,price_fetch_success,corr-1759188073529,yfinance_history,JPY=X,15m,60d,547,
2025-09-30 01:50:10.314321+00:00,price_fetch_start,corr-1759188073529,,JPY=X,15m,60d,,
2025-09-30 01:50:11.344880+00:00,price_fetch_start,corr-1759188073529,,JPY=X,15m,60d,,
2025-09-30 01:50:11.784776+00:00,price_fetch_success,corr-1759188073529,yfinance_history,JPY=X,15m,60d,435,
2025-09-30 01:56:09.787564+00:00,price_fetch_start,corr-1759188073529,,JPY=X,15m,60d,,
2025-09-30 01:56:10.745463+00:00,price_fetch_start,corr-1759188073529,,JPY=X,15m,60d,,
2025-09-30 01:56:11.234847+00:00,price_fetch_success,corr-1759188073529,yfinance_history,JPY=X,15m,60d,484,
2025-09-30 02:12:55.087332+00:00,price_fetch_start,corr-1759188073529,,JPY=X,15m,60d,,
2025-09-30 02:12:55.700379+00:00,price_fetch_start,corr-1759188073529,,JPY=X,15m,60d,,
2025-09-30 02:12:56.407613+00:00,price_fetch_success,corr-1759188073529,yfinance_history,JPY=X,15m,60d,458,
2025-09-30 02:19:41.286891+00:00,price_fetch_start,corr-1759188073529,,JPY=X,15m,60d,,
2025-09-30 02:19:42.349382+00:00,price_fetch_start,corr-1759188073529,,JPY=X,15m,60d,,
2025-09-30 02:19:42.695676+00:00,price_fetch_success,corr-1759188073529,yfinance_history,JPY=X,15m,60d,340,
2025-09-30 02:49:45.775827+00:00,price_fetch_start,corr-1759188073529,,JPY=X,15m,60d,,
2025-09-30 02:49:46.215272+00:00,price_fetch_success,corr-1759188073529,yfinance_history,JPY=X,15m,60d,422,
2025-09-30 02:57:08.176993+00:00,price_fetch_start,corr-1759188073529,,JPY=X,15m,60d,,
2025-09-30 02:57:08.968000+00:00,price_fetch_start,corr-1759188073529,,JPY=X,15m,60d,,
2025-09-30 02:57:09.509210+00:00,price_fetch_success,corr-1759188073529,yfinance_history,JPY=X,15m,60d,520,
2025-09-30 03:03:21.818066+00:00,price_fetch_start,corr-1759188073529,,JPY=X,15m,60d,,
2025-09-30 03:03:22.705728+00:00,price_fetch_start,corr-1759188073529,,JPY=X,15m,60d,,
2025-09-30 03:03:23.209123+00:00,price_fetch_success,corr-1759188073529,yfinance_history,JPY=X,15m,60d,496,
2025-09-30 03:15:00.113592+00:00,price_fetch_start,corr-1759188073529,,JPY=X,15m,60d,,
2025-09-30 03:15:00.987927+00:00,price_fetch_start,corr-1759188073529,,JPY=X,15m,60d,,
2025-09-30 03:15:01.586300+00:00,price_fetch_success,corr-1759188073529,yfinance_history,JPY=X,15m,60d,594,
2025-09-30 03:21:58.940502+00:00,price_fetch_start,corr-1759188073529,,JPY=X,15m,60d,,
2025-09-30 03:21:59.307591+00:00,price_fetch_success,corr-1759188073529,yfinance_history,JPY=X,15m,60d,360,
2025-09-30 03:28:14.438525+00:00,price_fetch_start,corr-1759188073529,,JPY=X,15m,60d,,
2025-09-30 03:28:14.939592+00:00,price_fetch_start,corr-1759188073529,,JPY=X,15m,60d,,
2025-09-30 03:28:15.490607+00:00,price_fetch_success,corr-1759188073529,yfinance_history,JPY=X,15m,60d,270,
2025-09-30 03:30:22.537690+00:00,price_fetch_start,corr-1759188073529,,JPY=X,15m,60d,,
2025-09-30 03:30:23.312176+00:00,price_fetch_start,corr-1759188073529,,JPY=X,15m,60d,,
2025-09-30 03:30:23.537930+00:00,price_fetch_success,corr-1759188073529,yfinance_history,JPY=X,15m,60d,221,
2025-09-30 03:42:01.344159+00:00,price_fetch_start,corr-1759188073529,,JPY=X,15m,60d,,
2025-09-30 03:42:02.348606+00:00,price_fetch_start,corr-1759188073529,,JPY=X,15m,60d,,
2025-09-30 03:42:02.855732+00:00,price_fetch_success,corr-1759188073529,yfinance_history,JPY=X,15m,60d,502,
2025-09-30 03:43:57.995232+00:00,price_fetch_start,corr-1759188073529,,JPY=X,15m,60d,,
2025-09-30 03:43:58.829359+00:00,price_fetch_start,corr-1759188073529,,JPY=X,15m,60d,,
2025-09-30 03:43:59.213640+00:00,price_fetch_success,corr-1759188073529,yfinance_history,JPY=X,15m,60d,381,
2025-09-30 03:49:45.090419+00:00,price_fetch_start,corr-1759188073529,,JPY=X,15m,60d,,
2025-09-30 03:49:45.888126+00:00,price_fetch_start,corr-1759188073529,,JPY=X,15m,60d,,
2025-09-30 03:49:46.298121+00:00,price_fetch_success,corr-1759188073529,yfinance_history,JPY=X,15m,60d,406,
2025-09-30 03:52:06.860469+00:00,price_fetch_start,corr-1759188073529,,JPY=X,15m,60d,,
2025-09-30 03:52:07.745263+00:00,price_fetch_start,corr-1759188073529,,JPY=X,15m,60d,,
2025-09-30 03:52:08.165229+00:00,price_fetch_success,corr-1759188073529,yfinance_history,JPY=X,15m,60d,415,
2025-09-30 04:08:15.283082+00:00,price_fetch_start,corr-1759188073529,,JPY=X,15m,60d,,
2025-09-30 04:08:16.205080+00:00,price_fetch_start,corr-1759188073529,,JPY=X,15m,60d,,
2025-09-30 04:08:16.660082+00:00,price_fetch_success,corr-1759188073529,yfinance_history,JPY=X,15m,60d,450,
2025-09-30 04:26:38.994624+00:00,price_fetch_start,corr-1759188073529,,JPY=X,15m,60d,,
2025-09-30 04:26:39.955140+00:00,price_fetch_start,corr-1759188073529,,JPY=X,15m,60d,,
2025-09-30 04:26:40.408626+00:00,price_fetch_success,corr-1759188073529,yfinance_history,JPY=X,15m,60d,436,
2025-09-30 04:29:56.528049+00:00,price_fetch_start,corr-1759188073529,,JPY=X,15m,60d,,
2025-09-30 04:29:57.480980+00:00,price_fetch_start,corr-1759188073529,,JPY=X,15m,60d,,
2025-09-30 04:29:57.963932+00:00,price_fetch_success,corr-1759188073529,yfinance_history,JPY=X,15m,60d,475,
2025-09-30 04:33:47.689640+00:00,price_fetch_start,corr-1759188073529,,JPY=X,15m,60d,,
2025-09-30 04:33:48.137562+00:00,price_fetch_success,corr-1759188073529,yfinance_history,JPY=X,15m,60d,442,
2025-09-30 04:33:56.577223+00:00,pattern_draw,,,,,,,,flag_up,2025-09-30 03:45:00+09:00,2025-09-30 13:30:00+09:00,40,73.53426124018948
2025-09-30 04:33:56.611307+00:00,pattern_vrect,,,,,,,,flag_up,2025-09-30 03:45:00+09:00,2025-09-30 13:30:00+09:00
2025-09-30 04:33:56.622314+00:00,pattern_auto_zoom,,,,,,,,flag_up,2025-09-30 03:45:00+09:00,2025-09-30 13:30:00+09:00,0 days 02:55:30
2025-09-30 04:37:19.693785+00:00,price_fetch_start,corr-1759188073529,,JPY=X,15m,60d,,
2025-09-30 04:37:20.725100+00:00,price_fetch_start,corr-1759188073529,,JPY=X,15m,60d,,
2025-09-30 04:37:21.171024+00:00,price_fetch_success,corr-1759188073529,yfinance_history,JPY=X,15m,60d,441,
2025-09-30 04:37:30.096704+00:00,pattern_draw,,,,,,,,flag_up,2025-09-30 03:45:00+09:00,2025-09-30 13:30:00+09:00,40,73.45820282600818
2025-09-30 04:37:30.133090+00:00,pattern_vrect,,,,,,,,flag_up,2025-09-30 03:45:00+09:00,2025-09-30 13:30:00+09:00
2025-09-30 04:37:30.142109+00:00,pattern_auto_zoom,,,,,,,,flag_up,2025-09-30 03:45:00+09:00,2025-09-30 13:30:00+09:00,0 days 02:55:30
2025-09-30 04:51:54.122424+00:00,price_fetch_start,corr-1759188073529,,JPY=X,15m,60d,,
2025-09-30 04:51:55.201859+00:00,price_fetch_start,corr-1759188073529,,JPY=X,15m,60d,,
2025-09-30 04:51:55.606297+00:00,price_fetch_success,corr-1759188073529,yfinance_history,JPY=X,15m,60d,399,
2025-09-30 05:42:13.586081+00:00,price_fetch_start,corr-1759188073529,,JPY=X,15m,60d,,
2025-09-30 05:42:14.461281+00:00,price_fetch_start,corr-1759188073529,,JPY=X,15m,60d,,
2025-09-30 05:42:14.828077+00:00,price_fetch_success,corr-1759188073529,yfinance_history,JPY=X,15m,60d,351,
2025-09-30 05:44:11.577388+00:00,price_fetch_start,corr-1759188073529,,JPY=X,15m,60d,,
2025-09-30 05:44:11.999935+00:00,price_fetch_success,corr-1759188073529,yfinance_history,JPY=X,15m,60d,415,
2025-09-30 05:51:21.535189+00:00,price_fetch_start,corr-1759188073529,,JPY=X,15m,60d,,
2025-09-30 05:51:22.394220+00:00,price_fetch_start,corr-1759188073529,,JPY=X,15m,60d,,
2025-09-30 05:51:22.607981+00:00,price_fetch_success,corr-1759188073529,yfinance_history,JPY=X,15m,60d,201,
2025-09-30 05:59:26.768483+00:00,price_fetch_start,corr-1759188073529,,JPY=X,15m,60d,,
2025-09-30 05:59:27.697806+00:00,price_fetch_start,corr-1759188073529,,JPY=X,15m,60d,,
2025-09-30 05:59:28.232043+00:00,price_fetch_success,corr-1759188073529,yfinance_history,JPY=X,15m,60d,527,
2025-09-30 06:11:57.800259+00:00,price_fetch_start,corr-1759188073529,,JPY=X,15m,60d,,
2025-09-30 06:11:58.429137+00:00,price_fetch_start,corr-1759188073529,,JPY=X,15m,60d,,
2025-09-30 06:11:59.173671+00:00,price_fetch_success,corr-1759188073529,yfinance_history,JPY=X,15m,60d,732,
2025-09-30 12:40:48.780588+00:00,price_fetch_start,corr-1759236048780,,JPY=X,15m,60d,,
2025-09-30 12:40:49.250671+00:00,price_fetch_success,corr-1759236048780,yfinance_history,JPY=X,15m,60d,419,
2025-09-30 12:40:49.713302+00:00,price_fetch_start,corr-1759236048780,,JPY=X,15m,60d,,
2025-09-30 12:42:34.587245+00:00,price_fetch_start,corr-1759236048780,,JPY=X,15m,60d,,
2025-09-30 12:42:34.983793+00:00,price_fetch_success,corr-1759236048780,yfinance_history,JPY=X,15m,60d,392,
2025-09-30 12:42:38.618808+00:00,price_fetch_start,corr-1759236048780,,JPY=X,15m,60d,,
2025-09-30 12:49:48.623397+00:00,price_fetch_start,corr-1759236048780,,JPY=X,15m,60d,,
2025-09-30 12:49:49.149820+00:00,price_fetch_start,corr-1759236048780,,JPY=X,15m,60d,,
2025-09-30 12:49:49.731260+00:00,price_fetch_success,corr-1759236048780,yfinance_history,JPY=X,15m,60d,258,
2025-09-30 13:01:24.203844+00:00,price_fetch_start,corr-1759236048780,,JPY=X,15m,60d,,
2025-09-30 13:01:25.148800+00:00,price_fetch_start,corr-1759236048780,,JPY=X,15m,60d,,
2025-09-30 13:01:25.632320+00:00,price_fetch_success,corr-1759236048780,yfinance_history,JPY=X,15m,60d,477,
2025-09-30 13:11:02.430573+00:00,price_fetch_start,corr-1759236048780,,JPY=X,15m,60d,,
2025-09-30 13:11:03.265723+00:00,price_fetch_start,corr-1759236048780,,JPY=X,15m,60d,,
2025-09-30 13:11:03.733962+00:00,price_fetch_success,corr-1759236048780,yfinance_history,JPY=X,15m,60d,456,
2025-09-30 13:24:32.603634+00:00,price_fetch_start,corr-1759236048780,,JPY=X,15m,60d,,
2025-09-30 13:24:33.643959+00:00,price_fetch_start,corr-1759236048780,,JPY=X,15m,60d,,
2025-09-30 13:24:34.080564+00:00,price_fetch_success,corr-1759236048780,yfinance_history,JPY=X,15m,60d,433,
2025-09-30 13:35:43.570934+00:00,price_fetch_start,corr-1759236048780,,JPY=X,15m,60d,,
2025-09-30 13:35:44.546430+00:00,price_fetch_start,corr-1759236048780,,JPY=X,15m,60d,,
2025-09-30 13:35:44.746546+00:00,price_fetch_success,corr-1759236048780,yfinance_history,JPY=X,15m,60d,194,
2025-09-30 13:42:21.206667+00:00,price_fetch_start,corr-1759236048780,,JPY=X,15m,60d,,
2025-09-30 13:42:21.877661+00:00,price_fetch_start,corr-1759236048780,,JPY=X,15m,60d,,
2025-09-30 13:42:22.669852+00:00,price_fetch_success,corr-1759236048780,yfinance_history,JPY=X,15m,60d,757,
2025-09-30 13:46:02.058240+00:00,price_fetch_start,corr-1759236048780,,JPY=X,15m,60d,,
2025-09-30 13:46:02.468621+00:00,price_fetch_success,corr-1759236048780,yfinance_history,JPY=X,15m,60d,405,
2025-09-30 13:53:54.864545+00:00,price_fetch_start,corr-1759236048780,,JPY=X,15m,60d,,
2025-09-30 13:53:55.408114+00:00,price_fetch_start,corr-1759236048780,,JPY=X,15m,60d,,
2025-09-30 13:53:56.099745+00:00,price_fetch_success,corr-1759236048780,yfinance_history,JPY=X,15m,60d,666,
2025-09-30 14:18:13.444507+00:00,price_fetch_start,corr-1759236048780,,JPY=X,15m,60d,,
2025-09-30 14:18:13.840507+00:00,price_fetch_success,corr-1759236048780,yfinance_history,JPY=X,15m,60d,392,
2025-09-30 14:18:14.116592+00:00,price_fetch_start,corr-1759236048780,,JPY=X,15m,60d,,
2025-09-30 14:23:19.351700+00:00,price_fetch_start,corr-1759236048780,,JPY=X,15m,60d,,
2025-09-30 14:23:19.972095+00:00,price_fetch_start,corr-1759236048780,,JPY=X,15m,60d,,
2025-09-30 14:23:20.333622+00:00,price_fetch_success,corr-1759236048780,yfinance_history,JPY=X,15m,60d,359,
2025-09-30 14:23:35.572902+00:00,price_fetch_start,corr-1759236048780,,JPY=X,15m,60d,,
2025-09-30 14:23:38.950083+00:00,price_fetch_start,corr-1759236048780,,JPY=X,15m,60d,,
2025-09-30 14:34:22.612891+00:00,price_fetch_start,corr-1759236048780,,JPY=X,15m,60d,,
2025-09-30 14:34:23.024857+00:00,price_fetch_success,corr-1759236048780,yfinance_history,JPY=X,15m,60d,409,
2025-09-30 14:34:23.290435+00:00,price_fetch_start,corr-1759236048780,,JPY=X,15m,60d,,
2025-09-30 23:56:45.475478+00:00,price_fetch_start,corr-1759276605475,,JPY=X,15m,60d,,
2025-09-30 23:56:45.907597+00:00,price_fetch_success,corr-1759276605475,yfinance_history,JPY=X,15m,60d,422,
2025-09-30 23:56:46.310586+00:00,price_fetch_start,corr-1759276605475,,JPY=X,15m,60d,,
2025-09-30 23:56:49.951040+00:00,pattern_draw,,,,,,,,flag_dn,2025-09-30 19:45:00+09:00,2025-10-01 08:45:00+09:00,40,85.91076652555593
2025-09-30 23:56:49.962914+00:00,pattern_vrect,,,,,,,,flag_dn,2025-09-30 19:45:00+09:00,2025-10-01 08:45:00+09:00
2025-09-30 23:56:49.971986+00:00,pattern_auto_zoom,,,,,,,,flag_dn,2025-09-30 19:45:00+09:00,2025-10-01 08:45:00+09:00,0 days 03:54:00
2025-09-30 23:57:08.266199+00:00,price_fetch_start,corr-1759276628266,,JPY=X,15m,60d,,
2025-09-30 23:57:11.382729+00:00,pattern_draw,,,,,,,,flag_dn,2025-09-30 19:45:00+09:00,2025-10-01 08:45:00+09:00,40,85.91076652555593
2025-09-30 23:57:11.393712+00:00,pattern_vrect,,,,,,,,flag_dn,2025-09-30 19:45:00+09:00,2025-10-01 08:45:00+09:00
2025-09-30 23:57:23.781013+00:00,price_fetch_start,corr-1759276628266,,JPY=X,15m,60d,,
2025-09-30 23:57:24.676550+00:00,price_fetch_start,corr-1759276628266,,JPY=X,15m,60d,,
2025-09-30 23:57:30.430940+00:00,pattern_draw,,,,,,,,flag_dn,2025-09-30 19:45:00+09:00,2025-10-01 08:45:00+09:00,40,85.91076652555593
2025-09-30 23:57:30.442922+00:00,pattern_vrect,,,,,,,,flag_dn,2025-09-30 19:45:00+09:00,2025-10-01 08:45:00+09:00
2025-09-30 23:57:35.824281+00:00,price_fetch_start,corr-1759276628266,,JPY=X,15m,60d,,
2025-09-30 23:57:38.962857+00:00,pattern_draw,,,,,,,,flag_dn,2025-09-30 19:45:00+09:00,2025-10-01 08:45:00+09:00,40,85.91076652555593
2025-09-30 23:57:38.973875+00:00,pattern_vrect,,,,,,,,flag_dn,2025-09-30 19:45:00+09:00,2025-10-01 08:45:00+09:00
2025-09-30 23:57:42.185418+00:00,price_fetch_start,corr-1759276628266,,JPY=X,15m,60d,,
2025-09-30 23:57:46.452875+00:00,pattern_draw,,,,,,,,flag_dn,2025-09-30 19:45:00+09:00,2025-10-01 08:45:00+09:00,40,85.91076652555593
2025-09-30 23:57:46.504878+00:00,pattern_vrect,,,,,,,,flag_dn,2025-09-30 19:45:00+09:00,2025-10-01 08:45:00+09:00
2025-09-30 23:57:59.459593+00:00,price_fetch_start,corr-1759276628266,,JPY=X,15m,60d,,
2025-09-30 23:57:59.981421+00:00,price_fetch_success,corr-1759276628266,yfinance_history,JPY=X,15m,60d,519,
2025-09-30 23:58:08.682936+00:00,pattern_draw,,,,,,,,flag_dn,2025-09-30 19:45:00+09:00,2025-10-01 08:45:00+09:00,40,85.91332777789356
2025-09-30 23:58:08.743926+00:00,pattern_vrect,,,,,,,,flag_dn,2025-09-30 19:45:00+09:00,2025-10-01 08:45:00+09:00
