ts,event,corr,source,symbol,interval,period,latency_ms,error
2025-09-29 15:21:05.285260+00:00,pattern_draw,,,,,,,,flag_dn,2025-09-29 14:30:00+09:00,2025-09-30 00:15:00+09:00,40,81.32310988253369
2025-09-29 15:21:05.322146+00:00,pattern_vrect,,,,,,,,flag_dn,2025-09-29 14:30:00+09:00,2025-09-30 00:15:00+09:00
2025-09-29 15:21:05.332253+00:00,pattern_auto_zoom,,,,,,,,flag_dn,2025-09-29 14:30:00+09:00,2025-09-30 00:15:00+09:00,0 days 02:55:30
2025-09-29 23:19:46.229692+00:00,price_fetch_start,corr-1759187986229,,JPY=X,15m,60d,,
2025-09-29 23:19:46.642713+00:00,price_fetch_success,corr-1759187986229,yfinance_history,JPY=X,15m,60d,405,
2025-09-29 23:19:47.361696+00:00,price_fetch_start,corr-1759187986229,,JPY=X,15m,60d,,
2025-09-29 23:19:53.651856+00:00,pattern_draw,,,,,,,,flag_dn,2025-09-29 18:00:00+09:00,2025-09-30 08:15:00+09:00,40,85.94433424301947
2025-09-29 23:19:53.662840+00:00,pattern_vrect,,,,,,,,flag_dn,2025-09-29 18:00:00+09:00,2025-09-30 08:15:00+09:00
2025-09-29 23:19:53.666841+00:00,pattern_auto_zoom,,,,,,,,flag_dn,2025-09-29 18:00:00+09:00,2025-09-30 08:15:00+09:00,0 days 04:16:30
2025-09-29 23:21:13.529178+00:00,price_fetch_start,corr-1759188073529,,JPY=X,15m,60d,,
2025-09-29 23:21:13.872516+00:00,price_fetch_success,corr-1759188073529,yfinance_history,JPY=X,15m,60d,332,
2025-09-29 23:24:06.303607+00:00,price_fetch_start,corr-1759188073529,,JPY=X,15m,60d,,
2025-09-29 23:24:06.825712+00:00,price_fetch_success,corr-1759188073529,yfinance_history,JPY=X,15m,60d,519,
2025-09-29 23:27:41.505693+00:00,price_fetch_start,corr-1759188073529,,JPY=X,15m,60d,,
2025-09-29 23:27:42.022287+00:00,price_fetch_success,corr-1759188073529,yfinance_history,JPY=X,15m,60d,494,
2025-09-29 23:30:20.366419+00:00,price_fetch_start,corr-1759188073529,,JPY=X,15m,60d,,
2025-09-29 23:30:20.865516+00:00,price_fetch_success,corr-1759188073529,yfinance_history,JPY=X,15m,60d,493,
2025-09-29 23:30:28.274218+00:00,pattern_draw,,,,,,,,flag_up,2025-09-29 22:45:00+09:00,2025-09-30 08:30:00+09:00,40,78.95571567658932
2025-09-29 23:30:28.299200+00:00,pattern_vrect,,,,,,,,flag_up,2025-09-29 22:45:00+09:00,2025-09-30 08:30:00+09:00
2025-09-29 23:30:28.302200+00:00,pattern_auto_zoom,,,,,,,,flag_up,2025-09-29 22:45:00+09:00,2025-09-30 08:30:00+09:00,0 days 02:55:30
2025-09-29 23:31:14.669319+00:00,price_fetch_start,corr-1759188073529,,JPY=X,15m,60d,,
2025-09-29 23:31:20.478996+00:00,pattern_draw,,,,,,,,flag_up,2025-09-29 22:45:00+09:00,2025-09-30 08:30:00+09:00,40,78.95571567658932
2025-09-29 23:31:20.595992+00:00,pattern_vrect,,,,,,,,flag_up,2025-09-29 22:45:00+09:00,2025-09-30 08:30:00+09:00
2025-09-29 23:31:20.608995+00:00,pattern_auto_zoom,,,,,,,,flag_up,2025-09-29 22:45:00+09:00,2025-09-30 08:30:00+09:00,0 days 02:55:30
2025-09-29 23:35:45.587478+00:00,price_fetch_start,corr-1759188073529,,JPY=X,15m,60d,,
2025-09-29 23:35:46.092995+00:00,price_fetch_start,corr-1759188073529,,JPY=X,15m,60d,,
2025-09-29 23:35:46.754011+00:00,price_fetch_success,corr-1759188073529,yfinance_history,JPY=X,15m,60d,656,
2025-09-29 23:35:55.140571+00:00,pattern_draw,,,,,,,,flag_up,2025-09-29 22:45:00+09:00,2025-09-30 08:30:00+09:00,40,78.5201744107234
2025-09-29 23:35:55.164619+00:00,pattern_vrect,,,,,,,,flag_up,2025-09-29 22:45:00+09:00,2025-09-30 08:30:00+09:00
2025-09-29 23:35:55.167621+00:00,pattern_auto_zoom,,,,,,,,flag_up,2025-09-29 22:45:00+09:00,2025-09-30 08:30:00+09:00,0 days 02:55:30
2025-09-29 23:41:14.627772+00:00,price_fetch_start,corr-1759188073529,,JPY=X,15m,60d,,
2025-09-29 23:41:15.200772+00:00,price_fetch_success,corr-1759188073529,yfinance_history,JPY=X,15m,60d,568,
2025-09-29 23:41:25.848294+00:00,pattern_draw,,,,,,,,flag_up,2025-09-29 22:45:00+09:00,2025-09-30 08:30:00+09:00,40,78.42632511622463
2025-09-29 23:41:25.868293+00:00,pattern_vrect,,,,,,,,flag_up,2025-09-29 22:45:00+09:00,2025-09-30 08:30:00+09:00
2025-09-29 23:41:25.873294+00:00,pattern_auto_zoom,,,,,,,,flag_up,2025-09-29 22:45:00+09:00,2025-09-30 08:30:00+09:00,0 days 02:55:30
2025-09-29 23:49:30.759902+00:00,price_fetch_start,corr-1759188073529,,JPY=X,15m,60d,,
2025-09-29 23:49:31.818614+00:00,price_fetch_start,corr-1759188073529,,JPY=X,15m,60d,,
2025-09-29 23:49:32.190050+00:00,price_fetch_success,corr-1759188073529,yfinance_history,JPY=X,15m,60d,364,
2025-09-29 23:49:39.855696+00:00,pattern_draw,,,,,,,,pennant,2025-09-29 23:00:00+09:00,2025-09-30 08:45:00+09:00,40,76.8108748501937
2025-09-29 23:49:39.874719+00:00,pattern_vrect,,,,,,,,pennant,2025-09-29 23:00:00+09:00,2025-09-30 08:45:00+09:00
2025-09-29 23:49:39.888742+00:00,pattern_auto_zoom,,,,,,,,pennant,2025-09-29 23:00:00+09:00,2025-09-30 08:45:00+09:00,0 days 02:55:30
2025-09-29 23:51:12.225322+00:00,price_fetch_start,corr-1759188073529,,JPY=X,15m,60d,,
2025-09-29 23:51:12.709666+00:00,price_fetch_success,corr-1759188073529,yfinance_history,JPY=X,15m,60d,481,
2025-09-29 23:51:13.456172+00:00,price_fetch_start,corr-1759188073529,,JPY=X,15m,60d,,
2025-09-29 23:51:22.038346+00:00,pattern_draw,,,,,,,,flag_dn,2025-09-29 23:00:00+09:00,2025-09-30 08:45:00+09:00,40,76.61770871025152
2025-09-29 23:51:22.108342+00:00,pattern_vrect,,,,,,,,flag_dn,2025-09-29 23:00:00+09:00,2025-09-30 08:45:00+09:00
2025-09-29 23:51:22.116343+00:00,pattern_auto_zoom,,,,,,,,flag_dn,2025-09-29 23:00:00+09:00,2025-09-30 08:45:00+09:00,0 days 02:55:30
2025-09-29 23:53:57.256499+00:00,price_fetch_start,corr-1759188073529,,JPY=X,15m,60d,,
2025-09-29 23:53:58.288247+00:00,price_fetch_start,corr-1759188073529,,JPY=X,15m,60d,,
2025-09-29 23:53:58.887676+00:00,price_fetch_success,corr-1759188073529,yfinance_history,JPY=X,15m,60d,593,
2025-09-29 23:54:07.141572+00:00,pattern_draw,,,,,,,,flag_up,2025-09-29 23:00:00+09:00,2025-09-30 08:45:00+09:00,40,76.58632552844156
2025-09-29 23:54:07.164574+00:00,pattern_vrect,,,,,,,,flag_up,2025-09-29 23:00:00+09:00,2025-09-30 08:45:00+09:00
2025-09-29 23:54:07.168588+00:00,pattern_auto_zoom,,,,,,,,flag_up,2025-09-29 23:00:00+09:00,2025-09-30 08:45:00+09:00,0 days 02:55:30
