ts,event,corr,source,symbol,interval,period,latency_ms,error
2025-09-23 04:08:25.451617+00:00,price_fetch_start,corr-1758600472775,,JPY=X,15m,60d,,
2025-09-23 04:08:33.212925+00:00,pattern_detected,,flag_pennant,,,,,,flag,bull,3099,3106,3106,0.701575566049218
2025-09-23 04:10:13.463584+00:00,price_fetch_start,corr-1758600472775,,JPY=X,15m,60d,,
2025-09-23 04:10:13.659724+00:00,price_fetch_start,corr-1758600472775,,JPY=X,15m,60d,,
2025-09-23 04:10:14.353292+00:00,price_fetch_success,corr-1758600472775,yfinance_history,JPY=X,15m,60d,452,
2025-09-23 04:10:15.510266+00:00,pattern_detected,,flag_pennant,,,,,,flag,bull,3099,3106,,0.701575566049218
2025-09-23 04:11:08.925190+00:00,price_fetch_start,corr-1758600472775,,JPY=X,15m,60d,,
2025-09-23 04:11:10.042837+00:00,pattern_detected,,flag_pennant,,,,,,flag,bull,3099,3106,,0.701575566049218
2025-09-23 04:12:26.767561+00:00,price_fetch_start,corr-1758600746767,,JPY=X,15m,60d,,
2025-09-23 04:12:27.221968+00:00,price_fetch_success,corr-1758600746767,yfinance_history,JPY=X,15m,60d,448,
2025-09-23 04:12:36.295446+00:00,price_fetch_start,corr-1758600746767,,JPY=X,15m,60d,,
2025-09-23 04:12:44.450367+00:00,pattern_detected,,flag_pennant,,,,,,flag,bull,3099,3106,,0.701575566049218
2025-09-23 04:16:25.041319+00:00,price_fetch_start,corr-1758600985041,,JPY=X,15m,60d,,
2025-09-23 04:16:25.456225+00:00,price_fetch_success,corr-1758600985041,yfinance_history,JPY=X,15m,60d,411,
2025-09-23 04:16:30.570615+00:00,price_fetch_start,corr-1758600985041,,JPY=X,15m,60d,,
2025-09-23 04:16:39.924814+00:00,pattern_detected,,flag_pennant,,,,,,flag,bull,3099,3106,,0.701575566049218
2025-09-23 04:26:02.195971+00:00,price_fetch_start,corr-1758600985041,,JPY=X,15m,60d,,
2025-09-23 04:26:02.585338+00:00,price_fetch_success,corr-1758600985041,yfinance_history,JPY=X,15m,60d,385,
2025-09-23 04:26:02.766344+00:00,price_fetch_start,corr-1758600985041,,JPY=X,15m,60d,,
2025-09-23 04:26:06.529482+00:00,pattern_detected,,flag_pennant,,,,,,flag,bull,3099,3106,,0.701575566049218
2025-09-23 04:26:27.371438+00:00,price_fetch_start,corr-1758600985041,,JPY=X,15m,60d,,
2025-09-23 04:26:36.044573+00:00,pattern_detected,,flag_pennant,,,,,,flag,bull,3099,3106,,0.701575566049218
2025-09-23 04:28:33.862312+00:00,price_fetch_start,corr-1758600985041,,JPY=X,15m,60d,,
2025-09-23 04:28:34.075948+00:00,price_fetch_start,corr-1758600985041,,JPY=X,15m,60d,,
2025-09-23 04:28:34.682633+00:00,price_fetch_success,corr-1758600985041,yfinance_history,JPY=X,15m,60d,460,
2025-09-23 04:34:13.317235+00:00,price_fetch_start,corr-1758600985041,,JPY=X,15m,60d,,
2025-09-23 04:34:13.685087+00:00,price_fetch_start,corr-1758600985041,,JPY=X,15m,60d,,
2025-09-23 04:34:14.215927+00:00,price_fetch_success,corr-1758600985041,yfinance_history,JPY=X,15m,60d,495,
2025-09-23 04:34:15.688073+00:00,pattern_detected,,flag_pennant,,,,,,flag,bull,3099,3106,3106,0.701575566049218
2025-09-23 04:38:00.002386+00:00,price_fetch_start,corr-1758602280002,,JPY=X,15m,60d,,
2025-09-23 04:38:00.387753+00:00,price_fetch_success,corr-1758602280002,yfinance_history,JPY=X,15m,60d,381,
2025-09-23 04:38:05.379437+00:00,price_fetch_start,corr-1758602280002,,JPY=X,15m,60d,,
2025-09-23 04:38:12.665006+00:00,pattern_detected,,flag_pennant,,,,,,flag,bull,3099,3106,3106,0.701575566049218
2025-09-23 04:40:17.857086+00:00,price_fetch_start,corr-1758602417857,,JPY=X,15m,60d,,
2025-09-23 04:40:18.425104+00:00,price_fetch_success,corr-1758602417857,yfinance_history,JPY=X,15m,60d,565,
2025-09-23 04:40:23.774770+00:00,price_fetch_start,corr-1758602417857,,JPY=X,15m,60d,,
2025-09-23 04:40:33.918123+00:00,pattern_detected,,flag_pennant,,,,,,flag,bull,3099,3106,3106,0.701575566049218
2025-09-23 04:40:47.789432+00:00,price_fetch_start,corr-1758602417857,,JPY=X,15m,60d,,
2025-09-23 04:40:55.328239+00:00,pattern_detected,,flag_pennant,,,,,,flag,bull,3099,3106,3106,0.701575566049218
2025-09-23 04:41:07.622469+00:00,price_fetch_start,corr-1758602417857,,JPY=X,15m,60d,,
2025-09-23 04:41:31.904402+00:00,price_fetch_start,corr-1758602417857,,JPY=X,15m,60d,,
2025-09-23 04:41:32.328764+00:00,price_fetch_success,corr-1758602417857,yfinance_history,JPY=X,15m,60d,422,
2025-09-23 04:41:33.424601+00:00,pattern_detected,,flag_pennant,,,,,,flag,bull,3099,3106,3106,0.701575566049218
2025-09-23 04:42:54.957968+00:00,price_fetch_start,corr-1758602417857,,JPY=X,15m,60d,,
2025-09-23 04:42:55.381972+00:00,price_fetch_success,corr-1758602417857,yfinance_history,JPY=X,15m,60d,420,
2025-09-23 04:43:59.070656+00:00,price_fetch_start,corr-1758602639070,,JPY=X,15m,60d,,
2025-09-23 04:43:59.487935+00:00,price_fetch_success,corr-1758602639070,yfinance_history,JPY=X,15m,60d,412,
2025-09-23 04:44:11.956893+00:00,price_fetch_start,corr-1758602639070,,JPY=X,15m,60d,,
2025-09-23 04:48:51.715314+00:00,price_fetch_start,corr-1758602931715,,JPY=X,15m,60d,,
2025-09-23 04:48:52.154753+00:00,price_fetch_success,corr-1758602931715,yfinance_history,JPY=X,15m,60d,435,
2025-09-23 04:49:04.629230+00:00,price_fetch_start,corr-1758602931715,,JPY=X,15m,60d,,
2025-09-23 04:49:14.123761+00:00,pattern_detected,,flag_pennant,,,,,,flag,bull,3099,3106,3106,0.701575566049218
2025-09-23 04:49:27.394391+00:00,price_fetch_start,corr-1758602931715,,JPY=X,15m,60d,,
2025-09-23 04:49:36.763803+00:00,pattern_detected,,flag_pennant,,,,,,flag,bull,3099,3106,3106,0.701575566049218
2025-09-23 04:49:56.688100+00:00,price_fetch_start,corr-1758602931715,,JPY=X,15m,60d,,
2025-09-23 04:49:57.102497+00:00,price_fetch_success,corr-1758602931715,yfinance_history,JPY=X,15m,60d,412,
2025-09-23 04:50:05.400902+00:00,price_fetch_start,corr-1758602931715,,JPY=X,15m,60d,,
2025-09-23 04:50:06.586967+00:00,pattern_detected,,flag_pennant,,,,,,flag,bull,3099,3106,3106,0.701575566049218
2025-09-23 04:51:22.234135+00:00,price_fetch_start,corr-1758603082234,,JPY=X,15m,60d,,
2025-09-23 04:51:22.633713+00:00,price_fetch_success,corr-1758603082234,yfinance_history,JPY=X,15m,60d,394,
2025-09-23 04:53:22.929056+00:00,price_fetch_start,corr-1758603202929,,JPY=X,15m,60d,,
2025-09-23 04:53:23.315259+00:00,price_fetch_success,corr-1758603202929,yfinance_history,JPY=X,15m,60d,383,
2025-09-23 04:53:30.080002+00:00,price_fetch_start,corr-1758603202929,,JPY=X,15m,60d,,
2025-09-23 04:54:08.056217+00:00,price_fetch_start,corr-1758603202929,,JPY=X,15m,60d,,
2025-09-23 04:54:27.022253+00:00,price_fetch_start,corr-1758603202929,,JPY=X,15m,60d,,
2025-09-23 04:54:27.517839+00:00,price_fetch_success,corr-1758603202929,yfinance_history,JPY=X,15m,60d,493,
2025-09-23 05:03:24.565335+00:00,price_fetch_start,corr-1758603202929,,JPY=X,15m,60d,,
2025-09-23 05:03:24.997755+00:00,price_fetch_success,corr-1758603202929,yfinance_history,JPY=X,15m,60d,429,
2025-09-23 05:04:01.856752+00:00,price_fetch_start,corr-1758603202929,,JPY=X,15m,60d,,
2025-09-23 05:04:24.300706+00:00,price_fetch_start,corr-1758603202929,,JPY=X,15m,60d,,
2025-09-23 05:04:46.250477+00:00,price_fetch_start,corr-1758603202929,,JPY=X,15m,60d,,
2025-09-23 05:04:46.650943+00:00,price_fetch_success,corr-1758603202929,yfinance_history,JPY=X,15m,60d,398,
2025-09-23 05:05:08.059239+00:00,price_fetch_start,corr-1758603202929,,JPY=X,15m,60d,,
2025-09-23 05:15:43.573151+00:00,price_fetch_start,corr-1758603202929,,JPY=X,15m,60d,,
2025-09-23 05:15:43.946948+00:00,price_fetch_success,corr-1758603202929,yfinance_history,JPY=X,15m,60d,372,
2025-09-23 05:16:05.287005+00:00,price_fetch_start,corr-1758603202929,,JPY=X,15m,60d,,
2025-09-23 05:26:47.903182+00:00,price_fetch_start,corr-1758603202929,,JPY=X,15m,60d,,
2025-09-23 05:26:48.367235+00:00,price_fetch_success,corr-1758603202929,yfinance_history,JPY=X,15m,60d,462,
2025-09-23 05:26:49.510736+00:00,pattern_vrect,,,,,,,,inverse_head_shoulders,2025-09-19 10:30:00+09:00,2025-09-19 16:30:00+09:00
2025-09-23 05:28:25.783415+00:00,price_fetch_start,corr-1758605305783,,JPY=X,15m,60d,,
2025-09-23 05:28:26.208260+00:00,price_fetch_success,corr-1758605305783,yfinance_history,JPY=X,15m,60d,421,
2025-09-23 05:30:16.307430+00:00,price_fetch_start,corr-1758605305783,,JPY=X,15m,60d,,
2025-09-23 05:30:16.624569+00:00,price_fetch_success,corr-1758605305783,yfinance_history,JPY=X,15m,60d,315,
2025-09-23 05:30:39.809052+00:00,price_fetch_start,corr-1758605305783,,JPY=X,15m,60d,,
2025-09-23 05:30:47.063088+00:00,pattern_draw,,,,,,,,flag_up,2025-09-23 04:45:00+09:00,2025-09-23 14:30:00+09:00,40,75.54223671752248
2025-09-23 05:30:47.217070+00:00,pattern_vrect,,,,,,,,flag_up,2025-09-23 04:45:00+09:00,2025-09-23 14:30:00+09:00
2025-09-23 05:30:47.246092+00:00,pattern_auto_zoom,,,,,,,,flag_up,2025-09-23 04:45:00+09:00,2025-09-23 14:30:00+09:00,0 days 02:55:30
2025-09-23 05:31:11.415087+00:00,price_fetch_start,corr-1758605305783,,JPY=X,15m,60d,,
2025-09-23 05:31:12.684790+00:00,pattern_draw,,,,,,,,flag_up,2025-09-23 04:45:00+09:00,2025-09-23 14:30:00+09:00,40,75.54223671752248
2025-09-23 05:31:12.693790+00:00,pattern_vrect,,,,,,,,flag_up,2025-09-23 04:45:00+09:00,2025-09-23 14:30:00+09:00
2025-09-23 05:31:28.105865+00:00,price_fetch_start,corr-1758605305783,,JPY=X,15m,60d,,
2025-09-23 05:31:28.536491+00:00,price_fetch_success,corr-1758605305783,yfinance_history,JPY=X,15m,60d,429,
2025-09-23 05:31:29.852318+00:00,pattern_draw,,,,,,,,flag_up,2025-09-23 04:45:00+09:00,2025-09-23 14:30:00+09:00,40,75.45835905375999
2025-09-23 05:31:36.550655+00:00,price_fetch_start,corr-1758605305783,,JPY=X,15m,60d,,
2025-09-23 05:31:37.762527+00:00,pattern_draw,,,,,,,,flag_up,2025-09-23 04:45:00+09:00,2025-09-23 14:30:00+09:00,40,75.45835905375999
2025-09-23 05:31:37.770510+00:00,pattern_vrect,,,,,,,,flag_up,2025-09-23 04:45:00+09:00,2025-09-23 14:30:00+09:00
2025-09-23 05:31:45.081713+00:00,price_fetch_start,corr-1758605505081,,JPY=X,15m,60d,,
2025-09-23 05:31:51.837812+00:00,price_fetch_start,corr-1758605505081,,JPY=X,15m,60d,,
2025-09-23 05:32:00.966866+00:00,pattern_draw,,,,,,,,flag_up,2025-09-23 04:45:00+09:00,2025-09-23 14:30:00+09:00,40,75.45835905375999
2025-09-23 05:32:01.028886+00:00,pattern_vrect,,,,,,,,flag_up,2025-09-23 04:45:00+09:00,2025-09-23 14:30:00+09:00
2025-09-23 05:33:05.097397+00:00,price_fetch_start,corr-1758605505081,,JPY=X,15m,60d,,
2025-09-23 05:33:05.573478+00:00,price_fetch_success,corr-1758605505081,yfinance_history,JPY=X,15m,60d,474,
2025-09-23 05:33:06.747921+00:00,pattern_draw,,,,,,,,flag_up,2025-09-23 04:45:00+09:00,2025-09-23 14:30:00+09:00,40,75.28648914333228
2025-09-23 05:33:06.756899+00:00,pattern_vrect,,,,,,,,flag_up,2025-09-23 04:45:00+09:00,2025-09-23 14:30:00+09:00
2025-09-23 05:35:43.163799+00:00,price_fetch_start,corr-1758605505081,,JPY=X,15m,60d,,
2025-09-23 05:35:43.562320+00:00,price_fetch_success,corr-1758605505081,yfinance_history,JPY=X,15m,60d,396,
2025-09-23 05:35:44.777560+00:00,pattern_draw,,,,,,,,flag_up,2025-09-23 04:45:00+09:00,2025-09-23 14:30:00+09:00,40,75.24724183605369
2025-09-23 05:35:44.785562+00:00,pattern_vrect,,,,,,,,flag_up,2025-09-23 04:45:00+09:00,2025-09-23 14:30:00+09:00
2025-09-23 05:35:58.242584+00:00,price_fetch_start,corr-1758605505081,,JPY=X,15m,60d,,
2025-09-23 05:35:59.499083+00:00,pattern_draw,,,,,,,,flag_up,2025-09-23 04:45:00+09:00,2025-09-23 14:30:00+09:00,40,75.24724183605369
2025-09-23 05:35:59.515066+00:00,pattern_vrect,,,,,,,,flag_up,2025-09-23 04:45:00+09:00,2025-09-23 14:30:00+09:00
2025-09-23 05:36:07.357449+00:00,price_fetch_start,corr-1758605505081,,JPY=X,15m,60d,,
2025-09-23 05:36:08.925563+00:00,pattern_draw,,,,,,,,flag_up,2025-09-23 04:45:00+09:00,2025-09-23 14:30:00+09:00,40,75.24724183605369
2025-09-23 05:36:08.932562+00:00,pattern_vrect,,,,,,,,flag_up,2025-09-23 04:45:00+09:00,2025-09-23 14:30:00+09:00
2025-09-23 06:15:39.412284+00:00,price_fetch_start,corr-1758608139412,,JPY=X,15m,60d,,
2025-09-23 06:15:39.943149+00:00,price_fetch_success,corr-1758608139412,yfinance_history,JPY=X,15m,60d,524,
2025-09-23 06:15:47.960028+00:00,price_fetch_start,corr-1758608139412,,JPY=X,15m,60d,,
2025-09-23 15:14:52.437565+00:00,price_fetch_start,corr-1758640492437,,JPY=X,15m,60d,,
2025-09-23 15:14:53.235537+00:00,price_fetch_success,corr-1758640492437,yfinance_history,JPY=X,15m,60d,780,
2025-09-23 15:20:46.932047+00:00,price_fetch_start,corr-1758640492437,,JPY=X,15m,60d,,
2025-09-23 15:20:47.548680+00:00,price_fetch_success,corr-1758640492437,yfinance_history,JPY=X,15m,60d,612,
2025-09-23 15:24:54.067698+00:00,price_fetch_start,corr-1758640492437,,JPY=X,15m,60d,,
2025-09-23 15:24:54.657700+00:00,price_fetch_success,corr-1758640492437,yfinance_history,JPY=X,15m,60d,582,
2025-09-23 15:39:29.427504+00:00,price_fetch_start,corr-1758641969427,,JPY=X,15m,60d,,
2025-09-23 15:39:30.365594+00:00,price_fetch_success,corr-1758641969427,yfinance_history,JPY=X,15m,60d,931,
2025-09-23 15:40:00.595169+00:00,price_fetch_start,corr-1758641969427,,JPY=X,15m,60d,,
2025-09-23 15:42:04.421183+00:00,price_fetch_start,corr-1758641969427,,JPY=X,15m,60d,,
2025-09-23 15:42:06.910133+00:00,price_fetch_success,corr-1758641969427,yfinance_history,JPY=X,15m,60d,2289,
2025-09-23 15:43:17.980395+00:00,price_fetch_start,corr-1758641969427,,JPY=X,15m,60d,,
2025-09-23 15:43:20.906055+00:00,price_fetch_success,corr-1758641969427,yfinance_history,JPY=X,15m,60d,2916,
2025-09-23 15:43:34.786784+00:00,pattern_vrect,,,,,,,,inverse_head_shoulders,2025-09-19 10:30:00+09:00,2025-09-19 16:30:00+09:00
2025-09-23 15:43:34.792784+00:00,pattern_auto_zoom,,,,,,,,inverse_head_shoulders,2025-09-19 10:30:00+09:00,2025-09-19 16:30:00+09:00,0 days 01:48:00
2025-09-23 15:44:05.146225+00:00,price_fetch_start,corr-1758641969427,,JPY=X,15m,60d,,
2025-09-23 15:44:11.122340+00:00,pattern_vrect,,,,,,,,inverse_head_shoulders,2025-09-19 10:30:00+09:00,2025-09-19 16:30:00+09:00
2025-09-23 23:58:39.512452+00:00,price_fetch_start,corr-1758671919512,,JPY=X,15m,60d,,
2025-09-23 23:58:40.207573+00:00,price_fetch_success,corr-1758671919512,yfinance_history,JPY=X,15m,60d,681,
2025-09-23 23:58:45.582108+00:00,pattern_vrect,,,,,,,,inverse_head_shoulders,2025-09-19 10:30:00+09:00,2025-09-19 16:30:00+09:00
2025-09-23 23:58:56.181130+00:00,price_fetch_start,corr-1758671936181,,JPY=X,15m,60d,,
2025-09-23 23:59:05.443417+00:00,price_fetch_start,corr-1758671936181,,JPY=X,15m,60d,,
2025-09-23 23:59:09.502712+00:00,price_fetch_start,corr-1758671936181,,JPY=X,15m,60d,,
