ts,event,corr,source,symbol,interval,period,latency_ms,error
2025-10-17 01:40:08.939593+00:00,price_fetch_success,corr-1760663532910,yfinance_history,JPY=X,15m,60d,481,
2025-10-17 01:40:09.328595+00:00,price_fetch_success,corr-1760663532910,yfinance_download,JPY=X,15m,60d,386,
2025-10-17 01:40:15.989202+00:00,pattern_draw,,,,,,,,flag_dn,2025-10-17 00:15:00+09:00,2025-10-17 10:30:00+09:00,40,76.05150544065266
2025-10-17 01:40:16.014184+00:00,pattern_vrect,,,,,,,,flag_dn,2025-10-17 00:15:00+09:00,2025-10-17 10:30:00+09:00
2025-10-17 01:43:14.496802+00:00,price_fetch_start,corr-1760663532910,,JPY=X,15m,60d,,
2025-10-17 01:43:14.977810+00:00,price_fetch_success,corr-1760663532910,yfinance_history,JPY=X,15m,60d,477,
2025-10-17 01:43:15.431786+00:00,price_fetch_success,corr-1760663532910,yfinance_download,JPY=X,15m,60d,449,
2025-10-17 01:43:21.782042+00:00,pattern_draw,,,,,,,,flag_dn,2025-10-17 00:15:00+09:00,2025-10-17 10:30:00+09:00,40,76.04196682166368
2025-10-17 01:43:21.800025+00:00,pattern_vrect,,,,,,,,flag_dn,2025-10-17 00:15:00+09:00,2025-10-17 10:30:00+09:00
2025-10-17 01:46:20.664471+00:00,price_fetch_start,corr-1760663532910,,JPY=X,15m,60d,,
2025-10-17 01:46:21.050386+00:00,price_fetch_success,corr-1760663532910,yfinance_history,JPY=X,15m,60d,381,
2025-10-17 01:46:21.689060+00:00,price_fetch_success,corr-1760663532910,yfinance_download,JPY=X,15m,60d,634,
2025-10-17 01:46:28.927697+00:00,pattern_draw,,,,,,,,flag_dn,2025-10-17 00:30:00+09:00,2025-10-17 10:45:00+09:00,40,75.50554361548907
2025-10-17 01:46:28.949938+00:00,pattern_vrect,,,,,,,,flag_dn,2025-10-17 00:30:00+09:00,2025-10-17 10:45:00+09:00
2025-10-17 01:49:26.608510+00:00,price_fetch_start,corr-1760663532910,,JPY=X,15m,60d,,
2025-10-17 01:49:27.046439+00:00,price_fetch_success,corr-1760663532910,yfinance_history,JPY=X,15m,60d,432,
2025-10-17 01:49:27.556982+00:00,price_fetch_success,corr-1760663532910,yfinance_download,JPY=X,15m,60d,508,
2025-10-17 01:49:34.298748+00:00,pattern_draw,,,,,,,,flag_dn,2025-10-17 00:30:00+09:00,2025-10-17 10:45:00+09:00,40,75.3556695364116
2025-10-17 01:49:34.319720+00:00,pattern_vrect,,,,,,,,flag_dn,2025-10-17 00:30:00+09:00,2025-10-17 10:45:00+09:00
2025-10-17 01:52:32.452207+00:00,price_fetch_start,corr-1760663532910,,JPY=X,15m,60d,,
2025-10-17 01:52:32.937225+00:00,price_fetch_success,corr-1760663532910,yfinance_history,JPY=X,15m,60d,480,
2025-10-17 01:52:33.434271+00:00,price_fetch_success,corr-1760663532910,yfinance_download,JPY=X,15m,60d,495,
2025-10-17 01:52:40.535928+00:00,pattern_draw,,,,,,,,flag_dn,2025-10-17 00:30:00+09:00,2025-10-17 10:45:00+09:00,40,75.3565417703357
2025-10-17 01:52:40.553927+00:00,pattern_vrect,,,,,,,,flag_dn,2025-10-17 00:30:00+09:00,2025-10-17 10:45:00+09:00
2025-10-17 01:55:38.467535+00:00,price_fetch_start,corr-1760663532910,,JPY=X,15m,60d,,
2025-10-17 01:55:38.998089+00:00,price_fetch_success,corr-1760663532910,yfinance_history,JPY=X,15m,60d,525,
2025-10-17 01:55:39.432002+00:00,price_fetch_success,corr-1760663532910,yfinance_download,JPY=X,15m,60d,430,
2025-10-17 01:55:45.645080+00:00,pattern_draw,,,,,,,,flag_dn,2025-10-17 00:30:00+09:00,2025-10-17 10:45:00+09:00,40,75.3118273327694
2025-10-17 01:55:45.664080+00:00,pattern_vrect,,,,,,,,flag_dn,2025-10-17 00:30:00+09:00,2025-10-17 10:45:00+09:00
2025-10-17 01:58:44.565041+00:00,price_fetch_start,corr-1760663532910,,JPY=X,15m,60d,,
2025-10-17 01:58:45.056399+00:00,price_fetch_success,corr-1760663532910,yfinance_history,JPY=X,15m,60d,487,
2025-10-17 01:58:45.606940+00:00,price_fetch_success,corr-1760663532910,yfinance_download,JPY=X,15m,60d,547,
2025-10-17 01:58:52.651078+00:00,pattern_draw,,,,,,,,flag_dn,2025-10-17 00:30:00+09:00,2025-10-17 10:45:00+09:00,40,75.31538733915254
2025-10-17 01:58:52.671082+00:00,pattern_vrect,,,,,,,,flag_dn,2025-10-17 00:30:00+09:00,2025-10-17 10:45:00+09:00
2025-10-17 02:01:50.439865+00:00,price_fetch_start,corr-1760663532910,,JPY=X,15m,60d,,
2025-10-17 02:01:50.976067+00:00,price_fetch_success,corr-1760663532910,yfinance_history,JPY=X,15m,60d,527,
2025-10-17 02:01:51.437035+00:00,price_fetch_success,corr-1760663532910,yfinance_download,JPY=X,15m,60d,456,
2025-10-17 02:01:58.312446+00:00,pattern_draw,,,,,,,,flag_dn,2025-10-17 00:45:00+09:00,2025-10-17 11:00:00+09:00,40,75.56410140636525
2025-10-17 02:01:58.333464+00:00,pattern_vrect,,,,,,,,flag_dn,2025-10-17 00:45:00+09:00,2025-10-17 11:00:00+09:00
2025-10-17 02:04:56.684796+00:00,price_fetch_start,corr-1760663532910,,JPY=X,15m,60d,,
2025-10-17 02:04:57.193835+00:00,price_fetch_success,corr-1760663532910,yfinance_history,JPY=X,15m,60d,504,
2025-10-17 02:04:57.412673+00:00,price_fetch_success,corr-1760663532910,yfinance_download,JPY=X,15m,60d,216,
2025-10-17 02:05:05.356117+00:00,pattern_draw,,,,,,,,flag_dn,2025-10-17 00:45:00+09:00,2025-10-17 11:00:00+09:00,40,75.15711291346567
2025-10-17 02:05:05.382040+00:00,pattern_vrect,,,,,,,,flag_dn,2025-10-17 00:45:00+09:00,2025-10-17 11:00:00+09:00
2025-10-17 02:08:02.616025+00:00,price_fetch_start,corr-1760663532910,,JPY=X,15m,60d,,
2025-10-17 02:08:03.118023+00:00,price_fetch_success,corr-1760663532910,yfinance_history,JPY=X,15m,60d,499,
2025-10-17 02:08:03.384067+00:00,price_fetch_success,corr-1760663532910,yfinance_download,JPY=X,15m,60d,262,
2025-10-17 02:08:10.932385+00:00,pattern_draw,,,,,,,,flag_dn,2025-10-17 00:45:00+09:00,2025-10-17 11:00:00+09:00,40,75.14786803397433
2025-10-17 02:08:10.953366+00:00,pattern_vrect,,,,,,,,flag_dn,2025-10-17 00:45:00+09:00,2025-10-17 11:00:00+09:00
2025-10-17 02:11:08.565649+00:00,price_fetch_start,corr-1760663532910,,JPY=X,15m,60d,,
2025-10-17 02:11:09.035543+00:00,price_fetch_success,corr-1760663532910,yfinance_history,JPY=X,15m,60d,464,
2025-10-17 02:11:09.508521+00:00,price_fetch_success,corr-1760663532910,yfinance_download,JPY=X,15m,60d,469,
2025-10-17 02:11:16.446757+00:00,pattern_draw,,,,,,,,flag_dn,2025-10-17 00:45:00+09:00,2025-10-17 11:00:00+09:00,40,75.1649382668461
2025-10-17 02:11:16.465737+00:00,pattern_vrect,,,,,,,,flag_dn,2025-10-17 00:45:00+09:00,2025-10-17 11:00:00+09:00
2025-10-17 02:14:14.545466+00:00,price_fetch_start,corr-1760663532910,,JPY=X,15m,60d,,
2025-10-17 02:14:15.045536+00:00,price_fetch_success,corr-1760663532910,yfinance_history,JPY=X,15m,60d,489,
2025-10-17 02:14:15.543785+00:00,price_fetch_success,corr-1760663532910,yfinance_download,JPY=X,15m,60d,489,
2025-10-17 02:14:22.088059+00:00,pattern_draw,,,,,,,,flag_dn,2025-10-17 00:45:00+09:00,2025-10-17 11:00:00+09:00,40,74.95790154656196
2025-10-17 02:14:22.108091+00:00,pattern_vrect,,,,,,,,flag_dn,2025-10-17 00:45:00+09:00,2025-10-17 11:00:00+09:00
2025-10-17 02:17:20.544330+00:00,price_fetch_start,corr-1760663532910,,JPY=X,15m,60d,,
2025-10-17 02:17:21.030277+00:00,price_fetch_success,corr-1760663532910,yfinance_history,JPY=X,15m,60d,476,
2025-10-17 02:17:21.478132+00:00,price_fetch_success,corr-1760663532910,yfinance_download,JPY=X,15m,60d,444,
2025-10-17 02:17:27.831199+00:00,pattern_draw,,,,,,,,flag_dn,2025-10-17 01:00:00+09:00,2025-10-17 11:15:00+09:00,40,76.22552185038927
2025-10-17 02:17:27.852170+00:00,pattern_vrect,,,,,,,,flag_dn,2025-10-17 01:00:00+09:00,2025-10-17 11:15:00+09:00
2025-10-17 02:20:26.641571+00:00,price_fetch_start,corr-1760663532910,,JPY=X,15m,60d,,
2025-10-17 02:20:27.129575+00:00,price_fetch_success,corr-1760663532910,yfinance_history,JPY=X,15m,60d,483,
2025-10-17 02:20:27.427258+00:00,price_fetch_success,corr-1760663532910,yfinance_download,JPY=X,15m,60d,295,
2025-10-17 02:20:34.596117+00:00,pattern_draw,,,,,,,,flag_dn,2025-10-17 01:00:00+09:00,2025-10-17 11:15:00+09:00,40,76.22535769924335
2025-10-17 02:20:34.621112+00:00,pattern_vrect,,,,,,,,flag_dn,2025-10-17 01:00:00+09:00,2025-10-17 11:15:00+09:00
2025-10-17 02:23:32.483127+00:00,price_fetch_start,corr-1760663532910,,JPY=X,15m,60d,,
2025-10-17 02:23:32.856389+00:00,price_fetch_success,corr-1760663532910,yfinance_history,JPY=X,15m,60d,369,
2025-10-17 02:23:33.329983+00:00,price_fetch_success,corr-1760663532910,yfinance_download,JPY=X,15m,60d,469,
2025-10-17 02:23:39.707899+00:00,pattern_draw,,,,,,,,flag_dn,2025-10-17 01:00:00+09:00,2025-10-17 11:15:00+09:00,40,76.1326320368646
2025-10-17 02:23:39.739900+00:00,pattern_vrect,,,,,,,,flag_dn,2025-10-17 01:00:00+09:00,2025-10-17 11:15:00+09:00
2025-10-17 02:26:38.561572+00:00,price_fetch_start,corr-1760663532910,,JPY=X,15m,60d,,
2025-10-17 02:26:39.011203+00:00,price_fetch_success,corr-1760663532910,yfinance_history,JPY=X,15m,60d,445,
2025-10-17 02:26:39.476773+00:00,price_fetch_success,corr-1760663532910,yfinance_download,JPY=X,15m,60d,461,
2025-10-17 02:26:46.790514+00:00,pattern_draw,,,,,,,,flag_dn,2025-10-17 01:00:00+09:00,2025-10-17 11:15:00+09:00,40,75.87336702053376
2025-10-17 02:26:46.811513+00:00,pattern_vrect,,,,,,,,flag_dn,2025-10-17 01:00:00+09:00,2025-10-17 11:15:00+09:00
2025-10-17 02:29:44.517365+00:00,price_fetch_start,corr-1760663532910,,JPY=X,15m,60d,,
2025-10-17 02:29:44.950438+00:00,price_fetch_success,corr-1760663532910,yfinance_history,JPY=X,15m,60d,425,
2025-10-17 02:29:45.406004+00:00,price_fetch_success,corr-1760663532910,yfinance_download,JPY=X,15m,60d,450,
2025-10-17 02:29:52.572227+00:00,pattern_draw,,,,,,,,flag_dn,2025-10-17 01:00:00+09:00,2025-10-17 11:15:00+09:00,40,75.77968467172383
2025-10-17 02:29:52.595212+00:00,pattern_vrect,,,,,,,,flag_dn,2025-10-17 01:00:00+09:00,2025-10-17 11:15:00+09:00
2025-10-17 02:32:50.568407+00:00,price_fetch_start,corr-1760663532910,,JPY=X,15m,60d,,
2025-10-17 02:32:51.076408+00:00,price_fetch_success,corr-1760663532910,yfinance_history,JPY=X,15m,60d,500,
2025-10-17 02:32:51.466756+00:00,price_fetch_success,corr-1760663532910,yfinance_download,JPY=X,15m,60d,386,
2025-10-17 02:32:57.981223+00:00,pattern_draw,,,,,,,,flag_dn,2025-10-17 01:15:00+09:00,2025-10-17 11:30:00+09:00,40,78.2883439728706
2025-10-17 02:32:57.998123+00:00,pattern_vrect,,,,,,,,flag_dn,2025-10-17 01:15:00+09:00,2025-10-17 11:30:00+09:00
2025-10-17 02:35:56.701555+00:00,price_fetch_start,corr-1760663532910,,JPY=X,15m,60d,,
2025-10-17 02:35:57.177857+00:00,price_fetch_success,corr-1760663532910,yfinance_history,JPY=X,15m,60d,471,
2025-10-17 02:35:57.724926+00:00,price_fetch_success,corr-1760663532910,yfinance_download,JPY=X,15m,60d,544,
2025-10-17 02:36:04.695928+00:00,pattern_draw,,,,,,,,flag_dn,2025-10-17 01:15:00+09:00,2025-10-17 11:30:00+09:00,40,78.21047596166935
2025-10-17 02:36:04.708827+00:00,pattern_vrect,,,,,,,,flag_dn,2025-10-17 01:15:00+09:00,2025-10-17 11:30:00+09:00
2025-10-17 02:39:02.521663+00:00,price_fetch_start,corr-1760663532910,,JPY=X,15m,60d,,
2025-10-17 02:39:02.964232+00:00,price_fetch_success,corr-1760663532910,yfinance_history,JPY=X,15m,60d,437,
2025-10-17 02:39:03.164233+00:00,price_fetch_success,corr-1760663532910,yfinance_download,JPY=X,15m,60d,196,
2025-10-17 02:39:10.140939+00:00,pattern_draw,,,,,,,,flag_dn,2025-10-17 01:15:00+09:00,2025-10-17 11:30:00+09:00,40,77.99323008089715
2025-10-17 02:39:10.164921+00:00,pattern_vrect,,,,,,,,flag_dn,2025-10-17 01:15:00+09:00,2025-10-17 11:30:00+09:00
2025-10-17 02:42:08.566464+00:00,price_fetch_start,corr-1760663532910,,JPY=X,15m,60d,,
2025-10-17 02:42:09.064869+00:00,price_fetch_success,corr-1760663532910,yfinance_history,JPY=X,15m,60d,495,
2025-10-17 02:42:09.578734+00:00,price_fetch_success,corr-1760663532910,yfinance_download,JPY=X,15m,60d,509,
2025-10-17 02:42:15.805897+00:00,pattern_draw,,,,,,,,flag_dn,2025-10-17 01:15:00+09:00,2025-10-17 11:30:00+09:00,40,78.00118358737448
2025-10-17 02:42:15.827904+00:00,pattern_vrect,,,,,,,,flag_dn,2025-10-17 01:15:00+09:00,2025-10-17 11:30:00+09:00
2025-10-17 02:45:14.472776+00:00,price_fetch_start,corr-1760663532910,,JPY=X,15m,60d,,
2025-10-17 02:45:14.995196+00:00,price_fetch_success,corr-1760663532910,yfinance_history,JPY=X,15m,60d,519,
2025-10-17 02:45:15.682260+00:00,price_fetch_success,corr-1760663532910,yfinance_download,JPY=X,15m,60d,683,
2025-10-17 02:45:22.437715+00:00,pattern_draw,,,,,,,,flag_dn,2025-10-17 01:30:00+09:00,2025-10-17 11:45:00+09:00,40,84.16480902493682
2025-10-17 02:45:22.459703+00:00,pattern_vrect,,,,,,,,flag_dn,2025-10-17 01:30:00+09:00,2025-10-17 11:45:00+09:00
2025-10-17 02:48:20.589500+00:00,price_fetch_start,corr-1760663532910,,JPY=X,15m,60d,,
2025-10-17 02:48:21.027194+00:00,price_fetch_success,corr-1760663532910,yfinance_history,JPY=X,15m,60d,432,
2025-10-17 02:48:21.545063+00:00,price_fetch_success,corr-1760663532910,yfinance_download,JPY=X,15m,60d,513,
2025-10-17 02:48:29.975431+00:00,pattern_draw,,,,,,,,flag_dn,2025-10-17 01:30:00+09:00,2025-10-17 11:45:00+09:00,40,83.78811880508624
2025-10-17 02:48:29.997430+00:00,pattern_vrect,,,,,,,,flag_dn,2025-10-17 01:30:00+09:00,2025-10-17 11:45:00+09:00
2025-10-17 02:51:26.534920+00:00,price_fetch_start,corr-1760663532910,,JPY=X,15m,60d,,
2025-10-17 02:51:26.994920+00:00,price_fetch_success,corr-1760663532910,yfinance_history,JPY=X,15m,60d,453,
2025-10-17 02:51:27.443997+00:00,price_fetch_success,corr-1760663532910,yfinance_download,JPY=X,15m,60d,447,
2025-10-17 02:51:33.491932+00:00,pattern_draw,,,,,,,,flag_dn,2025-10-17 01:30:00+09:00,2025-10-17 11:45:00+09:00,40,83.38839782019977
2025-10-17 02:51:33.530937+00:00,pattern_vrect,,,,,,,,flag_dn,2025-10-17 01:30:00+09:00,2025-10-17 11:45:00+09:00
2025-10-17 02:54:32.485607+00:00,price_fetch_start,corr-1760663532910,,JPY=X,15m,60d,,
2025-10-17 02:54:32.864607+00:00,price_fetch_success,corr-1760663532910,yfinance_history,JPY=X,15m,60d,375,
2025-10-17 02:54:33.356821+00:00,price_fetch_success,corr-1760663532910,yfinance_download,JPY=X,15m,60d,478,
2025-10-17 02:54:43.535539+00:00,pattern_draw,,,,,,,,flag_dn,2025-10-17 01:30:00+09:00,2025-10-17 11:45:00+09:00,40,83.35592033898203
2025-10-17 02:54:43.554449+00:00,pattern_vrect,,,,,,,,flag_dn,2025-10-17 01:30:00+09:00,2025-10-17 11:45:00+09:00
2025-10-17 02:57:38.530758+00:00,price_fetch_start,corr-1760663532910,,JPY=X,15m,60d,,
2025-10-17 02:57:38.991886+00:00,price_fetch_success,corr-1760663532910,yfinance_history,JPY=X,15m,60d,454,
2025-10-17 02:57:39.581199+00:00,price_fetch_success,corr-1760663532910,yfinance_download,JPY=X,15m,60d,586,
2025-10-17 02:57:47.527135+00:00,pattern_draw,,,,,,,,flag_dn,2025-10-17 01:30:00+09:00,2025-10-17 11:45:00+09:00,40,83.15642983507757
2025-10-17 02:57:47.548118+00:00,pattern_vrect,,,,,,,,flag_dn,2025-10-17 01:30:00+09:00,2025-10-17 11:45:00+09:00
2025-10-17 03:00:44.484809+00:00,price_fetch_start,corr-1760663532910,,JPY=X,15m,60d,,
2025-10-17 03:00:44.935921+00:00,price_fetch_success,corr-1760663532910,yfinance_history,JPY=X,15m,60d,448,
2025-10-17 03:00:45.536541+00:00,price_fetch_success,corr-1760663532910,yfinance_download,JPY=X,15m,60d,597,
2025-10-17 03:00:55.753004+00:00,pattern_draw,,,,,,,,flag_dn,2025-10-17 01:45:00+09:00,2025-10-17 12:00:00+09:00,40,86.58433476472459
2025-10-17 03:00:55.768004+00:00,pattern_vrect,,,,,,,,flag_dn,2025-10-17 01:45:00+09:00,2025-10-17 12:00:00+09:00
2025-10-17 03:03:50.412641+00:00,price_fetch_start,corr-1760663532910,,JPY=X,15m,60d,,
2025-10-17 03:03:50.933663+00:00,price_fetch_success,corr-1760663532910,yfinance_history,JPY=X,15m,60d,518,
2025-10-17 03:03:51.469294+00:00,price_fetch_success,corr-1760663532910,yfinance_download,JPY=X,15m,60d,530,
2025-10-17 03:03:59.737318+00:00,pattern_draw,,,,,,,,flag_dn,2025-10-17 01:45:00+09:00,2025-10-17 12:00:00+09:00,40,86.60608550518762
2025-10-17 03:03:59.775026+00:00,pattern_vrect,,,,,,,,flag_dn,2025-10-17 01:45:00+09:00,2025-10-17 12:00:00+09:00
2025-10-17 03:06:56.436607+00:00,price_fetch_start,corr-1760663532910,,JPY=X,15m,60d,,
2025-10-17 03:06:56.906632+00:00,price_fetch_success,corr-1760663532910,yfinance_history,JPY=X,15m,60d,465,
2025-10-17 03:06:57.544166+00:00,price_fetch_success,corr-1760663532910,yfinance_download,JPY=X,15m,60d,624,
2025-10-17 03:07:06.992222+00:00,pattern_draw,,,,,,,,flag_dn,2025-10-17 01:45:00+09:00,2025-10-17 12:00:00+09:00,40,86.62781087681142
2025-10-17 03:07:07.001590+00:00,pattern_vrect,,,,,,,,flag_dn,2025-10-17 01:45:00+09:00,2025-10-17 12:00:00+09:00
2025-10-17 03:10:02.570672+00:00,price_fetch_start,corr-1760663532910,,JPY=X,15m,60d,,
2025-10-17 03:10:03.084182+00:00,price_fetch_success,corr-1760663532910,yfinance_history,JPY=X,15m,60d,509,
2025-10-17 03:10:03.346358+00:00,price_fetch_success,corr-1760663532910,yfinance_download,JPY=X,15m,60d,257,
2025-10-17 03:10:10.749816+00:00,pattern_draw,,,,,,,,flag_dn,2025-10-17 01:45:00+09:00,2025-10-17 12:00:00+09:00,40,86.63602814998114
2025-10-17 03:10:10.786080+00:00,pattern_vrect,,,,,,,,flag_dn,2025-10-17 01:45:00+09:00,2025-10-17 12:00:00+09:00
2025-10-17 03:13:08.426869+00:00,price_fetch_start,corr-1760663532910,,JPY=X,15m,60d,,
2025-10-17 03:13:08.845437+00:00,price_fetch_success,corr-1760663532910,yfinance_history,JPY=X,15m,60d,415,
2025-10-17 03:13:09.302865+00:00,price_fetch_success,corr-1760663532910,yfinance_download,JPY=X,15m,60d,454,
2025-10-17 03:13:15.002229+00:00,pattern_draw,,,,,,,,flag_dn,2025-10-17 01:45:00+09:00,2025-10-17 12:00:00+09:00,40,86.6463286877565
2025-10-17 03:13:15.020215+00:00,pattern_vrect,,,,,,,,flag_dn,2025-10-17 01:45:00+09:00,2025-10-17 12:00:00+09:00
2025-10-17 03:16:14.563799+00:00,price_fetch_start,corr-1760663532910,,JPY=X,15m,60d,,
2025-10-17 03:16:15.187852+00:00,price_fetch_success,corr-1760663532910,yfinance_history,JPY=X,15m,60d,611,
2025-10-17 03:16:15.770031+00:00,price_fetch_success,corr-1760663532910,yfinance_download,JPY=X,15m,60d,575,
2025-10-17 03:16:23.050684+00:00,pattern_draw,,,,,,,,flag_dn,2025-10-17 02:00:00+09:00,2025-10-17 12:15:00+09:00,40,86.53834722408295
2025-10-17 03:16:23.072684+00:00,pattern_vrect,,,,,,,,flag_dn,2025-10-17 02:00:00+09:00,2025-10-17 12:15:00+09:00
2025-10-17 03:19:20.443993+00:00,price_fetch_start,corr-1760663532910,,JPY=X,15m,60d,,
2025-10-17 03:19:20.887806+00:00,price_fetch_success,corr-1760663532910,yfinance_history,JPY=X,15m,60d,438,
2025-10-17 03:19:21.301523+00:00,price_fetch_success,corr-1760663532910,yfinance_download,JPY=X,15m,60d,403,
2025-10-17 03:19:29.081421+00:00,pattern_draw,,,,,,,,flag_dn,2025-10-17 02:00:00+09:00,2025-10-17 12:15:00+09:00,40,86.5714336674293
2025-10-17 03:19:29.092950+00:00,pattern_vrect,,,,,,,,flag_dn,2025-10-17 02:00:00+09:00,2025-10-17 12:15:00+09:00
2025-10-17 03:22:26.618315+00:00,price_fetch_start,corr-1760663532910,,JPY=X,15m,60d,,
2025-10-17 03:22:27.085313+00:00,price_fetch_success,corr-1760663532910,yfinance_history,JPY=X,15m,60d,462,
2025-10-17 03:22:27.307638+00:00,price_fetch_success,corr-1760663532910,yfinance_download,JPY=X,15m,60d,220,
2025-10-17 03:22:38.956074+00:00,pattern_draw,,,,,,,,flag_dn,2025-10-17 02:00:00+09:00,2025-10-17 12:15:00+09:00,40,86.57921767723067
2025-10-17 03:22:38.979075+00:00,pattern_vrect,,,,,,,,flag_dn,2025-10-17 02:00:00+09:00,2025-10-17 12:15:00+09:00
2025-10-17 03:25:32.444109+00:00,price_fetch_start,corr-1760663532910,,JPY=X,15m,60d,,
2025-10-17 03:25:32.985550+00:00,price_fetch_success,corr-1760663532910,yfinance_history,JPY=X,15m,60d,536,
2025-10-17 03:25:33.503899+00:00,price_fetch_success,corr-1760663532910,yfinance_download,JPY=X,15m,60d,514,
2025-10-17 03:25:40.601897+00:00,pattern_draw,,,,,,,,flag_dn,2025-10-17 02:00:00+09:00,2025-10-17 12:15:00+09:00,40,86.56855729421935
2025-10-17 03:25:40.616898+00:00,pattern_vrect,,,,,,,,flag_dn,2025-10-17 02:00:00+09:00,2025-10-17 12:15:00+09:00
2025-10-17 03:28:38.410177+00:00,price_fetch_start,corr-1760663532910,,JPY=X,15m,60d,,
2025-10-17 03:28:38.862178+00:00,price_fetch_success,corr-1760663532910,yfinance_history,JPY=X,15m,60d,446,
2025-10-17 03:28:39.070614+00:00,price_fetch_success,corr-1760663532910,yfinance_download,JPY=X,15m,60d,205,
2025-10-17 03:28:46.943587+00:00,pattern_draw,,,,,,,,flag_dn,2025-10-17 02:00:00+09:00,2025-10-17 12:15:00+09:00,40,86.56300854571299
2025-10-17 03:28:46.967591+00:00,pattern_vrect,,,,,,,,flag_dn,2025-10-17 02:00:00+09:00,2025-10-17 12:15:00+09:00
2025-10-17 03:31:44.444378+00:00,price_fetch_start,corr-1760663532910,,JPY=X,15m,60d,,
