ts,event,corr,source,symbol,interval,period,latency_ms,error
2025-09-26 07:10:54.508335+00:00,price_fetch_start,corr-1758869351292,,JPY=X,15m,60d,,
2025-09-26 07:10:55.086831+00:00,price_fetch_success,corr-1758869351292,yfinance_history,JPY=X,15m,60d,571,
2025-09-26 07:11:00.658596+00:00,pattern_draw,,,,,,,,flag_dn,2025-09-26 06:15:00+09:00,2025-09-26 16:00:00+09:00,40,82.36399309664631
2025-09-26 07:11:00.698583+00:00,pattern_vrect,,,,,,,,flag_dn,2025-09-26 06:15:00+09:00,2025-09-26 16:00:00+09:00
2025-09-26 07:15:52.113015+00:00,price_fetch_start,corr-1758869351292,,JPY=X,15m,60d,,
2025-09-26 07:15:52.938480+00:00,price_fetch_start,corr-1758869351292,,JPY=X,15m,60d,,
2025-09-26 07:15:53.146347+00:00,price_fetch_success,corr-1758869351292,yfinance_history,JPY=X,15m,60d,206,
2025-09-26 07:16:00.960096+00:00,pattern_draw,,,,,,,,flag_dn,2025-09-26 06:30:00+09:00,2025-09-26 16:15:00+09:00,40,82.11780865538847
2025-09-26 07:16:01.021080+00:00,pattern_vrect,,,,,,,,flag_dn,2025-09-26 06:30:00+09:00,2025-09-26 16:15:00+09:00
2025-09-26 07:30:04.784287+00:00,price_fetch_start,corr-1758869351292,,JPY=X,15m,60d,,
2025-09-26 07:30:05.703732+00:00,price_fetch_start,corr-1758869351292,,JPY=X,15m,60d,,
2025-09-26 07:30:06.236081+00:00,price_fetch_success,corr-1758869351292,yfinance_history,JPY=X,15m,60d,522,
2025-09-26 07:30:13.554026+00:00,pattern_draw,,,,,,,,flag_dn,2025-09-26 06:45:00+09:00,2025-09-26 16:30:00+09:00,40,83.2683725769693
2025-09-26 07:30:13.594026+00:00,pattern_vrect,,,,,,,,flag_dn,2025-09-26 06:45:00+09:00,2025-09-26 16:30:00+09:00
2025-09-26 07:39:08.547008+00:00,price_fetch_start,corr-1758869351292,,JPY=X,15m,60d,,
2025-09-26 07:39:09.504538+00:00,price_fetch_start,corr-1758869351292,,JPY=X,15m,60d,,
2025-09-26 07:39:10.025726+00:00,price_fetch_success,corr-1758869351292,yfinance_history,JPY=X,15m,60d,513,
2025-09-26 07:39:18.071847+00:00,pattern_draw,,,,,,,,flag_dn,2025-09-26 06:45:00+09:00,2025-09-26 16:30:00+09:00,40,82.37699111416464
2025-09-26 07:39:18.112831+00:00,pattern_vrect,,,,,,,,flag_dn,2025-09-26 06:45:00+09:00,2025-09-26 16:30:00+09:00
2025-09-26 10:01:34.925834+00:00,price_fetch_start,corr-1758869351292,,JPY=X,15m,60d,,
2025-09-26 10:01:35.465307+00:00,price_fetch_start,corr-1758869351292,,JPY=X,15m,60d,,
2025-09-26 10:01:36.335346+00:00,price_fetch_success,corr-1758869351292,yfinance_history,JPY=X,15m,60d,853,
2025-09-26 10:01:42.362567+00:00,pattern_vrect,,,,,,,,head_shoulders,2025-09-26 00:30:00+09:00,2025-09-26 06:00:00+09:00
2025-09-26 10:24:53.997541+00:00,price_fetch_start,corr-1758869351292,,JPY=X,15m,60d,,
2025-09-26 10:24:54.831174+00:00,price_fetch_start,corr-1758869351292,,JPY=X,15m,60d,,
2025-09-26 10:24:55.291379+00:00,price_fetch_success,corr-1758869351292,yfinance_history,JPY=X,15m,60d,456,
2025-09-26 10:25:04.334749+00:00,pattern_vrect,,,,,,,,head_shoulders,2025-09-26 00:30:00+09:00,2025-09-26 06:00:00+09:00
2025-09-26 10:33:47.382001+00:00,price_fetch_start,corr-1758869351292,,JPY=X,15m,60d,,
2025-09-26 10:33:48.248611+00:00,price_fetch_start,corr-1758869351292,,JPY=X,15m,60d,,
2025-09-26 10:33:48.416842+00:00,price_fetch_success,corr-1758869351292,yfinance_history,JPY=X,15m,60d,164,
2025-09-26 10:33:57.199687+00:00,pattern_vrect,,,,,,,,head_shoulders,2025-09-26 00:30:00+09:00,2025-09-26 06:00:00+09:00
2025-09-26 11:07:58.016238+00:00,price_fetch_start,corr-1758869351292,,JPY=X,15m,60d,,
2025-09-26 11:07:58.833336+00:00,price_fetch_start,corr-1758869351292,,JPY=X,15m,60d,,
2025-09-26 11:07:59.330212+00:00,price_fetch_success,corr-1758869351292,yfinance_history,JPY=X,15m,60d,487,
2025-09-26 11:08:07.148768+00:00,pattern_vrect,,,,,,,,head_shoulders,2025-09-26 00:30:00+09:00,2025-09-26 06:00:00+09:00
2025-09-26 11:21:45.527786+00:00,price_fetch_start,corr-1758869351292,,JPY=X,15m,60d,,
2025-09-26 11:21:45.975580+00:00,price_fetch_start,corr-1758869351292,,JPY=X,15m,60d,,
2025-09-26 11:21:46.786668+00:00,price_fetch_success,corr-1758869351292,yfinance_history,JPY=X,15m,60d,713,
2025-09-26 11:21:55.686069+00:00,pattern_draw,,,,,,,,flag_up,2025-09-26 10:30:00+09:00,2025-09-26 20:15:00+09:00,40,72.78553820883512
2025-09-26 11:21:55.766069+00:00,pattern_vrect,,,,,,,,flag_up,2025-09-26 10:30:00+09:00,2025-09-26 20:15:00+09:00
2025-09-26 12:45:18.312716+00:00,price_fetch_start,corr-1758869351292,,JPY=X,15m,60d,,
2025-09-26 12:45:18.936974+00:00,price_fetch_start,corr-1758869351292,,JPY=X,15m,60d,,
2025-09-26 12:45:20.002271+00:00,price_fetch_success,corr-1758869351292,yfinance_history,JPY=X,15m,60d,967,
2025-09-26 12:45:32.022013+00:00,pattern_vrect,,,,,,,,head_shoulders,2025-09-26 00:30:00+09:00,2025-09-26 06:00:00+09:00
2025-09-26 12:49:35.938616+00:00,price_fetch_start,corr-1758869351292,,JPY=X,15m,60d,,
2025-09-26 12:49:37.035974+00:00,price_fetch_start,corr-1758869351292,,JPY=X,15m,60d,,
2025-09-26 12:49:37.307573+00:00,price_fetch_success,corr-1758869351292,yfinance_history,JPY=X,15m,60d,259,
2025-09-26 12:49:47.456935+00:00,pattern_vrect,,,,,,,,head_shoulders,2025-09-26 00:30:00+09:00,2025-09-26 06:00:00+09:00
2025-09-26 12:57:04.175927+00:00,price_fetch_start,corr-1758869351292,,JPY=X,15m,60d,,
2025-09-26 12:57:05.234347+00:00,price_fetch_start,corr-1758869351292,,JPY=X,15m,60d,,
2025-09-26 12:57:05.691975+00:00,price_fetch_success,corr-1758869351292,yfinance_history,JPY=X,15m,60d,452,
2025-09-26 12:57:16.126203+00:00,pattern_vrect,,,,,,,,head_shoulders,2025-09-26 00:30:00+09:00,2025-09-26 06:00:00+09:00
2025-09-26 13:02:55.931904+00:00,price_fetch_start,corr-1758869351292,,JPY=X,15m,60d,,
2025-09-26 13:02:56.967648+00:00,price_fetch_start,corr-1758869351292,,JPY=X,15m,60d,,
2025-09-26 13:02:57.178145+00:00,price_fetch_success,corr-1758869351292,yfinance_history,JPY=X,15m,60d,205,
2025-09-26 13:03:05.337673+00:00,pattern_vrect,,,,,,,,head_shoulders,2025-09-26 00:30:00+09:00,2025-09-26 06:00:00+09:00
2025-09-26 13:06:09.482138+00:00,price_fetch_start,corr-1758869351292,,JPY=X,15m,60d,,
2025-09-26 13:06:10.363802+00:00,price_fetch_start,corr-1758869351292,,JPY=X,15m,60d,,
2025-09-26 13:06:10.870000+00:00,price_fetch_success,corr-1758869351292,yfinance_history,JPY=X,15m,60d,500,
2025-09-26 13:06:18.776853+00:00,pattern_vrect,,,,,,,,head_shoulders,2025-09-26 00:30:00+09:00,2025-09-26 06:00:00+09:00
2025-09-26 13:18:34.102049+00:00,price_fetch_start,corr-1758869351292,,JPY=X,15m,60d,,
2025-09-26 13:18:35.036415+00:00,price_fetch_start,corr-1758869351292,,JPY=X,15m,60d,,
2025-09-26 13:18:35.507507+00:00,price_fetch_success,corr-1758869351292,yfinance_history,JPY=X,15m,60d,467,
2025-09-26 13:18:43.502225+00:00,pattern_vrect,,,,,,,,head_shoulders,2025-09-26 00:30:00+09:00,2025-09-26 06:00:00+09:00
2025-09-26 13:44:26.918350+00:00,price_fetch_start,corr-1758869351292,,JPY=X,15m,60d,,
2025-09-26 13:44:27.940560+00:00,price_fetch_start,corr-1758869351292,,JPY=X,15m,60d,,
2025-09-26 13:44:28.356951+00:00,price_fetch_success,corr-1758869351292,yfinance_history,JPY=X,15m,60d,410,
2025-09-26 13:44:36.825042+00:00,pattern_vrect,,,,,,,,head_shoulders,2025-09-26 00:30:00+09:00,2025-09-26 06:00:00+09:00
2025-09-26 13:51:43.801137+00:00,price_fetch_start,corr-1758869351292,,JPY=X,15m,60d,,
2025-09-26 13:51:44.457198+00:00,price_fetch_start,corr-1758869351292,,JPY=X,15m,60d,,
2025-09-26 13:51:45.342860+00:00,price_fetch_success,corr-1758869351292,yfinance_history,JPY=X,15m,60d,851,
2025-09-26 13:51:53.493496+00:00,pattern_vrect,,,,,,,,head_shoulders,2025-09-26 00:30:00+09:00,2025-09-26 06:00:00+09:00
2025-09-26 13:58:30.892305+00:00,price_fetch_start,corr-1758869351292,,JPY=X,15m,60d,,
2025-09-26 13:58:31.760839+00:00,price_fetch_start,corr-1758869351292,,JPY=X,15m,60d,,
2025-09-26 13:58:32.210864+00:00,price_fetch_success,corr-1758869351292,yfinance_history,JPY=X,15m,60d,447,
2025-09-26 13:58:39.552115+00:00,pattern_vrect,,,,,,,,head_shoulders,2025-09-26 00:30:00+09:00,2025-09-26 06:00:00+09:00
2025-09-26 14:10:47.334915+00:00,price_fetch_start,corr-1758869351292,,JPY=X,15m,60d,,
2025-09-26 14:10:48.421594+00:00,price_fetch_start,corr-1758869351292,,JPY=X,15m,60d,,
2025-09-26 14:10:48.662496+00:00,price_fetch_success,corr-1758869351292,yfinance_history,JPY=X,15m,60d,236,
2025-09-26 14:10:57.364572+00:00,pattern_vrect,,,,,,,,head_shoulders,2025-09-26 00:30:00+09:00,2025-09-26 06:00:00+09:00
