ts,event,corr,source,symbol,interval,period,latency_ms,error
2025-10-13 02:21:07.859099+00:00,pattern_vrect,,,,,,,,double_top,2025-10-10 20:00:00+09:00,2025-10-10 23:00:00+09:00
2025-10-13 02:29:16.908272+00:00,price_fetch_start,corr-1760312619487,,JPY=X,15m,60d,,
2025-10-13 02:29:17.807602+00:00,price_fetch_start,corr-1760312619487,,JPY=X,15m,60d,,
2025-10-13 02:29:18.418501+00:00,price_fetch_success,corr-1760312619487,yfinance_history,JPY=X,15m,60d,605,
2025-10-13 02:29:18.750494+00:00,price_fetch_success,corr-1760312619487,yfinance_download,JPY=X,15m,60d,327,
2025-10-13 02:29:26.287918+00:00,pattern_vrect,,,,,,,,double_top,2025-10-10 20:00:00+09:00,2025-10-10 23:00:00+09:00
2025-10-13 02:30:58.651168+00:00,price_fetch_start,corr-1760312619487,,JPY=X,15m,60d,,
2025-10-13 02:30:59.130182+00:00,price_fetch_success,corr-1760312619487,yfinance_history,JPY=X,15m,60d,477,
2025-10-13 02:30:59.610502+00:00,price_fetch_success,corr-1760312619487,yfinance_download,JPY=X,15m,60d,476,
2025-10-13 02:31:09.578620+00:00,pattern_draw,,,,,,,,flag_dn,2025-10-10 23:45:00+09:00,2025-10-13 11:30:00+09:00,40,71.90096536846806
2025-10-13 02:31:09.602626+00:00,pattern_vrect,,,,,,,,flag_dn,2025-10-10 23:45:00+09:00,2025-10-13 11:30:00+09:00
2025-10-13 02:40:58.642311+00:00,price_fetch_start,corr-1760312619487,,JPY=X,15m,60d,,
2025-10-13 02:40:59.046546+00:00,price_fetch_success,corr-1760312619487,yfinance_history,JPY=X,15m,60d,398,
2025-10-13 02:40:59.715463+00:00,price_fetch_success,corr-1760312619487,yfinance_download,JPY=X,15m,60d,666,
2025-10-13 02:41:09.258890+00:00,pattern_draw,,,,,,,,flag_dn,2025-10-10 23:45:00+09:00,2025-10-13 11:30:00+09:00,40,71.7256866411144
2025-10-13 02:41:09.275777+00:00,pattern_vrect,,,,,,,,flag_dn,2025-10-10 23:45:00+09:00,2025-10-13 11:30:00+09:00
2025-10-13 02:50:58.591823+00:00,price_fetch_start,corr-1760312619487,,JPY=X,15m,60d,,
2025-10-13 02:50:59.083444+00:00,price_fetch_success,corr-1760312619487,yfinance_history,JPY=X,15m,60d,475,
2025-10-13 02:50:59.499383+00:00,price_fetch_success,corr-1760312619487,yfinance_download,JPY=X,15m,60d,413,
2025-10-13 02:51:06.914936+00:00,pattern_draw,,,,,,,,flag_up,2025-10-11 00:00:00+09:00,2025-10-13 11:45:00+09:00,40,75.0876217733981
2025-10-13 02:51:06.970955+00:00,pattern_vrect,,,,,,,,flag_up,2025-10-11 00:00:00+09:00,2025-10-13 11:45:00+09:00
2025-10-13 03:00:58.561486+00:00,price_fetch_start,corr-1760312619487,,JPY=X,15m,60d,,
2025-10-13 03:00:59.146997+00:00,price_fetch_success,corr-1760312619487,yfinance_history,JPY=X,15m,60d,584,
2025-10-13 03:00:59.656307+00:00,price_fetch_success,corr-1760312619487,yfinance_download,JPY=X,15m,60d,505,
2025-10-13 03:01:07.587395+00:00,pattern_draw,,,,,,,,flag_up,2025-10-11 00:15:00+09:00,2025-10-13 12:00:00+09:00,40,85.6219686540396
2025-10-13 03:01:07.617308+00:00,pattern_vrect,,,,,,,,flag_up,2025-10-11 00:15:00+09:00,2025-10-13 12:00:00+09:00
2025-10-13 03:10:58.753779+00:00,price_fetch_start,corr-1760312619487,,JPY=X,15m,60d,,
2025-10-13 03:10:59.133431+00:00,price_fetch_success,corr-1760312619487,yfinance_history,JPY=X,15m,60d,373,
2025-10-13 03:10:59.338520+00:00,price_fetch_success,corr-1760312619487,yfinance_download,JPY=X,15m,60d,204,
2025-10-13 03:11:09.148797+00:00,pattern_draw,,,,,,,,flag_up,2025-10-11 00:15:00+09:00,2025-10-13 12:00:00+09:00,40,85.643283770846
2025-10-13 03:11:09.178797+00:00,pattern_vrect,,,,,,,,flag_up,2025-10-11 00:15:00+09:00,2025-10-13 12:00:00+09:00
2025-10-13 03:20:58.620630+00:00,price_fetch_start,corr-1760312619487,,JPY=X,15m,60d,,
2025-10-13 03:20:59.077745+00:00,price_fetch_success,corr-1760312619487,yfinance_history,JPY=X,15m,60d,455,
2025-10-13 03:20:59.641743+00:00,price_fetch_success,corr-1760312619487,yfinance_download,JPY=X,15m,60d,558,
2025-10-13 03:21:08.193666+00:00,pattern_draw,,,,,,,,flag_up,2025-10-11 00:30:00+09:00,2025-10-13 12:15:00+09:00,40,85.58918933731036
2025-10-13 03:21:08.239654+00:00,pattern_vrect,,,,,,,,flag_up,2025-10-11 00:30:00+09:00,2025-10-13 12:15:00+09:00
