ts,event,corr,source,symbol,interval,period,latency_ms,error
2025-10-14 01:05:36.346097+00:00,pattern_vrect,,,,,,,,double_top,2025-10-14 05:15:00+09:00,2025-10-14 08:00:00+09:00
2025-10-14 01:15:29.002534+00:00,price_fetch_start,corr-1760400129361,,JPY=X,15m,60d,,
2025-10-14 01:15:29.542366+00:00,price_fetch_success,corr-1760400129361,yfinance_history,JPY=X,15m,60d,504,
2025-10-14 01:15:29.786388+00:00,price_fetch_success,corr-1760400129361,yfinance_download,JPY=X,15m,60d,236,
2025-10-14 01:15:37.963556+00:00,pattern_vrect,,,,,,,,double_top,2025-10-14 05:15:00+09:00,2025-10-14 08:00:00+09:00
2025-10-14 01:18:39.155709+00:00,price_fetch_start,corr-1760400129361,,JPY=X,15m,60d,,
2025-10-14 01:18:40.148905+00:00,price_fetch_start,corr-1760400129361,,JPY=X,15m,60d,,
2025-10-14 01:18:40.617178+00:00,price_fetch_success,corr-1760400129361,yfinance_history,JPY=X,15m,60d,465,
2025-10-14 01:18:41.097909+00:00,price_fetch_success,corr-1760400129361,yfinance_download,JPY=X,15m,60d,475,
2025-10-14 01:18:50.588148+00:00,pattern_vrect,,,,,,,,double_top,2025-10-14 05:15:00+09:00,2025-10-14 08:00:00+09:00
2025-10-14 01:28:40.904536+00:00,price_fetch_start,corr-1760400129361,,JPY=X,15m,60d,,
2025-10-14 01:28:41.369998+00:00,price_fetch_success,corr-1760400129361,yfinance_history,JPY=X,15m,60d,460,
2025-10-14 01:28:42.037087+00:00,price_fetch_success,corr-1760400129361,yfinance_download,JPY=X,15m,60d,664,
2025-10-14 01:28:51.236989+00:00,pattern_vrect,,,,,,,,double_top,2025-10-14 05:15:00+09:00,2025-10-14 08:00:00+09:00
2025-10-14 01:38:40.786670+00:00,price_fetch_start,corr-1760400129361,,JPY=X,15m,60d,,
2025-10-14 01:38:41.216667+00:00,price_fetch_success,corr-1760400129361,yfinance_history,JPY=X,15m,60d,421,
2025-10-14 01:38:41.431894+00:00,price_fetch_success,corr-1760400129361,yfinance_download,JPY=X,15m,60d,211,
2025-10-14 01:38:50.885209+00:00,pattern_vrect,,,,,,,,double_top,2025-10-14 05:15:00+09:00,2025-10-14 08:00:00+09:00
2025-10-14 01:48:40.941614+00:00,price_fetch_start,corr-1760400129361,,JPY=X,15m,60d,,
2025-10-14 01:48:41.406177+00:00,price_fetch_success,corr-1760400129361,yfinance_history,JPY=X,15m,60d,461,
2025-10-14 01:48:41.868344+00:00,price_fetch_success,corr-1760400129361,yfinance_download,JPY=X,15m,60d,459,
2025-10-14 01:48:51.157995+00:00,pattern_vrect,,,,,,,,double_top,2025-10-14 05:15:00+09:00,2025-10-14 08:00:00+09:00
2025-10-14 01:58:40.736318+00:00,price_fetch_start,corr-1760400129361,,JPY=X,15m,60d,,
2025-10-14 01:58:41.225337+00:00,price_fetch_success,corr-1760400129361,yfinance_history,JPY=X,15m,60d,485,
2025-10-14 01:58:41.737351+00:00,price_fetch_success,corr-1760400129361,yfinance_download,JPY=X,15m,60d,508,
2025-10-14 01:58:50.777428+00:00,pattern_vrect,,,,,,,,double_top,2025-10-14 05:15:00+09:00,2025-10-14 08:00:00+09:00
2025-10-14 02:08:40.808661+00:00,price_fetch_start,corr-1760400129361,,JPY=X,15m,60d,,
2025-10-14 02:08:41.206806+00:00,price_fetch_success,corr-1760400129361,yfinance_history,JPY=X,15m,60d,386,
2025-10-14 02:08:41.413835+00:00,price_fetch_success,corr-1760400129361,yfinance_download,JPY=X,15m,60d,205,
2025-10-14 02:08:49.801104+00:00,pattern_vrect,,,,,,,,double_top,2025-10-14 05:15:00+09:00,2025-10-14 08:00:00+09:00
2025-10-14 02:18:40.959972+00:00,price_fetch_start,corr-1760400129361,,JPY=X,15m,60d,,
2025-10-14 02:18:41.471486+00:00,price_fetch_success,corr-1760400129361,yfinance_history,JPY=X,15m,60d,503,
2025-10-14 02:18:42.119433+00:00,price_fetch_success,corr-1760400129361,yfinance_download,JPY=X,15m,60d,644,
2025-10-14 02:18:52.016798+00:00,pattern_vrect,,,,,,,,double_top,2025-10-14 05:15:00+09:00,2025-10-14 08:00:00+09:00
2025-10-14 02:28:40.997501+00:00,price_fetch_start,corr-1760400129361,,JPY=X,15m,60d,,
2025-10-14 02:28:41.485146+00:00,price_fetch_success,corr-1760400129361,yfinance_history,JPY=X,15m,60d,470,
2025-10-14 02:28:42.078961+00:00,price_fetch_success,corr-1760400129361,yfinance_download,JPY=X,15m,60d,590,
2025-10-14 02:28:54.885153+00:00,pattern_vrect,,,,,,,,double_top,2025-10-14 05:15:00+09:00,2025-10-14 08:00:00+09:00
2025-10-14 02:38:41.064131+00:00,price_fetch_start,corr-1760400129361,,JPY=X,15m,60d,,
2025-10-14 02:38:41.717404+00:00,price_fetch_success,corr-1760400129361,yfinance_history,JPY=X,15m,60d,637,
2025-10-14 02:38:42.274732+00:00,price_fetch_success,corr-1760400129361,yfinance_download,JPY=X,15m,60d,555,
2025-10-14 02:38:52.753319+00:00,pattern_vrect,,,,,,,,double_top,2025-10-14 05:15:00+09:00,2025-10-14 08:00:00+09:00
2025-10-14 02:48:40.809552+00:00,price_fetch_start,corr-1760400129361,,JPY=X,15m,60d,,
2025-10-14 02:48:41.360290+00:00,price_fetch_success,corr-1760400129361,yfinance_history,JPY=X,15m,60d,540,
2025-10-14 02:48:42.024407+00:00,price_fetch_success,corr-1760400129361,yfinance_download,JPY=X,15m,60d,660,
2025-10-14 02:48:53.720332+00:00,pattern_vrect,,,,,,,,double_top,2025-10-14 05:15:00+09:00,2025-10-14 08:00:00+09:00
2025-10-14 03:07:50.004321+00:00,price_fetch_start,corr-1760400129361,,JPY=X,15m,60d,,
2025-10-14 03:07:50.531526+00:00,price_fetch_success,corr-1760400129361,yfinance_history,JPY=X,15m,60d,520,
2025-10-14 03:07:51.065014+00:00,price_fetch_success,corr-1760400129361,yfinance_download,JPY=X,15m,60d,529,
2025-10-14 03:08:01.091537+00:00,pattern_vrect,,,,,,,,double_top,2025-10-14 05:15:00+09:00,2025-10-14 08:00:00+09:00
2025-10-14 03:17:50.492374+00:00,price_fetch_start,corr-1760400129361,,JPY=X,15m,60d,,
2025-10-14 03:17:51.123380+00:00,price_fetch_success,corr-1760400129361,yfinance_history,JPY=X,15m,60d,617,
2025-10-14 03:17:51.694483+00:00,price_fetch_success,corr-1760400129361,yfinance_download,JPY=X,15m,60d,568,
2025-10-14 03:17:58.976329+00:00,pattern_vrect,,,,,,,,double_top,2025-10-14 05:15:00+09:00,2025-10-14 08:00:00+09:00
2025-10-14 03:27:50.589745+00:00,price_fetch_start,corr-1760400129361,,JPY=X,15m,60d,,
2025-10-14 03:27:51.152345+00:00,price_fetch_success,corr-1760400129361,yfinance_history,JPY=X,15m,60d,556,
2025-10-14 03:27:51.665682+00:00,price_fetch_success,corr-1760400129361,yfinance_download,JPY=X,15m,60d,509,
2025-10-14 03:27:59.424233+00:00,pattern_vrect,,,,,,,,double_top,2025-10-14 05:15:00+09:00,2025-10-14 08:00:00+09:00
2025-10-14 03:37:50.506896+00:00,price_fetch_start,corr-1760400129361,,JPY=X,15m,60d,,
2025-10-14 03:37:51.051895+00:00,price_fetch_success,corr-1760400129361,yfinance_history,JPY=X,15m,60d,538,
2025-10-14 03:37:51.302849+00:00,price_fetch_success,corr-1760400129361,yfinance_download,JPY=X,15m,60d,246,
2025-10-14 03:37:58.388859+00:00,pattern_vrect,,,,,,,,double_top,2025-10-14 05:15:00+09:00,2025-10-14 08:00:00+09:00
2025-10-14 03:47:50.554588+00:00,price_fetch_start,corr-1760400129361,,JPY=X,15m,60d,,
2025-10-14 03:47:51.116588+00:00,price_fetch_success,corr-1760400129361,yfinance_history,JPY=X,15m,60d,556,
2025-10-14 03:47:51.519738+00:00,price_fetch_success,corr-1760400129361,yfinance_download,JPY=X,15m,60d,399,
2025-10-14 03:47:59.542332+00:00,pattern_vrect,,,,,,,,double_top,2025-10-14 05:15:00+09:00,2025-10-14 08:00:00+09:00
2025-10-14 03:57:50.504704+00:00,price_fetch_start,corr-1760400129361,,JPY=X,15m,60d,,
2025-10-14 03:57:51.067705+00:00,price_fetch_success,corr-1760400129361,yfinance_history,JPY=X,15m,60d,555,
2025-10-14 03:57:51.648103+00:00,price_fetch_success,corr-1760400129361,yfinance_download,JPY=X,15m,60d,576,
2025-10-14 03:57:58.989973+00:00,pattern_vrect,,,,,,,,double_top,2025-10-14 05:15:00+09:00,2025-10-14 08:00:00+09:00
2025-10-14 04:08:08.650093+00:00,price_fetch_start,corr-1760400129361,,JPY=X,15m,60d,,
2025-10-14 04:08:09.292092+00:00,price_fetch_success,corr-1760400129361,yfinance_history,JPY=X,15m,60d,634,
2025-10-14 04:08:09.727229+00:00,price_fetch_success,corr-1760400129361,yfinance_download,JPY=X,15m,60d,428,
2025-10-14 04:08:17.168799+00:00,pattern_vrect,,,,,,,,double_top,2025-10-14 05:15:00+09:00,2025-10-14 08:00:00+09:00
2025-10-14 07:14:44.370846+00:00,price_fetch_start,corr-1760400129361,,JPY=X,15m,60d,,
2025-10-14 07:14:44.894397+00:00,price_fetch_success,corr-1760400129361,yfinance_history,JPY=X,15m,60d,509,
2025-10-14 07:14:45.379441+00:00,price_fetch_success,corr-1760400129361,yfinance_download,JPY=X,15m,60d,482,
2025-10-14 07:14:51.963176+00:00,pattern_vrect,,,,,,,,double_top,2025-10-14 05:15:00+09:00,2025-10-14 08:00:00+09:00
2025-10-14 07:15:29.816977+00:00,price_fetch_start,corr-1760400129361,,JPY=X,15m,60d,,
2025-10-14 07:15:31.162438+00:00,price_fetch_start,corr-1760400129361,,JPY=X,15m,60d,,
2025-10-14 07:15:33.483508+00:00,price_fetch_start,corr-1760400129361,,JPY=X,15m,60d,,
2025-10-14 07:15:50.822737+00:00,pattern_vrect,,,,,,,,double_top,2025-10-14 05:15:00+09:00,2025-10-14 08:00:00+09:00
2025-10-14 07:18:12.044428+00:00,price_fetch_start,corr-1760400129361,,JPY=X,15m,60d,,
2025-10-14 07:18:12.505925+00:00,price_fetch_success,corr-1760400129361,yfinance_history,JPY=X,15m,60d,453,
2025-10-14 07:18:13.081644+00:00,price_fetch_success,corr-1760400129361,yfinance_download,JPY=X,15m,60d,569,
2025-10-14 07:18:20.896414+00:00,pattern_vrect,,,,,,,,double_top,2025-10-14 05:15:00+09:00,2025-10-14 08:00:00+09:00
2025-10-14 07:20:50.960285+00:00,price_fetch_start,corr-1760400129361,,JPY=X,15m,60d,,
2025-10-14 07:20:51.525271+00:00,price_fetch_success,corr-1760400129361,yfinance_history,JPY=X,15m,60d,563,
2025-10-14 07:20:52.086159+00:00,price_fetch_success,corr-1760400129361,yfinance_download,JPY=X,15m,60d,557,
2025-10-14 07:20:56.611657+00:00,price_fetch_start,corr-1760400129361,,JPY=X,15m,60d,,
2025-10-14 07:21:07.579040+00:00,pattern_vrect,,,,,,,,double_top,2025-10-14 05:15:00+09:00,2025-10-14 08:00:00+09:00
2025-10-14 07:21:08.282823+00:00,price_fetch_start,corr-1760400129361,,JPY=X,15m,60d,,
2025-10-14 07:21:16.174175+00:00,pattern_vrect,,,,,,,,double_top,2025-10-14 05:15:00+09:00,2025-10-14 08:00:00+09:00
2025-10-14 07:23:49.459973+00:00,price_fetch_start,corr-1760400129361,,JPY=X,15m,60d,,
2025-10-14 07:23:49.942807+00:00,price_fetch_success,corr-1760400129361,yfinance_history,JPY=X,15m,60d,474,
2025-10-14 07:23:50.507025+00:00,price_fetch_success,corr-1760400129361,yfinance_download,JPY=X,15m,60d,561,
2025-10-14 07:23:58.620919+00:00,pattern_vrect,,,,,,,,double_top,2025-10-14 05:15:00+09:00,2025-10-14 08:00:00+09:00
2025-10-14 07:26:28.486529+00:00,price_fetch_start,corr-1760400129361,,JPY=X,15m,60d,,
2025-10-14 07:26:29.002828+00:00,price_fetch_success,corr-1760400129361,yfinance_history,JPY=X,15m,60d,513,
2025-10-14 07:26:29.252886+00:00,price_fetch_success,corr-1760400129361,yfinance_download,JPY=X,15m,60d,244,
2025-10-14 07:26:38.243188+00:00,pattern_vrect,,,,,,,,double_top,2025-10-14 05:15:00+09:00,2025-10-14 08:00:00+09:00
2025-10-14 07:29:07.375687+00:00,price_fetch_start,corr-1760400129361,,JPY=X,15m,60d,,
2025-10-14 07:29:07.854148+00:00,price_fetch_success,corr-1760400129361,yfinance_history,JPY=X,15m,60d,471,
2025-10-14 07:29:08.307113+00:00,price_fetch_success,corr-1760400129361,yfinance_download,JPY=X,15m,60d,447,
2025-10-14 07:29:18.048220+00:00,pattern_vrect,,,,,,,,double_top,2025-10-14 05:15:00+09:00,2025-10-14 08:00:00+09:00
2025-10-14 07:30:39.502554+00:00,price_fetch_start,corr-1760400129361,,JPY=X,15m,60d,,
2025-10-14 07:30:40.185234+00:00,price_fetch_start,corr-1760400129361,,JPY=X,15m,60d,,
2025-10-14 07:30:40.638640+00:00,price_fetch_success,corr-1760400129361,yfinance_history,JPY=X,15m,60d,435,
2025-10-14 07:30:41.178440+00:00,price_fetch_success,corr-1760400129361,yfinance_download,JPY=X,15m,60d,530,
2025-10-14 07:30:51.733812+00:00,pattern_vrect,,,,,,,,double_top,2025-10-14 05:15:00+09:00,2025-10-14 08:00:00+09:00
2025-10-14 07:31:46.547003+00:00,price_fetch_start,corr-1760400129361,,JPY=X,15m,60d,,
2025-10-14 07:31:47.117145+00:00,price_fetch_success,corr-1760400129361,yfinance_history,JPY=X,15m,60d,567,
2025-10-14 07:31:47.410962+00:00,price_fetch_success,corr-1760400129361,yfinance_download,JPY=X,15m,60d,288,
2025-10-14 07:31:54.980996+00:00,pattern_vrect,,,,,,,,double_top,2025-10-14 05:15:00+09:00,2025-10-14 08:00:00+09:00
2025-10-14 07:34:25.414039+00:00,price_fetch_start,corr-1760400129361,,JPY=X,15m,60d,,
2025-10-14 07:34:25.918858+00:00,price_fetch_success,corr-1760400129361,yfinance_history,JPY=X,15m,60d,500,
2025-10-14 07:34:26.460169+00:00,price_fetch_success,corr-1760400129361,yfinance_download,JPY=X,15m,60d,532,
2025-10-14 07:34:33.664615+00:00,pattern_vrect,,,,,,,,double_top,2025-10-14 05:15:00+09:00,2025-10-14 08:00:00+09:00
2025-10-14 07:37:04.416036+00:00,price_fetch_start,corr-1760400129361,,JPY=X,15m,60d,,
2025-10-14 07:37:04.892014+00:00,price_fetch_success,corr-1760400129361,yfinance_history,JPY=X,15m,60d,472,
2025-10-14 07:37:05.421154+00:00,price_fetch_success,corr-1760400129361,yfinance_download,JPY=X,15m,60d,528,
2025-10-14 07:37:09.786131+00:00,pattern_vrect,,,,,,,,double_top,2025-10-14 05:15:00+09:00,2025-10-14 08:00:00+09:00
2025-10-14 07:39:43.470514+00:00,price_fetch_start,corr-1760400129361,,JPY=X,15m,60d,,
2025-10-14 07:39:43.852827+00:00,price_fetch_success,corr-1760400129361,yfinance_history,JPY=X,15m,60d,381,
2025-10-14 07:39:44.474720+00:00,price_fetch_success,corr-1760400129361,yfinance_download,JPY=X,15m,60d,617,
2025-10-14 07:39:52.788379+00:00,pattern_vrect,,,,,,,,double_top,2025-10-14 05:15:00+09:00,2025-10-14 08:00:00+09:00
2025-10-14 07:42:22.257784+00:00,price_fetch_start,corr-1760400129361,,JPY=X,15m,60d,,
2025-10-14 07:42:22.648983+00:00,price_fetch_success,corr-1760400129361,yfinance_history,JPY=X,15m,60d,385,
2025-10-14 07:42:23.134436+00:00,price_fetch_success,corr-1760400129361,yfinance_download,JPY=X,15m,60d,483,
2025-10-14 07:42:31.242300+00:00,pattern_vrect,,,,,,,,double_top,2025-10-14 05:15:00+09:00,2025-10-14 08:00:00+09:00
2025-10-14 07:45:01.465501+00:00,price_fetch_start,corr-1760400129361,,JPY=X,15m,60d,,
2025-10-14 07:45:02.012193+00:00,price_fetch_success,corr-1760400129361,yfinance_history,JPY=X,15m,60d,542,
2025-10-14 07:45:02.500386+00:00,price_fetch_success,corr-1760400129361,yfinance_download,JPY=X,15m,60d,486,
2025-10-14 07:45:10.900641+00:00,pattern_vrect,,,,,,,,double_top,2025-10-14 05:15:00+09:00,2025-10-14 08:00:00+09:00
2025-10-14 07:45:48.371686+00:00,price_fetch_start,corr-1760400129361,,JPY=X,15m,60d,,
2025-10-14 07:45:49.472686+00:00,price_fetch_start,corr-1760400129361,,JPY=X,15m,60d,,
2025-10-14 07:45:59.513373+00:00,pattern_vrect,,,,,,,,double_top,2025-10-14 05:15:00+09:00,2025-10-14 08:00:00+09:00
2025-10-14 07:46:23.520515+00:00,price_fetch_start,corr-1760400129361,,JPY=X,15m,60d,,
2025-10-14 07:46:24.475353+00:00,price_fetch_start,corr-1760400129361,,JPY=X,15m,60d,,
2025-10-14 07:46:24.932787+00:00,price_fetch_success,corr-1760400129361,yfinance_history,JPY=X,15m,60d,454,
2025-10-14 07:46:25.158608+00:00,price_fetch_success,corr-1760400129361,yfinance_download,JPY=X,15m,60d,223,
2025-10-14 07:46:33.075636+00:00,pattern_vrect,,,,,,,,double_top,2025-10-14 05:15:00+09:00,2025-10-14 08:00:00+09:00
2025-10-14 07:47:40.379327+00:00,price_fetch_start,corr-1760400129361,,JPY=X,15m,60d,,
2025-10-14 07:47:40.801071+00:00,price_fetch_success,corr-1760400129361,yfinance_history,JPY=X,15m,60d,417,
2025-10-14 07:47:41.428715+00:00,price_fetch_success,corr-1760400129361,yfinance_download,JPY=X,15m,60d,625,
2025-10-14 07:47:49.875734+00:00,pattern_vrect,,,,,,,,double_top,2025-10-14 05:15:00+09:00,2025-10-14 08:00:00+09:00
2025-10-14 07:50:19.530855+00:00,price_fetch_start,corr-1760400129361,,JPY=X,15m,60d,,
2025-10-14 07:50:20.081328+00:00,price_fetch_success,corr-1760400129361,yfinance_history,JPY=X,15m,60d,547,
2025-10-14 07:50:20.300525+00:00,price_fetch_success,corr-1760400129361,yfinance_download,JPY=X,15m,60d,216,
2025-10-14 07:50:28.419161+00:00,pattern_vrect,,,,,,,,double_top,2025-10-14 05:15:00+09:00,2025-10-14 08:00:00+09:00
2025-10-14 07:52:58.484574+00:00,price_fetch_start,corr-1760400129361,,JPY=X,15m,60d,,
2025-10-14 07:52:59.001862+00:00,price_fetch_success,corr-1760400129361,yfinance_history,JPY=X,15m,60d,512,
2025-10-14 07:52:59.574108+00:00,price_fetch_success,corr-1760400129361,yfinance_download,JPY=X,15m,60d,566,
2025-10-14 07:53:08.786728+00:00,pattern_vrect,,,,,,,,double_top,2025-10-14 05:15:00+09:00,2025-10-14 08:00:00+09:00
2025-10-14 07:55:37.398632+00:00,price_fetch_start,corr-1760400129361,,JPY=X,15m,60d,,
2025-10-14 07:55:37.803517+00:00,price_fetch_success,corr-1760400129361,yfinance_history,JPY=X,15m,60d,402,
2025-10-14 07:55:38.249066+00:00,price_fetch_success,corr-1760400129361,yfinance_download,JPY=X,15m,60d,442,
2025-10-14 07:55:45.524670+00:00,pattern_vrect,,,,,,,,double_top,2025-10-14 05:15:00+09:00,2025-10-14 08:00:00+09:00
2025-10-14 07:58:16.379225+00:00,price_fetch_start,corr-1760400129361,,JPY=X,15m,60d,,
2025-10-14 07:58:16.758224+00:00,price_fetch_success,corr-1760400129361,yfinance_history,JPY=X,15m,60d,374,
2025-10-14 07:58:17.104403+00:00,price_fetch_success,corr-1760400129361,yfinance_download,JPY=X,15m,60d,344,
2025-10-14 07:58:25.460100+00:00,pattern_vrect,,,,,,,,double_top,2025-10-14 05:15:00+09:00,2025-10-14 08:00:00+09:00
2025-10-14 08:00:10.500271+00:00,price_fetch_start,corr-1760400129361,,JPY=X,15m,60d,,
2025-10-14 08:00:10.976254+00:00,price_fetch_start,corr-1760400129361,,JPY=X,15m,60d,,
2025-10-14 08:00:11.868644+00:00,price_fetch_success,corr-1760400129361,yfinance_history,JPY=X,15m,60d,709,
2025-10-14 08:00:12.426277+00:00,price_fetch_success,corr-1760400129361,yfinance_download,JPY=X,15m,60d,554,
2025-10-14 08:00:19.981555+00:00,pattern_vrect,,,,,,,,double_top,2025-10-14 05:15:00+09:00,2025-10-14 08:00:00+09:00
2025-10-14 08:00:55.549888+00:00,price_fetch_start,corr-1760400129361,,JPY=X,15m,60d,,
2025-10-14 08:01:04.239198+00:00,pattern_vrect,,,,,,,,double_top,2025-10-14 05:15:00+09:00,2025-10-14 08:00:00+09:00
2025-10-14 08:03:34.417624+00:00,price_fetch_start,corr-1760400129361,,JPY=X,15m,60d,,
2025-10-14 08:03:35.004624+00:00,price_fetch_success,corr-1760400129361,yfinance_history,JPY=X,15m,60d,580,
2025-10-14 08:03:35.379483+00:00,price_fetch_success,corr-1760400129361,yfinance_download,JPY=X,15m,60d,372,
2025-10-14 08:03:41.826935+00:00,pattern_vrect,,,,,,,,double_top,2025-10-14 05:15:00+09:00,2025-10-14 08:00:00+09:00
2025-10-14 08:06:13.363369+00:00,price_fetch_start,corr-1760400129361,,JPY=X,15m,60d,,
2025-10-14 08:06:13.847179+00:00,price_fetch_success,corr-1760400129361,yfinance_history,JPY=X,15m,60d,479,
2025-10-14 08:06:14.190214+00:00,price_fetch_success,corr-1760400129361,yfinance_download,JPY=X,15m,60d,338,
2025-10-14 08:06:22.547565+00:00,pattern_vrect,,,,,,,,double_top,2025-10-14 05:15:00+09:00,2025-10-14 08:00:00+09:00
2025-10-14 08:08:52.386252+00:00,price_fetch_start,corr-1760400129361,,JPY=X,15m,60d,,
2025-10-14 08:08:52.880003+00:00,price_fetch_success,corr-1760400129361,yfinance_history,JPY=X,15m,60d,492,
2025-10-14 08:08:53.432696+00:00,price_fetch_success,corr-1760400129361,yfinance_download,JPY=X,15m,60d,548,
2025-10-14 08:09:02.398890+00:00,pattern_vrect,,,,,,,,double_top,2025-10-14 05:15:00+09:00,2025-10-14 08:00:00+09:00
2025-10-14 08:11:31.399426+00:00,price_fetch_start,corr-1760400129361,,JPY=X,15m,60d,,
