ts,event,corr,source,symbol,interval,period,latency_ms,error
2025-10-03 01:10:59.532921+00:00,price_fetch_success,corr-1759449549968,yfinance_history,JPY=X,15m,60d,508,
2025-10-03 01:11:08.913918+00:00,pattern_draw,,,,,,,,flag_dn,2025-10-03 00:00:00+09:00,2025-10-03 10:00:00+09:00,40,72.72737759823582
2025-10-03 01:12:47.730549+00:00,price_fetch_start,corr-1759449549968,,JPY=X,15m,60d,,
2025-10-03 01:12:48.160578+00:00,price_fetch_success,corr-1759449549968,yfinance_history,JPY=X,15m,60d,422,
2025-10-03 01:12:56.204265+00:00,pattern_draw,,,,,,,,flag_dn,2025-10-03 00:00:00+09:00,2025-10-03 10:00:00+09:00,40,72.6974770598269
2025-10-03 01:13:36.906780+00:00,price_fetch_start,corr-1759449549968,,JPY=X,15m,60d,,
2025-10-03 01:13:46.832175+00:00,pattern_draw,,,,,,,,flag_dn,2025-10-03 00:00:00+09:00,2025-10-03 10:00:00+09:00,40,72.6974770598269
2025-10-03 01:16:35.686878+00:00,price_fetch_start,corr-1759449549968,,JPY=X,15m,60d,,
2025-10-03 01:16:36.143500+00:00,price_fetch_success,corr-1759449549968,yfinance_history,JPY=X,15m,60d,452,
2025-10-03 01:16:44.529747+00:00,pattern_draw,,,,,,,,flag_up,2025-10-03 00:15:00+09:00,2025-10-03 10:15:00+09:00,40,75.37150637745029
2025-10-03 01:18:33.578482+00:00,price_fetch_start,corr-1759449549968,,JPY=X,15m,60d,,
2025-10-03 01:18:34.024245+00:00,price_fetch_success,corr-1759449549968,yfinance_history,JPY=X,15m,60d,440,
2025-10-03 01:18:34.575857+00:00,price_fetch_start,corr-1759449549968,,JPY=X,15m,60d,,
2025-10-03 01:18:44.930907+00:00,pattern_draw,,,,,,,,flag_up,2025-10-03 00:15:00+09:00,2025-10-03 10:15:00+09:00,40,75.03563637109919
2025-10-03 01:21:35.033520+00:00,price_fetch_start,corr-1759449549968,,JPY=X,15m,60d,,
2025-10-03 01:21:35.528817+00:00,price_fetch_success,corr-1759449549968,yfinance_history,JPY=X,15m,60d,488,
2025-10-03 01:21:44.546162+00:00,pattern_draw,,,,,,,,flag_up,2025-10-03 00:15:00+09:00,2025-10-03 10:15:00+09:00,40,75.04513739467697
2025-10-03 01:24:34.154875+00:00,price_fetch_start,corr-1759449549968,,JPY=X,15m,60d,,
2025-10-03 01:24:34.606329+00:00,price_fetch_success,corr-1759449549968,yfinance_history,JPY=X,15m,60d,445,
2025-10-03 01:24:41.974706+00:00,pattern_draw,,,,,,,,flag_up,2025-10-03 00:15:00+09:00,2025-10-03 10:15:00+09:00,40,75.00854292837272
2025-10-03 01:27:33.015854+00:00,price_fetch_start,corr-1759449549968,,JPY=X,15m,60d,,
2025-10-03 01:27:33.483117+00:00,price_fetch_success,corr-1759449549968,yfinance_history,JPY=X,15m,60d,462,
2025-10-03 01:27:40.770168+00:00,pattern_draw,,,,,,,,flag_up,2025-10-03 00:15:00+09:00,2025-10-03 10:15:00+09:00,40,74.93421608009876
2025-10-03 01:30:32.034074+00:00,price_fetch_start,corr-1759449549968,,JPY=X,15m,60d,,
2025-10-03 01:30:32.417073+00:00,price_fetch_success,corr-1759449549968,yfinance_history,JPY=X,15m,60d,372,
2025-10-03 01:30:41.952156+00:00,pattern_draw,,,,,,,,flag_up,2025-10-03 00:30:00+09:00,2025-10-03 10:30:00+09:00,40,77.48683910807796
2025-10-03 01:33:31.001754+00:00,price_fetch_start,corr-1759449549968,,JPY=X,15m,60d,,
2025-10-03 01:33:31.424568+00:00,price_fetch_success,corr-1759449549968,yfinance_history,JPY=X,15m,60d,419,
2025-10-03 01:33:40.615996+00:00,pattern_draw,,,,,,,,flag_up,2025-10-03 00:30:00+09:00,2025-10-03 10:30:00+09:00,40,77.33896014732244
2025-10-03 01:36:30.112285+00:00,price_fetch_start,corr-1759449549968,,JPY=X,15m,60d,,
2025-10-03 01:36:30.589284+00:00,price_fetch_success,corr-1759449549968,yfinance_history,JPY=X,15m,60d,470,
2025-10-03 01:36:40.634720+00:00,pattern_draw,,,,,,,,flag_up,2025-10-03 00:30:00+09:00,2025-10-03 10:30:00+09:00,40,76.9879150089793
2025-10-03 01:39:28.975518+00:00,price_fetch_start,corr-1759449549968,,JPY=X,15m,60d,,
2025-10-03 01:39:29.406979+00:00,price_fetch_success,corr-1759449549968,yfinance_history,JPY=X,15m,60d,422,
2025-10-03 01:39:39.419927+00:00,pattern_draw,,,,,,,,flag_up,2025-10-03 00:30:00+09:00,2025-10-03 10:30:00+09:00,40,76.94588149897578
2025-10-03 01:42:28.052067+00:00,price_fetch_start,corr-1759449549968,,JPY=X,15m,60d,,
2025-10-03 01:42:28.595385+00:00,price_fetch_success,corr-1759449549968,yfinance_history,JPY=X,15m,60d,538,
2025-10-03 01:42:37.453981+00:00,pattern_draw,,,,,,,,flag_up,2025-10-03 00:30:00+09:00,2025-10-03 10:30:00+09:00,40,76.9683070613732
2025-10-03 01:45:27.158022+00:00,price_fetch_start,corr-1759449549968,,JPY=X,15m,60d,,
2025-10-03 01:45:27.624909+00:00,price_fetch_success,corr-1759449549968,yfinance_history,JPY=X,15m,60d,461,
2025-10-03 01:45:35.596463+00:00,pattern_draw,,,,,,,,flag_up,2025-10-03 00:45:00+09:00,2025-10-03 10:45:00+09:00,40,79.44219074160888
2025-10-03 01:48:26.228660+00:00,price_fetch_start,corr-1759449549968,,JPY=X,15m,60d,,
2025-10-03 01:48:26.640660+00:00,price_fetch_success,corr-1759449549968,yfinance_history,JPY=X,15m,60d,408,
2025-10-03 01:48:33.211747+00:00,pattern_draw,,,,,,,,flag_up,2025-10-03 00:45:00+09:00,2025-10-03 10:45:00+09:00,40,78.82497759018453
2025-10-03 01:52:55.819766+00:00,price_fetch_start,corr-1759449549968,,JPY=X,15m,60d,,
2025-10-03 01:52:56.319153+00:00,price_fetch_success,corr-1759449549968,yfinance_history,JPY=X,15m,60d,493,
2025-10-03 01:53:04.791723+00:00,pattern_draw,,,,,,,,flag_up,2025-10-03 00:45:00+09:00,2025-10-03 10:45:00+09:00,40,78.60678445795578
2025-10-03 01:55:54.761670+00:00,price_fetch_start,corr-1759449549968,,JPY=X,15m,60d,,
2025-10-03 01:55:55.222218+00:00,price_fetch_success,corr-1759449549968,yfinance_history,JPY=X,15m,60d,452,
2025-10-03 01:56:02.844997+00:00,pattern_draw,,,,,,,,flag_up,2025-10-03 00:45:00+09:00,2025-10-03 10:45:00+09:00,40,78.51735488630533
2025-10-03 01:58:53.833239+00:00,price_fetch_start,corr-1759449549968,,JPY=X,15m,60d,,
2025-10-03 01:58:54.268239+00:00,price_fetch_success,corr-1759449549968,yfinance_history,JPY=X,15m,60d,429,
2025-10-03 01:59:02.555694+00:00,pattern_draw,,,,,,,,flag_up,2025-10-03 00:45:00+09:00,2025-10-03 10:45:00+09:00,40,78.51882208808075
2025-10-03 02:01:52.765023+00:00,price_fetch_start,corr-1759449549968,,JPY=X,15m,60d,,
2025-10-03 02:01:53.210988+00:00,price_fetch_success,corr-1759449549968,yfinance_history,JPY=X,15m,60d,437,
2025-10-03 02:02:01.083562+00:00,pattern_draw,,,,,,,,flag_up,2025-10-03 01:00:00+09:00,2025-10-03 11:00:00+09:00,40,77.16851637991638
2025-10-03 02:04:51.930989+00:00,price_fetch_start,corr-1759449549968,,JPY=X,15m,60d,,
2025-10-03 02:04:52.343962+00:00,price_fetch_success,corr-1759449549968,yfinance_history,JPY=X,15m,60d,398,
2025-10-03 02:04:57.777658+00:00,pattern_draw,,,,,,,,flag_up,2025-10-03 01:00:00+09:00,2025-10-03 11:00:00+09:00,40,76.92699355837284
2025-10-03 02:07:50.783505+00:00,price_fetch_start,corr-1759449549968,,JPY=X,15m,60d,,
2025-10-03 02:07:51.232561+00:00,price_fetch_success,corr-1759449549968,yfinance_history,JPY=X,15m,60d,442,
2025-10-03 02:08:00.342006+00:00,pattern_draw,,,,,,,,flag_up,2025-10-03 01:00:00+09:00,2025-10-03 11:00:00+09:00,40,76.6720069051204
2025-10-03 02:10:49.783545+00:00,price_fetch_start,corr-1759449549968,,JPY=X,15m,60d,,
2025-10-03 02:10:50.191543+00:00,price_fetch_success,corr-1759449549968,yfinance_history,JPY=X,15m,60d,402,
2025-10-03 02:11:00.861344+00:00,pattern_draw,,,,,,,,flag_up,2025-10-03 01:00:00+09:00,2025-10-03 11:00:00+09:00,40,76.45809405119459
2025-10-03 02:13:48.753166+00:00,price_fetch_start,corr-1759449549968,,JPY=X,15m,60d,,
2025-10-03 02:13:49.248490+00:00,price_fetch_success,corr-1759449549968,yfinance_history,JPY=X,15m,60d,489,
2025-10-03 02:13:58.315361+00:00,pattern_draw,,,,,,,,flag_up,2025-10-03 01:00:00+09:00,2025-10-03 11:00:00+09:00,40,76.44710103351993
2025-10-03 02:14:24.806053+00:00,price_fetch_start,corr-1759449549968,,JPY=X,15m,60d,,
2025-10-03 02:14:32.114506+00:00,pattern_draw,,,,,,,,flag_up,2025-10-03 01:00:00+09:00,2025-10-03 11:00:00+09:00,40,76.44710103351993
2025-10-03 02:16:47.983110+00:00,price_fetch_start,corr-1759449549968,,JPY=X,15m,60d,,
2025-10-03 02:16:48.489409+00:00,price_fetch_success,corr-1759449549968,yfinance_history,JPY=X,15m,60d,499,
2025-10-03 02:16:57.478165+00:00,pattern_draw,,,,,,,,flag_up,2025-10-03 01:15:00+09:00,2025-10-03 11:15:00+09:00,40,77.28299995437514
2025-10-03 02:19:46.819345+00:00,price_fetch_start,corr-1759449549968,,JPY=X,15m,60d,,
2025-10-03 02:19:47.423909+00:00,price_fetch_success,corr-1759449549968,yfinance_history,JPY=X,15m,60d,600,
2025-10-03 02:19:57.186309+00:00,pattern_draw,,,,,,,,flag_up,2025-10-03 01:15:00+09:00,2025-10-03 11:15:00+09:00,40,77.05534069923928
2025-10-03 02:22:45.748271+00:00,price_fetch_start,corr-1759449549968,,JPY=X,15m,60d,,
2025-10-03 02:22:46.301327+00:00,price_fetch_success,corr-1759449549968,yfinance_history,JPY=X,15m,60d,542,
2025-10-03 02:22:56.187905+00:00,pattern_draw,,,,,,,,flag_up,2025-10-03 01:15:00+09:00,2025-10-03 11:15:00+09:00,40,77.02378069646483
2025-10-03 02:25:18.139989+00:00,price_fetch_start,corr-1759449549968,,JPY=X,15m,60d,,
2025-10-03 02:25:18.608729+00:00,price_fetch_success,corr-1759449549968,yfinance_history,JPY=X,15m,60d,463,
2025-10-03 02:25:20.352604+00:00,price_fetch_start,corr-1759449549968,,JPY=X,15m,60d,,
2025-10-03 02:25:33.040278+00:00,pattern_draw,,,,,,,,flag_up,2025-10-03 01:15:00+09:00,2025-10-03 11:15:00+09:00,40,77.0300032093233
2025-10-03 02:28:20.207463+00:00,price_fetch_start,corr-1759449549968,,JPY=X,15m,60d,,
2025-10-03 02:28:20.678780+00:00,price_fetch_success,corr-1759449549968,yfinance_history,JPY=X,15m,60d,465,
2025-10-03 02:28:29.099200+00:00,pattern_draw,,,,,,,,flag_up,2025-10-03 01:15:00+09:00,2025-10-03 11:15:00+09:00,40,77.01399676476075
2025-10-03 02:31:19.258801+00:00,price_fetch_start,corr-1759449549968,,JPY=X,15m,60d,,
2025-10-03 02:31:19.754803+00:00,price_fetch_success,corr-1759449549968,yfinance_history,JPY=X,15m,60d,492,
2025-10-03 02:31:26.922782+00:00,pattern_draw,,,,,,,,flag_up,2025-10-03 01:30:00+09:00,2025-10-03 11:30:00+09:00,40,78.36969725735655
2025-10-03 02:34:18.337095+00:00,price_fetch_start,corr-1759449549968,,JPY=X,15m,60d,,
2025-10-03 02:34:18.848093+00:00,price_fetch_success,corr-1759449549968,yfinance_history,JPY=X,15m,60d,508,
2025-10-03 02:34:26.722078+00:00,pattern_draw,,,,,,,,flag_up,2025-10-03 01:30:00+09:00,2025-10-03 11:30:00+09:00,40,78.14439784201576
2025-10-03 02:37:17.200535+00:00,price_fetch_start,corr-1759449549968,,JPY=X,15m,60d,,
2025-10-03 02:37:17.784183+00:00,price_fetch_success,corr-1759449549968,yfinance_history,JPY=X,15m,60d,578,
2025-10-03 02:37:26.478467+00:00,pattern_draw,,,,,,,,flag_up,2025-10-03 01:30:00+09:00,2025-10-03 11:30:00+09:00,40,78.0694031906751
2025-10-03 02:40:16.375781+00:00,price_fetch_start,corr-1759449549968,,JPY=X,15m,60d,,
2025-10-03 02:40:16.852248+00:00,price_fetch_success,corr-1759449549968,yfinance_history,JPY=X,15m,60d,472,
2025-10-03 02:40:25.384663+00:00,pattern_draw,,,,,,,,flag_up,2025-10-03 01:30:00+09:00,2025-10-03 11:30:00+09:00,40,78.01508932259595
2025-10-03 02:43:15.272489+00:00,price_fetch_start,corr-1759449549968,,JPY=X,15m,60d,,
2025-10-03 02:43:15.785804+00:00,price_fetch_success,corr-1759449549968,yfinance_history,JPY=X,15m,60d,507,
2025-10-03 02:43:26.047867+00:00,pattern_draw,,,,,,,,flag_up,2025-10-03 01:30:00+09:00,2025-10-03 11:30:00+09:00,40,78.02699107145713
2025-10-03 02:46:14.263279+00:00,price_fetch_start,corr-1759449549968,,JPY=X,15m,60d,,
2025-10-03 02:46:14.883413+00:00,price_fetch_success,corr-1759449549968,yfinance_history,JPY=X,15m,60d,616,
2025-10-03 02:46:23.160914+00:00,pattern_draw,,,,,,,,flag_up,2025-10-03 01:45:00+09:00,2025-10-03 11:45:00+09:00,40,79.78732500940956
2025-10-03 02:49:13.357366+00:00,price_fetch_start,corr-1759449549968,,JPY=X,15m,60d,,
2025-10-03 02:49:13.843534+00:00,price_fetch_success,corr-1759449549968,yfinance_history,JPY=X,15m,60d,480,
2025-10-03 02:49:23.942414+00:00,pattern_draw,,,,,,,,flag_up,2025-10-03 01:45:00+09:00,2025-10-03 11:45:00+09:00,40,79.6880293143373
2025-10-03 02:52:12.294451+00:00,price_fetch_start,corr-1759449549968,,JPY=X,15m,60d,,
2025-10-03 02:52:12.832895+00:00,price_fetch_success,corr-1759449549968,yfinance_history,JPY=X,15m,60d,533,
2025-10-03 02:52:22.064010+00:00,pattern_draw,,,,,,,,flag_up,2025-10-03 01:45:00+09:00,2025-10-03 11:45:00+09:00,40,79.61561895908248
2025-10-03 02:55:11.275255+00:00,price_fetch_start,corr-1759449549968,,JPY=X,15m,60d,,
2025-10-03 02:55:11.808515+00:00,price_fetch_success,corr-1759449549968,yfinance_history,JPY=X,15m,60d,528,
2025-10-03 02:55:22.524051+00:00,pattern_draw,,,,,,,,flag_up,2025-10-03 01:45:00+09:00,2025-10-03 11:45:00+09:00,40,79.56871891738395
2025-10-03 02:58:10.307414+00:00,price_fetch_start,corr-1759449549968,,JPY=X,15m,60d,,
2025-10-03 02:58:10.658194+00:00,price_fetch_success,corr-1759449549968,yfinance_history,JPY=X,15m,60d,346,
2025-10-03 02:58:19.799059+00:00,pattern_draw,,,,,,,,flag_up,2025-10-03 01:45:00+09:00,2025-10-03 11:45:00+09:00,40,79.49097290373457
2025-10-03 03:01:09.149657+00:00,price_fetch_start,corr-1759449549968,,JPY=X,15m,60d,,
2025-10-03 03:01:09.545658+00:00,price_fetch_success,corr-1759449549968,yfinance_history,JPY=X,15m,60d,391,
2025-10-03 03:01:22.116055+00:00,pattern_draw,,,,,,,,flag_up,2025-10-03 02:00:00+09:00,2025-10-03 12:00:00+09:00,40,78.52344125872744
2025-10-03 03:04:08.154860+00:00,price_fetch_start,corr-1759449549968,,JPY=X,15m,60d,,
2025-10-03 03:04:08.769271+00:00,price_fetch_success,corr-1759449549968,yfinance_history,JPY=X,15m,60d,609,
2025-10-03 03:04:17.323848+00:00,pattern_draw,,,,,,,,flag_up,2025-10-03 02:00:00+09:00,2025-10-03 12:00:00+09:00,40,78.46268143203123
2025-10-03 03:05:25.215834+00:00,price_fetch_start,corr-1759449549968,,JPY=X,15m,60d,,
2025-10-03 03:05:26.051337+00:00,price_fetch_start,corr-1759449549968,,JPY=X,15m,60d,,
2025-10-03 03:05:26.676342+00:00,price_fetch_success,corr-1759449549968,yfinance_history,JPY=X,15m,60d,619,
2025-10-03 03:05:36.171966+00:00,pattern_draw,,,,,,,,flag_up,2025-10-03 02:00:00+09:00,2025-10-03 12:00:00+09:00,40,78.42192957165312
2025-10-03 03:07:07.184135+00:00,price_fetch_start,corr-1759449549968,,JPY=X,15m,60d,,
2025-10-03 03:07:07.635346+00:00,price_fetch_success,corr-1759449549968,yfinance_history,JPY=X,15m,60d,444,
2025-10-03 03:07:17.238765+00:00,pattern_draw,,,,,,,,flag_up,2025-10-03 02:00:00+09:00,2025-10-03 12:00:00+09:00,40,78.23935715246822
2025-10-03 03:09:28.140503+00:00,price_fetch_start,corr-1759449549968,,JPY=X,15m,60d,,
2025-10-03 03:09:29.009598+00:00,price_fetch_start,corr-1759449549968,,JPY=X,15m,60d,,
2025-10-03 03:09:29.528480+00:00,price_fetch_success,corr-1759449549968,yfinance_history,JPY=X,15m,60d,514,
2025-10-03 03:09:39.134116+00:00,pattern_draw,,,,,,,,flag_up,2025-10-03 02:00:00+09:00,2025-10-03 12:00:00+09:00,40,78.16741380012819
2025-10-03 03:12:29.594835+00:00,price_fetch_start,corr-1759449549968,,JPY=X,15m,60d,,
2025-10-03 03:12:30.067281+00:00,price_fetch_success,corr-1759449549968,yfinance_history,JPY=X,15m,60d,459,
2025-10-03 03:12:39.857739+00:00,pattern_draw,,,,,,,,flag_up,2025-10-03 02:00:00+09:00,2025-10-03 12:00:00+09:00,40,77.99032065048817
2025-10-03 03:15:28.596175+00:00,price_fetch_start,corr-1759449549968,,JPY=X,15m,60d,,
2025-10-03 03:15:29.069996+00:00,price_fetch_success,corr-1759449549968,yfinance_history,JPY=X,15m,60d,468,
2025-10-03 03:15:39.460653+00:00,pattern_draw,,,,,,,,flag_up,2025-10-03 02:15:00+09:00,2025-10-03 12:15:00+09:00,40,79.1450851950992
2025-10-03 03:17:34.168641+00:00,price_fetch_start,corr-1759449549968,,JPY=X,15m,60d,,
2025-10-03 03:17:35.121155+00:00,price_fetch_start,corr-1759449549968,,JPY=X,15m,60d,,
2025-10-03 03:17:35.515850+00:00,price_fetch_success,corr-1759449549968,yfinance_history,JPY=X,15m,60d,383,
2025-10-03 03:17:42.904005+00:00,pattern_draw,,,,,,,,flag_up,2025-10-03 02:15:00+09:00,2025-10-03 12:15:00+09:00,40,78.93772381097504
2025-10-03 03:18:27.555028+00:00,price_fetch_start,corr-1759449549968,,JPY=X,15m,60d,,
2025-10-03 03:18:35.371738+00:00,pattern_draw,,,,,,,,flag_up,2025-10-03 02:15:00+09:00,2025-10-03 12:15:00+09:00,40,78.93772381097504
2025-10-03 03:21:26.336608+00:00,price_fetch_start,corr-1759449549968,,JPY=X,15m,60d,,
2025-10-03 03:21:26.861089+00:00,price_fetch_success,corr-1759449549968,yfinance_history,JPY=X,15m,60d,520,
2025-10-03 03:21:35.851342+00:00,pattern_draw,,,,,,,,flag_up,2025-10-03 02:15:00+09:00,2025-10-03 12:15:00+09:00,40,78.89814953635215
2025-10-03 03:24:25.303661+00:00,price_fetch_start,corr-1759449549968,,JPY=X,15m,60d,,
2025-10-03 03:24:25.878656+00:00,price_fetch_success,corr-1759449549968,yfinance_history,JPY=X,15m,60d,568,
2025-10-03 03:24:34.645204+00:00,pattern_draw,,,,,,,,flag_up,2025-10-03 02:15:00+09:00,2025-10-03 12:15:00+09:00,40,78.88420849401741
2025-10-03 03:27:24.554437+00:00,price_fetch_start,corr-1759449549968,,JPY=X,15m,60d,,
2025-10-03 03:27:25.216348+00:00,price_fetch_success,corr-1759449549968,yfinance_history,JPY=X,15m,60d,657,
2025-10-03 03:27:35.711746+00:00,pattern_draw,,,,,,,,flag_up,2025-10-03 02:15:00+09:00,2025-10-03 12:15:00+09:00,40,78.89245474998162
2025-10-03 03:30:23.446089+00:00,price_fetch_start,corr-1759449549968,,JPY=X,15m,60d,,
2025-10-03 03:30:23.875502+00:00,price_fetch_success,corr-1759449549968,yfinance_history,JPY=X,15m,60d,425,
2025-10-03 03:30:32.233608+00:00,pattern_draw,,,,,,,,flag_up,2025-10-03 02:30:00+09:00,2025-10-03 12:30:00+09:00,40,77.65184001557292
2025-10-03 03:33:22.375595+00:00,price_fetch_start,corr-1759449549968,,JPY=X,15m,60d,,
2025-10-03 03:33:22.895105+00:00,price_fetch_success,corr-1759449549968,yfinance_history,JPY=X,15m,60d,515,
2025-10-03 03:33:31.404217+00:00,pattern_draw,,,,,,,,flag_up,2025-10-03 02:30:00+09:00,2025-10-03 12:30:00+09:00,40,77.49647639777321
2025-10-03 03:36:21.289850+00:00,price_fetch_start,corr-1759449549968,,JPY=X,15m,60d,,
2025-10-03 03:36:21.771531+00:00,price_fetch_success,corr-1759449549968,yfinance_history,JPY=X,15m,60d,476,
2025-10-03 03:36:30.219955+00:00,pattern_draw,,,,,,,,flag_up,2025-10-03 02:45:00+09:00,2025-10-03 12:30:00+09:00,40,78.6822519561437
2025-10-03 03:39:20.468028+00:00,price_fetch_start,corr-1759449549968,,JPY=X,15m,60d,,
2025-10-03 03:39:21.013141+00:00,price_fetch_success,corr-1759449549968,yfinance_history,JPY=X,15m,60d,538,
2025-10-03 03:39:29.204977+00:00,pattern_draw,,,,,,,,flag_up,2025-10-03 02:45:00+09:00,2025-10-03 12:30:00+09:00,40,78.4156187452177
2025-10-03 03:42:19.405068+00:00,price_fetch_start,corr-1759449549968,,JPY=X,15m,60d,,
2025-10-03 03:42:19.912924+00:00,price_fetch_success,corr-1759449549968,yfinance_history,JPY=X,15m,60d,504,
2025-10-03 03:42:27.422513+00:00,pattern_draw,,,,,,,,flag_up,2025-10-03 02:45:00+09:00,2025-10-03 12:30:00+09:00,40,78.41646966121283
2025-10-03 03:45:18.622330+00:00,price_fetch_start,corr-1759449549968,,JPY=X,15m,60d,,
2025-10-03 03:45:19.127971+00:00,price_fetch_success,corr-1759449549968,yfinance_history,JPY=X,15m,60d,498,
2025-10-03 03:45:28.725431+00:00,pattern_draw,,,,,,,,flag_up,2025-10-03 03:00:00+09:00,2025-10-03 12:45:00+09:00,40,77.22716894523235
2025-10-03 03:48:17.342084+00:00,price_fetch_start,corr-1759449549968,,JPY=X,15m,60d,,
2025-10-03 03:48:17.776291+00:00,price_fetch_success,corr-1759449549968,yfinance_history,JPY=X,15m,60d,429,
2025-10-03 03:48:24.960304+00:00,pattern_draw,,,,,,,,flag_up,2025-10-03 03:00:00+09:00,2025-10-03 12:45:00+09:00,40,76.99497007161773
2025-10-03 03:51:16.500534+00:00,price_fetch_start,corr-1759449549968,,JPY=X,15m,60d,,
2025-10-03 03:51:17.016693+00:00,price_fetch_success,corr-1759449549968,yfinance_history,JPY=X,15m,60d,510,
2025-10-03 03:51:24.119939+00:00,pattern_draw,,,,,,,,flag_up,2025-10-03 03:00:00+09:00,2025-10-03 12:45:00+09:00,40,76.93965966786506
2025-10-03 03:54:15.449157+00:00,price_fetch_start,corr-1759449549968,,JPY=X,15m,60d,,
2025-10-03 03:54:15.924164+00:00,price_fetch_success,corr-1759449549968,yfinance_history,JPY=X,15m,60d,465,
2025-10-03 03:54:25.151985+00:00,pattern_draw,,,,,,,,flag_up,2025-10-03 03:00:00+09:00,2025-10-03 12:45:00+09:00,40,76.82348658937688
2025-10-03 03:57:14.476351+00:00,price_fetch_start,corr-1759449549968,,JPY=X,15m,60d,,
2025-10-03 03:57:14.973671+00:00,price_fetch_success,corr-1759449549968,yfinance_history,JPY=X,15m,60d,485,
2025-10-03 03:57:25.299662+00:00,pattern_draw,,,,,,,,flag_up,2025-10-03 03:00:00+09:00,2025-10-03 12:45:00+09:00,40,76.71024257107703
2025-10-03 04:00:13.415305+00:00,price_fetch_start,corr-1759449549968,,JPY=X,15m,60d,,
