ts,event,corr,source,symbol,interval,period,latency_ms,error
2025-09-24 01:39:47.210940+00:00,price_fetch_success,corr-1758671936181,yfinance_history,JPY=X,15m,60d,553,
2025-09-24 01:39:55.693597+00:00,pattern_draw,,,,,,,,flag_up,2025-09-24 00:45:00+09:00,2025-09-24 10:30:00+09:00,40,71.9724547991519
2025-09-24 01:39:55.718580+00:00,pattern_vrect,,,,,,,,flag_up,2025-09-24 00:45:00+09:00,2025-09-24 10:30:00+09:00
2025-09-24 01:40:49.846691+00:00,price_fetch_start,corr-1758671936181,,JPY=X,15m,60d,,
2025-09-24 01:40:50.483821+00:00,price_fetch_success,corr-1758671936181,yfinance_history,JPY=X,15m,60d,629,
2025-09-24 01:40:57.126543+00:00,pattern_draw,,,,,,,,flag_up,2025-09-24 00:45:00+09:00,2025-09-24 10:30:00+09:00,40,71.97428263192003
2025-09-24 01:40:57.158531+00:00,pattern_vrect,,,,,,,,flag_up,2025-09-24 00:45:00+09:00,2025-09-24 10:30:00+09:00
2025-09-24 01:47:26.427842+00:00,price_fetch_start,corr-1758671936181,,JPY=X,15m,60d,,
2025-09-24 01:47:26.999856+00:00,price_fetch_start,corr-1758671936181,,JPY=X,15m,60d,,
2025-09-24 01:47:27.685937+00:00,price_fetch_success,corr-1758671936181,yfinance_history,JPY=X,15m,60d,676,
2025-09-24 01:47:36.601450+00:00,pattern_draw,,,,,,,,flag_up,2025-09-24 01:00:00+09:00,2025-09-24 10:45:00+09:00,40,74.69058915965829
2025-09-24 01:47:36.702467+00:00,pattern_vrect,,,,,,,,flag_up,2025-09-24 01:00:00+09:00,2025-09-24 10:45:00+09:00
2025-09-24 02:00:07.521383+00:00,price_fetch_start,corr-1758671936181,,JPY=X,15m,60d,,
2025-09-24 02:00:08.354622+00:00,price_fetch_start,corr-1758671936181,,JPY=X,15m,60d,,
2025-09-24 02:00:08.824895+00:00,price_fetch_success,corr-1758671936181,yfinance_history,JPY=X,15m,60d,462,
2025-09-24 02:00:15.862965+00:00,pattern_draw,,,,,,,,flag_up,2025-09-24 01:15:00+09:00,2025-09-24 11:00:00+09:00,40,75.50473265967307
2025-09-24 02:00:15.911972+00:00,pattern_vrect,,,,,,,,flag_up,2025-09-24 01:15:00+09:00,2025-09-24 11:00:00+09:00
2025-09-24 02:16:13.262860+00:00,price_fetch_start,corr-1758671936181,,JPY=X,15m,60d,,
2025-09-24 02:16:13.825489+00:00,price_fetch_start,corr-1758671936181,,JPY=X,15m,60d,,
2025-09-24 02:16:14.659381+00:00,price_fetch_success,corr-1758671936181,yfinance_history,JPY=X,15m,60d,827,
2025-09-24 02:16:22.164795+00:00,pattern_draw,,,,,,,,flag_up,2025-09-24 01:30:00+09:00,2025-09-24 11:15:00+09:00,40,73.21632827245652
2025-09-24 02:16:22.203005+00:00,pattern_vrect,,,,,,,,flag_up,2025-09-24 01:30:00+09:00,2025-09-24 11:15:00+09:00
2025-09-24 02:56:20.667970+00:00,price_fetch_start,corr-1758671936181,,JPY=X,15m,60d,,
2025-09-24 02:56:21.291486+00:00,price_fetch_start,corr-1758671936181,,JPY=X,15m,60d,,
2025-09-24 02:56:22.350211+00:00,price_fetch_success,corr-1758671936181,yfinance_history,JPY=X,15m,60d,980,
2025-09-24 02:56:32.001475+00:00,pattern_draw,,,,,,,,flag_up,2025-09-24 02:00:00+09:00,2025-09-24 11:45:00+09:00,40,72.99452243533905
2025-09-24 02:56:32.029452+00:00,pattern_vrect,,,,,,,,flag_up,2025-09-24 02:00:00+09:00,2025-09-24 11:45:00+09:00
2025-09-24 03:05:55.027873+00:00,price_fetch_start,corr-1758671936181,,JPY=X,15m,60d,,
2025-09-24 03:05:56.095792+00:00,price_fetch_start,corr-1758671936181,,JPY=X,15m,60d,,
2025-09-24 03:05:56.638712+00:00,price_fetch_success,corr-1758671936181,yfinance_history,JPY=X,15m,60d,537,
2025-09-24 03:14:53.204039+00:00,price_fetch_start,corr-1758671936181,,JPY=X,15m,60d,,
2025-09-24 03:14:53.872041+00:00,price_fetch_start,corr-1758671936181,,JPY=X,15m,60d,,
2025-09-24 03:14:54.534095+00:00,price_fetch_success,corr-1758671936181,yfinance_history,JPY=X,15m,60d,649,
2025-09-24 03:17:29.275061+00:00,price_fetch_start,corr-1758671936181,,JPY=X,15m,60d,,
2025-09-24 03:17:29.788313+00:00,price_fetch_success,corr-1758671936181,yfinance_history,JPY=X,15m,60d,508,
2025-09-24 03:22:14.141172+00:00,price_fetch_start,corr-1758671936181,,JPY=X,15m,60d,,
2025-09-24 03:22:14.924198+00:00,price_fetch_start,corr-1758671936181,,JPY=X,15m,60d,,
2025-09-24 03:22:15.168433+00:00,price_fetch_success,corr-1758671936181,yfinance_history,JPY=X,15m,60d,239,
2025-09-24 03:22:57.375558+00:00,price_fetch_start,corr-1758671936181,,JPY=X,15m,60d,,
2025-09-24 03:29:34.528656+00:00,price_fetch_start,corr-1758671936181,,JPY=X,15m,60d,,
2025-09-24 03:29:35.481268+00:00,price_fetch_start,corr-1758671936181,,JPY=X,15m,60d,,
2025-09-24 03:29:35.911744+00:00,price_fetch_success,corr-1758671936181,yfinance_history,JPY=X,15m,60d,423,
2025-09-24 03:31:19.180191+00:00,price_fetch_start,corr-1758671936181,,JPY=X,15m,60d,,
2025-09-24 03:31:20.234621+00:00,price_fetch_start,corr-1758671936181,,JPY=X,15m,60d,,
2025-09-24 03:31:20.637674+00:00,price_fetch_success,corr-1758671936181,yfinance_history,JPY=X,15m,60d,397,
2025-09-24 03:31:28.969951+00:00,pattern_draw,,,,,,,,flag_up,2025-09-24 02:45:00+09:00,2025-09-24 12:30:00+09:00,40,73.24256192832624
2025-09-24 03:31:28.992970+00:00,pattern_vrect,,,,,,,,flag_up,2025-09-24 02:45:00+09:00,2025-09-24 12:30:00+09:00
2025-09-24 03:46:24.841307+00:00,price_fetch_start,corr-1758671936181,,JPY=X,15m,60d,,
2025-09-24 03:46:25.689819+00:00,price_fetch_start,corr-1758671936181,,JPY=X,15m,60d,,
2025-09-24 03:46:26.160798+00:00,price_fetch_success,corr-1758671936181,yfinance_history,JPY=X,15m,60d,465,
2025-09-24 03:46:34.094517+00:00,pattern_draw,,,,,,,,flag_up,2025-09-24 03:00:00+09:00,2025-09-24 12:45:00+09:00,40,75.5676203310166
2025-09-24 03:46:34.123500+00:00,pattern_vrect,,,,,,,,flag_up,2025-09-24 03:00:00+09:00,2025-09-24 12:45:00+09:00
2025-09-24 03:56:44.118822+00:00,price_fetch_start,corr-1758671936181,,JPY=X,15m,60d,,
2025-09-24 03:56:45.058044+00:00,price_fetch_start,corr-1758671936181,,JPY=X,15m,60d,,
2025-09-24 03:56:45.319048+00:00,price_fetch_success,corr-1758671936181,yfinance_history,JPY=X,15m,60d,254,
2025-09-24 03:56:54.798167+00:00,pattern_draw,,,,,,,,flag_up,2025-09-24 03:00:00+09:00,2025-09-24 12:45:00+09:00,40,75.37936147644116
2025-09-24 03:56:54.832326+00:00,pattern_vrect,,,,,,,,flag_up,2025-09-24 03:00:00+09:00,2025-09-24 12:45:00+09:00
2025-09-24 04:19:56.808133+00:00,price_fetch_start,corr-1758671936181,,JPY=X,15m,60d,,
2025-09-24 04:19:57.174594+00:00,price_fetch_start,corr-1758671936181,,JPY=X,15m,60d,,
2025-09-24 04:19:58.060313+00:00,price_fetch_success,corr-1758671936181,yfinance_history,JPY=X,15m,60d,765,
2025-09-24 04:20:07.676897+00:00,pattern_draw,,,,,,,,flag_up,2025-09-24 03:30:00+09:00,2025-09-24 13:15:00+09:00,40,77.93275336760755
2025-09-24 04:20:07.702894+00:00,pattern_vrect,,,,,,,,flag_up,2025-09-24 03:30:00+09:00,2025-09-24 13:15:00+09:00
2025-09-24 08:38:56.785297+00:00,price_fetch_start,corr-1758671936181,,JPY=X,15m,60d,,
2025-09-24 08:38:57.368719+00:00,price_fetch_start,corr-1758671936181,,JPY=X,15m,60d,,
2025-09-24 08:38:58.150806+00:00,price_fetch_success,corr-1758671936181,yfinance_history,JPY=X,15m,60d,683,
2025-09-24 08:39:06.913676+00:00,pattern_draw,,,,,,,,flag_up,2025-09-24 07:45:00+09:00,2025-09-24 17:30:00+09:00,40,76.62047218742552
2025-09-24 08:39:06.964689+00:00,pattern_vrect,,,,,,,,flag_up,2025-09-24 07:45:00+09:00,2025-09-24 17:30:00+09:00
2025-09-24 09:46:32.676966+00:00,price_fetch_start,corr-1758671936181,,JPY=X,15m,60d,,
2025-09-24 09:46:33.562182+00:00,price_fetch_start,corr-1758671936181,,JPY=X,15m,60d,,
2025-09-24 09:46:33.976328+00:00,price_fetch_success,corr-1758671936181,yfinance_history,JPY=X,15m,60d,408,
2025-09-24 09:46:45.071748+00:00,pattern_draw,,,,,,,,flag_up,2025-09-24 09:00:00+09:00,2025-09-24 18:45:00+09:00,40,73.43209593170235
2025-09-24 09:46:45.093009+00:00,pattern_vrect,,,,,,,,flag_up,2025-09-24 09:00:00+09:00,2025-09-24 18:45:00+09:00
2025-09-24 10:57:16.716418+00:00,price_fetch_start,corr-1758671936181,,JPY=X,15m,60d,,
2025-09-24 10:57:17.061878+00:00,price_fetch_start,corr-1758671936181,,JPY=X,15m,60d,,
2025-09-24 10:57:18.523787+00:00,price_fetch_success,corr-1758671936181,yfinance_history,JPY=X,15m,60d,1269,
2025-09-24 10:57:23.892517+00:00,pattern_draw,,,,,,,,flag_up,2025-09-24 10:00:00+09:00,2025-09-24 19:45:00+09:00,40,75.72825963106226
2025-09-24 10:57:23.913266+00:00,pattern_vrect,,,,,,,,flag_up,2025-09-24 10:00:00+09:00,2025-09-24 19:45:00+09:00
2025-09-24 11:15:12.243679+00:00,price_fetch_start,corr-1758671936181,,JPY=X,15m,60d,,
2025-09-24 11:15:13.244405+00:00,price_fetch_start,corr-1758671936181,,JPY=X,15m,60d,,
2025-09-24 11:15:13.620772+00:00,price_fetch_success,corr-1758671936181,yfinance_history,JPY=X,15m,60d,371,
2025-09-24 11:15:18.344574+00:00,pattern_draw,,,,,,,,flag_up,2025-09-24 10:30:00+09:00,2025-09-24 20:15:00+09:00,40,75.98171846509287
2025-09-24 11:15:18.363429+00:00,pattern_vrect,,,,,,,,flag_up,2025-09-24 10:30:00+09:00,2025-09-24 20:15:00+09:00
2025-09-24 11:39:54.978145+00:00,price_fetch_start,corr-1758713994978,,JPY=X,15m,60d,,
2025-09-24 11:39:55.436164+00:00,price_fetch_success,corr-1758713994978,yfinance_history,JPY=X,15m,60d,455,
2025-09-24 11:46:49.578927+00:00,price_fetch_start,corr-1758713994978,,JPY=X,15m,60d,,
2025-09-24 11:46:50.242417+00:00,price_fetch_success,corr-1758713994978,yfinance_history,JPY=X,15m,60d,655,
2025-09-24 11:47:02.738282+00:00,pattern_draw,,,,,,,,flag_up,2025-09-24 11:00:00+09:00,2025-09-24 20:45:00+09:00,40,76.40822146430956
2025-09-24 11:47:02.826500+00:00,pattern_vrect,,,,,,,,flag_up,2025-09-24 11:00:00+09:00,2025-09-24 20:45:00+09:00
2025-09-24 11:48:44.375914+00:00,price_fetch_start,corr-1758713994978,,JPY=X,15m,60d,,
2025-09-24 11:48:44.735339+00:00,price_fetch_success,corr-1758713994978,yfinance_history,JPY=X,15m,60d,357,
2025-09-24 11:48:45.969050+00:00,pattern_draw,,,,,,,,flag_up,2025-09-24 11:00:00+09:00,2025-09-24 20:45:00+09:00,40,76.35636767338322
2025-09-24 11:48:45.979035+00:00,pattern_vrect,,,,,,,,flag_up,2025-09-24 11:00:00+09:00,2025-09-24 20:45:00+09:00
2025-09-24 11:49:56.856567+00:00,price_fetch_start,corr-1758713994978,,JPY=X,15m,60d,,
2025-09-24 11:49:57.237689+00:00,price_fetch_success,corr-1758713994978,yfinance_history,JPY=X,15m,60d,380,
2025-09-24 11:49:58.495405+00:00,pattern_draw,,,,,,,,flag_up,2025-09-24 11:00:00+09:00,2025-09-24 20:45:00+09:00,40,76.35622098251999
2025-09-24 11:49:58.503404+00:00,pattern_vrect,,,,,,,,flag_up,2025-09-24 11:00:00+09:00,2025-09-24 20:45:00+09:00
2025-09-24 11:54:30.647244+00:00,price_fetch_start,corr-1758713994978,,JPY=X,15m,60d,,
2025-09-24 11:54:31.095249+00:00,price_fetch_start,corr-1758713994978,,JPY=X,15m,60d,,
2025-09-24 11:54:31.339275+00:00,price_fetch_success,corr-1758713994978,yfinance_history,JPY=X,15m,60d,239,
2025-09-24 11:54:32.582121+00:00,pattern_draw,,,,,,,,flag_up,2025-09-24 11:00:00+09:00,2025-09-24 20:45:00+09:00,40,76.22323374145039
2025-09-24 11:54:32.593124+00:00,pattern_vrect,,,,,,,,flag_up,2025-09-24 11:00:00+09:00,2025-09-24 20:45:00+09:00
2025-09-24 11:58:18.267538+00:00,price_fetch_start,corr-1758715098267,,JPY=X,15m,60d,,
2025-09-24 11:58:18.701189+00:00,price_fetch_success,corr-1758715098267,yfinance_history,JPY=X,15m,60d,426,
2025-09-24 11:58:26.273103+00:00,pattern_draw,,,,,,,,flag_up,2025-09-24 11:00:00+09:00,2025-09-24 20:45:00+09:00,40,76.04749859747525
2025-09-24 11:58:26.296101+00:00,pattern_vrect,,,,,,,,flag_up,2025-09-24 11:00:00+09:00,2025-09-24 20:45:00+09:00
2025-09-24 12:07:07.187656+00:00,price_fetch_start,corr-1758715098267,,JPY=X,15m,60d,,
2025-09-24 12:07:44.988019+00:00,price_fetch_start,corr-1758715098267,,JPY=X,15m,60d,,
2025-09-24 12:07:45.477816+00:00,price_fetch_success,corr-1758715098267,yfinance_history,JPY=X,15m,60d,485,
2025-09-24 12:07:53.857148+00:00,pattern_draw,,,,,,,,flag_up,2025-09-24 11:15:00+09:00,2025-09-24 21:00:00+09:00,40,73.07162138299807
2025-09-24 12:07:53.883132+00:00,pattern_vrect,,,,,,,,flag_up,2025-09-24 11:15:00+09:00,2025-09-24 21:00:00+09:00
2025-09-24 12:13:37.216153+00:00,price_fetch_start,corr-1758715098267,,JPY=X,15m,60d,,
2025-09-24 12:13:37.626153+00:00,price_fetch_success,corr-1758715098267,yfinance_history,JPY=X,15m,60d,405,
2025-09-24 12:13:45.181725+00:00,pattern_draw,,,,,,,,flag_up,2025-09-24 11:15:00+09:00,2025-09-24 21:00:00+09:00,40,73.07314739116225
2025-09-24 12:13:45.264725+00:00,pattern_vrect,,,,,,,,flag_up,2025-09-24 11:15:00+09:00,2025-09-24 21:00:00+09:00
2025-09-24 12:14:11.428327+00:00,price_fetch_start,corr-1758715098267,,JPY=X,15m,60d,,
2025-09-24 12:14:12.516439+00:00,price_fetch_start,corr-1758715098267,,JPY=X,15m,60d,,
2025-09-24 12:14:16.345602+00:00,price_fetch_start,corr-1758715098267,,JPY=X,15m,60d,,
2025-09-24 12:14:31.133454+00:00,pattern_draw,,,,,,,,flag_up,2025-09-24 11:15:00+09:00,2025-09-24 21:00:00+09:00,40,73.07314739116225
2025-09-24 12:14:31.193553+00:00,pattern_vrect,,,,,,,,flag_up,2025-09-24 11:15:00+09:00,2025-09-24 21:00:00+09:00
2025-09-24 12:17:45.873905+00:00,price_fetch_start,corr-1758715098267,,JPY=X,15m,60d,,
2025-09-24 12:17:46.324837+00:00,price_fetch_success,corr-1758715098267,yfinance_history,JPY=X,15m,60d,444,
2025-09-24 12:17:53.424266+00:00,pattern_draw,,,,,,,,flag_up,2025-09-24 11:30:00+09:00,2025-09-24 21:15:00+09:00,40,74.11602971891097
2025-09-24 12:17:53.453198+00:00,pattern_vrect,,,,,,,,flag_up,2025-09-24 11:30:00+09:00,2025-09-24 21:15:00+09:00
2025-09-24 12:25:18.137271+00:00,price_fetch_start,corr-1758715098267,,JPY=X,15m,60d,,
2025-09-24 12:25:18.605154+00:00,price_fetch_success,corr-1758715098267,yfinance_history,JPY=X,15m,60d,465,
2025-09-24 12:25:26.413320+00:00,pattern_draw,,,,,,,,flag_up,2025-09-24 11:30:00+09:00,2025-09-24 21:15:00+09:00,40,73.91469410784434
2025-09-24 12:25:26.446038+00:00,pattern_vrect,,,,,,,,flag_up,2025-09-24 11:30:00+09:00,2025-09-24 21:15:00+09:00
2025-09-24 12:25:42.204409+00:00,price_fetch_start,corr-1758715098267,,JPY=X,15m,60d,,
2025-09-24 12:25:48.741528+00:00,price_fetch_start,corr-1758715098267,,JPY=X,15m,60d,,
2025-09-24 12:25:56.307363+00:00,pattern_draw,,,,,,,,flag_up,2025-09-24 11:30:00+09:00,2025-09-24 21:15:00+09:00,40,73.91469410784434
2025-09-24 12:25:56.383347+00:00,pattern_vrect,,,,,,,,flag_up,2025-09-24 11:30:00+09:00,2025-09-24 21:15:00+09:00
2025-09-24 12:27:46.138828+00:00,price_fetch_start,corr-1758715098267,,JPY=X,15m,60d,,
2025-09-24 12:27:46.643808+00:00,price_fetch_success,corr-1758715098267,yfinance_history,JPY=X,15m,60d,500,
2025-09-24 12:27:52.858954+00:00,pattern_draw,,,,,,,,flag_up,2025-09-24 11:30:00+09:00,2025-09-24 21:15:00+09:00,40,73.9140834583029
2025-09-24 12:27:52.880905+00:00,pattern_vrect,,,,,,,,flag_up,2025-09-24 11:30:00+09:00,2025-09-24 21:15:00+09:00
2025-09-24 12:35:31.655454+00:00,price_fetch_start,corr-1758715098267,,JPY=X,15m,60d,,
2025-09-24 12:35:32.159084+00:00,price_fetch_success,corr-1758715098267,yfinance_history,JPY=X,15m,60d,497,
2025-09-24 12:35:39.655248+00:00,pattern_draw,,,,,,,,flag_up,2025-09-24 11:45:00+09:00,2025-09-24 21:30:00+09:00,40,73.06076583612277
2025-09-24 12:35:39.717340+00:00,pattern_vrect,,,,,,,,flag_up,2025-09-24 11:45:00+09:00,2025-09-24 21:30:00+09:00
2025-09-24 12:45:35.161639+00:00,price_fetch_start,corr-1758715098267,,JPY=X,15m,60d,,
2025-09-24 12:45:36.057485+00:00,price_fetch_start,corr-1758715098267,,JPY=X,15m,60d,,
2025-09-24 12:45:36.263315+00:00,price_fetch_success,corr-1758715098267,yfinance_history,JPY=X,15m,60d,198,
2025-09-24 12:45:44.254782+00:00,pattern_draw,,,,,,,,flag_up,2025-09-24 12:00:00+09:00,2025-09-24 21:45:00+09:00,40,74.49384173536195
2025-09-24 12:45:44.312788+00:00,pattern_vrect,,,,,,,,flag_up,2025-09-24 12:00:00+09:00,2025-09-24 21:45:00+09:00
2025-09-24 13:18:50.035892+00:00,price_fetch_start,corr-1758715098267,,JPY=X,15m,60d,,
2025-09-24 13:18:51.033323+00:00,price_fetch_start,corr-1758715098267,,JPY=X,15m,60d,,
2025-09-24 13:18:51.445377+00:00,price_fetch_success,corr-1758715098267,yfinance_history,JPY=X,15m,60d,404,
2025-09-24 13:18:59.875834+00:00,pattern_draw,,,,,,,,flag_up,2025-09-24 12:30:00+09:00,2025-09-24 22:15:00+09:00,40,73.91334694731705
2025-09-24 13:18:59.921866+00:00,pattern_vrect,,,,,,,,flag_up,2025-09-24 12:30:00+09:00,2025-09-24 22:15:00+09:00
2025-09-24 13:19:34.430407+00:00,price_fetch_start,corr-1758715098267,,JPY=X,15m,60d,,
2025-09-24 13:19:42.174501+00:00,price_fetch_start,corr-1758715098267,,JPY=X,15m,60d,,
2025-09-24 13:19:51.957275+00:00,pattern_draw,,,,,,,,flag_up,2025-09-24 12:30:00+09:00,2025-09-24 22:15:00+09:00,40,73.91334694731705
2025-09-24 13:19:52.059121+00:00,pattern_vrect,,,,,,,,flag_up,2025-09-24 12:30:00+09:00,2025-09-24 22:15:00+09:00
2025-09-24 13:57:01.204874+00:00,price_fetch_start,corr-1758715098267,,JPY=X,15m,60d,,
2025-09-24 13:57:01.714218+00:00,price_fetch_start,corr-1758715098267,,JPY=X,15m,60d,,
2025-09-24 13:57:02.490893+00:00,price_fetch_success,corr-1758715098267,yfinance_history,JPY=X,15m,60d,738,
2025-09-24 13:57:09.876472+00:00,pattern_draw,,,,,,,,flag_up,2025-09-24 13:00:00+09:00,2025-09-24 22:45:00+09:00,40,73.31926955425452
2025-09-24 13:57:09.905490+00:00,pattern_vrect,,,,,,,,flag_up,2025-09-24 13:00:00+09:00,2025-09-24 22:45:00+09:00
2025-09-24 14:04:48.685147+00:00,price_fetch_start,corr-1758715098267,,JPY=X,15m,60d,,
2025-09-24 14:04:49.786734+00:00,price_fetch_start,corr-1758715098267,,JPY=X,15m,60d,,
2025-09-24 14:04:50.220518+00:00,price_fetch_success,corr-1758715098267,yfinance_history,JPY=X,15m,60d,429,
2025-09-24 14:04:57.585032+00:00,pattern_draw,,,,,,,,flag_up,2025-09-24 13:15:00+09:00,2025-09-24 23:00:00+09:00,40,75.86757032998098
2025-09-24 14:04:57.620084+00:00,pattern_vrect,,,,,,,,flag_up,2025-09-24 13:15:00+09:00,2025-09-24 23:00:00+09:00
2025-09-24 15:06:40.629765+00:00,price_fetch_start,corr-1758715098267,,JPY=X,15m,60d,,
2025-09-24 15:06:41.383336+00:00,price_fetch_start,corr-1758715098267,,JPY=X,15m,60d,,
2025-09-24 15:06:41.713339+00:00,price_fetch_success,corr-1758715098267,yfinance_history,JPY=X,15m,60d,283,
2025-09-24 15:06:50.212043+00:00,pattern_draw,,,,,,,,flag_up,2025-09-24 14:15:00+09:00,2025-09-25 00:00:00+09:00,40,76.98055432641443
2025-09-24 15:06:50.239037+00:00,pattern_vrect,,,,,,,,flag_up,2025-09-24 14:15:00+09:00,2025-09-25 00:00:00+09:00
