Adj Close,Dividends,Stock Splits,close,high,low,open,timestamp,volume,y
144.5070037841797,0.0,0.0,144.5070037841797,144.6219940185547,144.49200439453125,144.61199951171875,2025-06-09 15:00:00+00:00,0,0.0
144.41000366210938,0.0,0.0,144.41000366210938,144.5260009765625,144.40899658203125,144.50799560546875,2025-06-09 15:15:00+00:00,0,0.0
144.41600036621094,0.0,0.0,144.41600036621094,144.4600067138672,144.36199951171875,144.41400146484375,2025-06-09 15:30:00+00:00,0,0.0
144.35000610351562,0.0,0.0,144.35000610351562,144.41700744628906,144.343994140625,144.41400146484375,2025-06-09 15:45:00+00:00,0,0.0
144.45599365234375,0.0,0.0,144.45599365234375,144.45700073242188,144.36599731445312,144.37399291992188,2025-06-09 16:00:00+00:00,0,0.0
144.39500427246094,0.0,0.0,144.39500427246094,144.4600067138672,144.3820037841797,144.45599365234375,2025-06-09 16:15:00+00:00,0,0.0
144.40499877929688,0.0,0.0,144.40499877929688,144.4510040283203,144.38499450683594,144.38999938964844,2025-06-09 16:30:00+00:00,0,0.0
144.39700317382812,0.0,0.0,144.39700317382812,144.4219970703125,144.36000061035156,144.4040069580078,2025-06-09 16:45:00+00:00,0,0.0
144.42799377441406,0.0,0.0,144.42799377441406,144.46800231933594,144.38499450683594,144.39700317382812,2025-06-09 17:00:00+00:00,0,0.0
144.4219970703125,0.0,0.0,144.4219970703125,144.43800354003906,144.39100646972656,144.4290008544922,2025-06-09 17:15:00+00:00,0,0.0
144.4010009765625,0.0,0.0,144.4010009765625,144.46400451660156,144.39199829101562,144.4199981689453,2025-06-09 17:30:00+00:00,0,0.0
144.45899963378906,0.0,0.0,144.45899963378906,144.4739990234375,144.39500427246094,144.3979949951172,2025-06-09 17:45:00+00:00,0,0.0
144.43899536132812,0.0,0.0,144.43899536132812,144.49099731445312,144.4219970703125,144.46299743652344,2025-06-09 18:00:00+00:00,0,0.0
144.40699768066406,0.0,0.0,144.40699768066406,144.4720001220703,144.40699768066406,144.43899536132812,2025-06-09 18:15:00+00:00,0,0.0
144.46600341796875,0.0,0.0,144.46600341796875,144.47500610351562,144.38499450683594,144.40699768066406,2025-06-09 18:30:00+00:00,0,0.0
144.5570068359375,0.0,0.0,144.5570068359375,144.56700134277344,144.46099853515625,144.46499633789062,2025-06-09 18:45:00+00:00,0,0.0
144.52499389648438,0.0,0.0,144.52499389648438,144.5590057373047,144.51300048828125,144.55299377441406,2025-06-09 19:00:00+00:00,0,0.0
144.55599975585938,0.0,0.0,144.55599975585938,144.56199645996094,144.49600219726562,144.52200317382812,2025-06-09 19:15:00+00:00,0,0.0
144.5500030517578,0.0,0.0,144.5500030517578,144.5989990234375,144.5399932861328,144.55799865722656,2025-06-09 19:30:00+00:00,0,0.0
144.55999755859375,0.0,0.0,144.55999755859375,144.58900451660156,144.52000427246094,144.5540008544922,2025-06-09 19:45:00+00:00,0,0.0
144.5679931640625,0.0,0.0,144.5679931640625,144.5970001220703,144.5540008544922,144.56199645996094,2025-06-09 20:00:00+00:00,0,0.0
144.5749969482422,0.0,0.0,144.5749969482422,144.5959930419922,144.56100463867188,144.56900024414062,2025-06-09 20:15:00+00:00,0,0.0
144.61900329589844,0.0,0.0,144.61900329589844,144.63499450683594,144.5749969482422,144.5749969482422,2025-06-09 20:30:00+00:00,0,0.0
144.5399932861328,0.0,0.0,144.5399932861328,144.6280059814453,144.52200317382812,144.61900329589844,2025-06-09 20:45:00+00:00,0,0.0
144.5030059814453,0.0,0.0,144.5030059814453,144.5500030517578,144.50100708007812,144.51800537109375,2025-06-09 21:00:00+00:00,0,0.0
144.5229949951172,0.0,0.0,144.5229949951172,144.54100036621094,144.49400329589844,144.5019989013672,2025-06-09 21:15:00+00:00,0,0.0
144.51300048828125,0.0,0.0,144.51300048828125,144.54600524902344,144.48699951171875,144.5260009765625,2025-06-09 21:30:00+00:00,0,0.0
144.52499389648438,0.0,0.0,144.52499389648438,144.55099487304688,144.48899841308594,144.51499938964844,2025-06-09 21:45:00+00:00,0,0.0
144.5959930419922,0.0,0.0,144.5959930419922,144.6179962158203,144.4929962158203,144.5240020751953,2025-06-09 22:00:00+00:00,0,0.0
144.61300659179688,0.0,0.0,144.61300659179688,144.6269989013672,144.5850067138672,144.5970001220703,2025-06-09 22:15:00+00:00,0,0.0
144.6479949951172,0.0,0.0,144.6479949951172,144.64999389648438,144.6020050048828,144.61300659179688,2025-06-09 22:30:00+00:00,0,0.0
144.63099670410156,0.0,0.0,144.63099670410156,144.6510009765625,144.61199951171875,144.64599609375,2025-06-09 22:45:00+00:00,0,0.0
144.63400268554688,0.0,0.0,144.63400268554688,144.6510009765625,144.6020050048828,144.6020050048828,2025-06-09 23:00:00+00:00,0,0.0
144.5279998779297,0.0,0.0,144.5279998779297,144.58999633789062,144.49600219726562,144.58599853515625,2025-06-09 23:15:00+00:00,0,0.0
144.58299255371094,0.0,0.0,144.58299255371094,144.5919952392578,144.52699279785156,144.53199768066406,2025-06-09 23:30:00+00:00,0,0.0
144.56100463867188,0.0,0.0,144.56100463867188,144.61500549316406,144.52099609375,144.58700561523438,2025-06-09 23:45:00+00:00,0,0.0
144.4709930419922,0.0,0.0,144.4709930419922,144.63999938964844,144.4530029296875,144.56300354003906,2025-06-10 00:00:00+00:00,0,0.0
144.40199279785156,0.0,0.0,144.40199279785156,144.4759979248047,144.3979949951172,144.47000122070312,2025-06-10 00:15:00+00:00,0,0.0
144.58599853515625,0.0,0.0,144.58599853515625,144.6009979248047,144.3939971923828,144.4010009765625,2025-06-10 00:30:00+00:00,0,0.0
144.52099609375,0.0,0.0,144.52099609375,144.65699768066406,144.50999450683594,144.5850067138672,2025-06-10 00:45:00+00:00,0,0.0
144.56300354003906,0.0,0.0,144.56300354003906,144.61900329589844,144.4239959716797,144.51699829101562,2025-06-10 01:00:00+00:00,0,0.0
144.7220001220703,0.0,0.0,144.7220001220703,144.75599670410156,144.51800537109375,144.57200622558594,2025-06-10 01:15:00+00:00,0,0.0
144.85299682617188,0.0,0.0,144.85299682617188,144.91400146484375,144.67300415039062,144.7100067138672,2025-06-10 01:30:00+00:00,0,0.0
145.00999450683594,0.0,0.0,145.00999450683594,145.05999755859375,144.83799743652344,144.85000610351562,2025-06-10 01:45:00+00:00,0,0.0
145.17999267578125,0.0,0.0,145.17999267578125,145.2899932861328,145.00900268554688,145.00900268554688,2025-06-10 02:00:00+00:00,0,0.0
145.16700744628906,0.0,0.0,145.16700744628906,145.218994140625,145.07899475097656,145.17999267578125,2025-06-10 02:15:00+00:00,0,0.0
145.02699279785156,0.0,0.0,145.02699279785156,145.19700622558594,144.96600341796875,145.16700744628906,2025-06-10 02:30:00+00:00,0,0.0
144.93099975585938,0.0,0.0,144.93099975585938,145.0290069580078,144.89199829101562,145.0279998779297,2025-06-10 02:45:00+00:00,0,0.0
144.8560028076172,0.0,0.0,144.8560028076172,144.98599243164062,144.84800720214844,144.93099975585938,2025-06-10 03:00:00+00:00,0,0.0
144.822998046875,0.0,0.0,144.822998046875,144.89500427246094,144.80599975585938,144.8560028076172,2025-06-10 03:15:00+00:00,0,0.0
144.8560028076172,0.0,0.0,144.8560028076172,144.9040069580078,144.77999877929688,144.82400512695312,2025-06-10 03:30:00+00:00,0,0.0
144.82400512695312,0.0,0.0,144.82400512695312,144.89700317382812,144.81399536132812,144.8560028076172,2025-06-10 03:45:00+00:00,0,0.0
144.88299560546875,0.0,0.0,144.88299560546875,144.9010009765625,144.80099487304688,144.8249969482422,2025-06-10 04:00:00+00:00,0,0.0
144.9320068359375,0.0,0.0,144.9320068359375,144.94900512695312,144.86099243164062,144.88099670410156,2025-06-10 04:15:00+00:00,0,0.0
144.8939971923828,0.0,0.0,144.8939971923828,144.94900512695312,144.85400390625,144.9340057373047,2025-06-10 04:30:00+00:00,0,0.0
144.93299865722656,0.0,0.0,144.93299865722656,144.9429931640625,144.85800170898438,144.89700317382812,2025-06-10 04:45:00+00:00,0,0.0
144.8560028076172,0.0,0.0,144.8560028076172,144.94200134277344,144.83799743652344,144.93600463867188,2025-06-10 05:00:00+00:00,0,0.0
144.63800048828125,0.0,0.0,144.63800048828125,144.86000061035156,144.5850067138672,144.8520050048828,2025-06-10 05:15:00+00:00,0,0.0
144.60899353027344,0.0,0.0,144.60899353027344,144.66200256347656,144.44400024414062,144.63999938964844,2025-06-10 05:30:00+00:00,0,0.0
144.55499267578125,0.0,0.0,144.55499267578125,144.63099670410156,144.50999450683594,144.61300659179688,2025-06-10 05:45:00+00:00,0,0.0
144.46800231933594,0.0,0.0,144.46800231933594,144.6300048828125,144.44000244140625,144.55299377441406,2025-06-10 06:00:00+00:00,0,0.0
144.52200317382812,0.0,0.0,144.52200317382812,144.5540008544922,144.4499969482422,144.4669952392578,2025-06-10 06:15:00+00:00,0,0.0
144.48399353027344,0.0,0.0,144.48399353027344,144.54400634765625,144.42100524902344,144.52200317382812,2025-06-10 06:30:00+00:00,0,0.0
144.58999633789062,0.0,0.0,144.58999633789062,144.65899658203125,144.4530029296875,144.48199462890625,2025-06-10 06:45:00+00:00,0,0.0
144.77499389648438,0.0,0.0,144.77499389648438,144.78700256347656,144.53700256347656,144.5850067138672,2025-06-10 07:00:00+00:00,0,0.0
144.73800659179688,0.0,0.0,144.73800659179688,144.83099365234375,144.72900390625,144.77000427246094,2025-06-10 07:15:00+00:00,0,0.0
144.68899536132812,0.0,0.0,144.68899536132812,144.80599975585938,144.67999267578125,144.73899841308594,2025-06-10 07:30:00+00:00,0,0.0
144.74000549316406,0.0,0.0,144.74000549316406,144.75,144.65499877929688,144.69200134277344,2025-06-10 07:45:00+00:00,0,0.0
144.58099365234375,0.0,0.0,144.58099365234375,144.7449951171875,144.56199645996094,144.74099731445312,2025-06-10 08:00:00+00:00,0,0.0
144.68299865722656,0.0,0.0,144.68299865722656,144.71400451660156,144.56100463867188,144.58200073242188,2025-06-10 08:15:00+00:00,0,0.0
144.64999389648438,0.0,0.0,144.64999389648438,144.71099853515625,144.6199951171875,144.68299865722656,2025-06-10 08:30:00+00:00,0,0.0
144.64599609375,0.0,0.0,144.64599609375,144.66400146484375,144.6179962158203,144.64700317382812,2025-06-10 08:45:00+00:00,0,0.0
144.64700317382812,0.0,0.0,144.64700317382812,144.70199584960938,144.6179962158203,144.64700317382812,2025-06-10 09:00:00+00:00,0,0.0
144.75399780273438,0.0,0.0,144.75399780273438,144.77099609375,144.6199951171875,144.64599609375,2025-06-10 09:15:00+00:00,0,0.0
144.7010040283203,0.0,0.0,144.7010040283203,144.7729949951172,144.6750030517578,144.75,2025-06-10 09:30:00+00:00,0,0.0
144.68299865722656,0.0,0.0,144.68299865722656,144.7550048828125,144.63900756835938,144.697998046875,2025-06-10 09:45:00+00:00,0,0.0
144.677001953125,0.0,0.0,144.677001953125,144.73800659179688,144.66400146484375,144.67999267578125,2025-06-10 10:00:00+00:00,0,0.0
144.63299560546875,0.0,0.0,144.63299560546875,144.72799682617188,144.61700439453125,144.67599487304688,2025-06-10 10:15:00+00:00,0,0.0
144.61599731445312,0.0,0.0,144.61599731445312,144.66600036621094,144.5970001220703,144.6280059814453,2025-06-10 10:30:00+00:00,0,0.0
144.6009979248047,0.0,0.0,144.6009979248047,144.64100646972656,144.58700561523438,144.6219940185547,2025-06-10 10:45:00+00:00,0,0.0
144.51699829101562,0.0,0.0,144.51699829101562,144.6199951171875,144.51400756835938,144.6060028076172,2025-06-10 11:00:00+00:00,0,0.0
144.51300048828125,0.0,0.0,144.51300048828125,144.53900146484375,144.47799682617188,144.5189971923828,2025-06-10 11:15:00+00:00,0,0.0
144.5279998779297,0.0,0.0,144.5279998779297,144.57000732421875,144.49000549316406,144.50999450683594,2025-06-10 11:30:00+00:00,0,0.0
144.58299255371094,0.0,0.0,144.58299255371094,144.58999633789062,144.5030059814453,144.5260009765625,2025-06-10 11:45:00+00:00,0,0.0
144.5679931640625,0.0,0.0,144.5679931640625,144.6020050048828,144.4530029296875,144.58299255371094,2025-06-10 12:00:00+00:00,0,0.0
144.57899475097656,0.0,0.0,144.57899475097656,144.60000610351562,144.5489959716797,144.5679931640625,2025-06-10 12:15:00+00:00,0,0.0
144.56900024414062,0.0,0.0,144.56900024414062,144.60800170898438,144.4969940185547,144.57699584960938,2025-06-10 12:30:00+00:00,0,0.0
144.63499450683594,0.0,0.0,144.63499450683594,144.6479949951172,144.50799560546875,144.57200622558594,2025-06-10 12:45:00+00:00,0,0.0
144.57000732421875,0.0,0.0,144.57000732421875,144.67799377441406,144.53399658203125,144.64100646972656,2025-06-10 13:00:00+00:00,0,0.0
144.44500732421875,0.0,0.0,144.44500732421875,144.58099365234375,144.43800354003906,144.5749969482422,2025-06-10 13:15:00+00:00,0,0.0
144.51300048828125,0.0,0.0,144.51300048828125,144.5709991455078,144.4409942626953,144.44500732421875,2025-06-10 13:30:00+00:00,0,0.0
144.5290069580078,0.0,0.0,144.5290069580078,144.5959930419922,144.46299743652344,144.51800537109375,2025-06-10 13:45:00+00:00,0,0.0
144.69700622558594,0.0,0.0,144.69700622558594,144.71099853515625,144.51199340820312,144.5290069580078,2025-06-10 14:00:00+00:00,0,0.0
144.73500061035156,0.0,0.0,144.73500061035156,144.7530059814453,144.67100524902344,144.69200134277344,2025-06-10 14:15:00+00:00,0,0.0
144.718994140625,0.0,0.0,144.718994140625,144.7830047607422,144.6739959716797,144.73599243164062,2025-06-10 14:30:00+00:00,0,0.0
144.79800415039062,0.0,0.0,144.79800415039062,144.83399963378906,144.718994140625,144.7220001220703,2025-06-10 14:45:00+00:00,0,0.0
144.83099365234375,0.0,0.0,144.83099365234375,144.8489990234375,144.80099487304688,144.80799865722656,2025-06-10 15:00:00+00:00,0,0.0
144.93299865722656,0.0,0.0,144.93299865722656,144.947998046875,144.84100341796875,144.84800720214844,2025-06-10 15:15:00+00:00,0,0.0
144.9149932861328,0.0,0.0,144.9149932861328,144.94700622558594,144.7899932861328,144.9320068359375,2025-06-10 15:30:00+00:00,0,0.0
144.91400146484375,0.0,0.0,144.91400146484375,144.9459991455078,144.89700317382812,144.91400146484375,2025-06-10 15:45:00+00:00,0,0.0
144.93899536132812,0.0,0.0,144.93899536132812,144.98800659179688,144.8719940185547,144.91400146484375,2025-06-10 16:00:00+00:00,0,0.0
144.99000549316406,0.0,0.0,144.99000549316406,145.0030059814453,144.9320068359375,144.93899536132812,2025-06-10 16:15:00+00:00,0,0.0
144.95700073242188,0.0,0.0,144.95700073242188,145.04400634765625,144.947998046875,144.98899841308594,2025-06-10 16:30:00+00:00,0,0.0
144.968994140625,0.0,0.0,144.968994140625,145.0030059814453,144.94000244140625,144.95799255371094,2025-06-10 16:45:00+00:00,0,0.0
144.99099731445312,0.0,0.0,144.99099731445312,145.0050048828125,144.95399475097656,144.9669952392578,2025-06-10 17:00:00+00:00,0,0.0
144.99000549316406,0.0,0.0,144.99000549316406,145.0240020751953,144.97300720214844,144.99200439453125,2025-06-10 17:15:00+00:00,0,0.0
144.92799377441406,0.0,0.0,144.92799377441406,145.0,144.92300415039062,144.99000549316406,2025-06-10 17:30:00+00:00,0,0.0
144.93499755859375,0.0,0.0,144.93499755859375,144.94900512695312,144.91000366210938,144.9290008544922,2025-06-10 17:45:00+00:00,0,0.0
144.96600341796875,0.0,0.0,144.96600341796875,144.97500610351562,144.89300537109375,144.9320068359375,2025-06-10 18:00:00+00:00,0,0.0
144.96099853515625,0.0,0.0,144.96099853515625,145.02099609375,144.9459991455078,144.9669952392578,2025-06-10 18:15:00+00:00,0,0.0
144.91600036621094,0.0,0.0,144.91600036621094,144.96499633789062,144.9040069580078,144.95799255371094,2025-06-10 18:30:00+00:00,0,0.0
144.9550018310547,0.0,0.0,144.9550018310547,144.98300170898438,144.9010009765625,144.91299438476562,2025-06-10 18:45:00+00:00,0,0.0
144.927001953125,0.0,0.0,144.927001953125,145.0330047607422,144.91700744628906,144.95700073242188,2025-06-10 19:00:00+00:00,0,0.0
144.88699340820312,0.0,0.0,144.88699340820312,144.93600463867188,144.83799743652344,144.92799377441406,2025-06-10 19:15:00+00:00,0,0.0
144.7969970703125,0.0,0.0,144.7969970703125,144.906005859375,144.78399658203125,144.88999938964844,2025-06-10 19:30:00+00:00,0,0.0
144.906005859375,0.0,0.0,144.906005859375,144.9149932861328,144.7779998779297,144.80299377441406,2025-06-10 19:45:00+00:00,0,0.0
144.86000061035156,0.0,0.0,144.86000061035156,144.9320068359375,144.8509979248047,144.90199279785156,2025-06-10 20:00:00+00:00,0,0.0
144.87899780273438,0.0,0.0,144.87899780273438,144.9219970703125,144.85400390625,144.86000061035156,2025-06-10 20:15:00+00:00,0,0.0
144.89599609375,0.0,0.0,144.89599609375,144.9219970703125,144.8719940185547,144.88499450683594,2025-06-10 20:30:00+00:00,0,0.0
144.85000610351562,0.0,0.0,144.85000610351562,144.9149932861328,144.822998046875,144.9040069580078,2025-06-10 20:45:00+00:00,0,0.0
144.8249969482422,0.0,0.0,144.8249969482422,144.87600708007812,144.8040008544922,144.82899475097656,2025-06-10 21:00:00+00:00,0,0.0
144.83299255371094,0.0,0.0,144.83299255371094,144.84500122070312,144.80299377441406,144.82400512695312,2025-06-10 21:15:00+00:00,0,0.0
144.83999633789062,0.0,0.0,144.83999633789062,144.8489990234375,144.82400512695312,144.83099365234375,2025-06-10 21:30:00+00:00,0,0.0
144.85899353027344,0.0,0.0,144.85899353027344,144.86300659179688,144.81700134277344,144.8419952392578,2025-06-10 21:45:00+00:00,0,0.0
144.86599731445312,0.0,0.0,144.86599731445312,144.9010009765625,144.81300354003906,144.8459930419922,2025-06-10 22:00:00+00:00,0,0.0
144.86199951171875,0.0,0.0,144.86199951171875,144.87600708007812,144.84500122070312,144.8679962158203,2025-06-10 22:15:00+00:00,0,0.0
144.8979949951172,0.0,0.0,144.8979949951172,144.91600036621094,144.8560028076172,144.86700439453125,2025-06-10 22:30:00+00:00,0,0.0
144.94200134277344,0.0,0.0,144.94200134277344,144.96600341796875,144.8769989013672,144.89700317382812,2025-06-10 22:45:00+00:00,0,0.0
144.94500732421875,0.0,0.0,144.94500732421875,145.08200073242188,144.8159942626953,144.95799255371094,2025-06-10 23:00:00+00:00,0,0.0
144.96400451660156,0.0,0.0,144.96400451660156,145.16299438476562,144.9219970703125,144.94000244140625,2025-06-10 23:15:00+00:00,0,0.0
144.8280029296875,0.0,0.0,144.8280029296875,144.98800659179688,144.81900024414062,144.9669952392578,2025-06-10 23:30:00+00:00,0,0.0
144.84300231933594,0.0,0.0,144.84300231933594,144.875,144.79299926757812,144.8249969482422,2025-06-10 23:45:00+00:00,0,0.0
144.91099548339844,0.0,0.0,144.91099548339844,144.96600341796875,144.80799865722656,144.8419952392578,2025-06-11 00:00:00+00:00,0,0.0
